Cidade;Data;Usuarios;Novos usuarios;Total;DT
Jaguariuna;20230918;1;1;1;18/09/2023
Joao Pessoa;20230918;1;1;2;18/09/2023
Joao Pessoa;20230919;1;0;1;19/09/2023
Joao Pessoa;20230920;1;1;0;20/09/2023
Joinville;20230918;1;0;1;18/09/2023
Jose Bonifacio;20230924;1;0;1;24/09/2023
Juiz de Fora;20230922;1;0;1;22/09/2023
Juiz de Fora;20230923;1;0;2;23/09/2023
Jundiai;20230921;1;1;1;21/09/2023
Jundiai;20230922;1;1;1;22/09/2023
Jundiai;20230923;1;1;1;23/09/2023
Lages;20230919;1;1;1;19/09/2023
Lages;20230924;1;1;1;24/09/2023
Lencois Paulista;20230921;1;1;1;21/09/2023
London;20230918;1;1;2;18/09/2023
Macae;20230919;1;0;1;19/09/2023
Macaiba;20230921;1;1;1;21/09/2023
Maceio;20230919;1;0;0;19/09/2023
Maceio;20230920;1;1;1;20/09/2023
Maceio;20230923;1;0;1;23/09/2023
Manaus;20230919;1;0;2;19/09/2023
Manaus;20230920;1;0;2;20/09/2023
Manaus;20230922;1;0;1;22/09/2023
Manaus;20230924;1;1;1;24/09/2023
Mangaratiba;20230918;1;1;1;18/09/2023
Marechal Deodoro;20230920;1;0;1;20/09/2023
Marica;20230922;1;0;1;22/09/2023
Marica;20230923;1;0;1;23/09/2023
Maringa;20230923;1;1;0;23/09/2023
Mesquita;20230924;1;1;1;24/09/2023
Mexico City;20230921;1;1;2;21/09/2023
Milan;20230921;1;0;1;21/09/2023
Monte Aprazivel;20230922;1;0;1;22/09/2023
Monte Aprazivel;20230924;1;0;0;24/09/2023
Montevideo;20230919;1;1;1;19/09/2023
Natal;20230920;1;1;2;20/09/2023
Niteroi;20230923;1;1;1;23/09/2023
Nova Friburgo;20230918;1;1;1;18/09/2023
Nova Friburgo;20230921;1;1;0;21/09/2023
Nova Friburgo;20230922;1;1;1;22/09/2023
Nova Iguacu;20230918;1;1;1;18/09/2023
Nova Iguacu;20230921;1;1;1;21/09/2023
Nova Iguacu;20230922;1;1;0;22/09/2023
Nova Iguacu;20230923;1;1;1;23/09/2023
Nova Iguacu;20230924;1;1;1;24/09/2023
Novo Hamburgo;20230924;1;1;1;24/09/2023
Ouro Preto;20230920;1;0;1;20/09/2023
Palhoca;20230919;1;1;0;19/09/2023
Palmas;20230920;1;1;1;20/09/2023
Paranagua;20230922;1;1;1;22/09/2023
Paris;20230922;1;0;1;22/09/2023
Paris;20230923;1;0;1;23/09/2023
Parnamirim;20230920;1;0;1;20/09/2023
Patos de Minas;20230919;1;0;1;19/09/2023
Paulista;20230922;1;1;1;22/09/2023
Pelotas;20230919;1;0;0;19/09/2023
Pelotas;20230922;1;1;1;22/09/2023
Petropolis;20230924;1;1;1;24/09/2023
Pinheiral;20230922;1;1;0;22/09/2023
Pombal;20230920;1;0;1;20/09/2023
Porto Alegre;20230922;1;1;0;22/09/2023
Porto Alegre;20230924;1;1;0;24/09/2023
Primavera do Leste;20230920;1;1;1;20/09/2023
Recife;20230919;1;1;1;19/09/2023
Resende;20230923;1;0;1;23/09/2023
Ribeirao Preto;20230919;1;1;1;19/09/2023
Rio Bonito;20230919;1;0;2;19/09/2023
Rio Bonito;20230920;1;0;2;20/09/2023
Rio Bonito;20230923;1;0;1;23/09/2023
Rio Branco;20230921;1;1;1;21/09/2023
Rio Verde;20230921;1;1;0;21/09/2023
Rolandia;20230919;1;1;1;19/09/2023
Rolandia;20230921;1;1;1;21/09/2023
Saint-Denis;20230918;1;1;1;18/09/2023
Saint-Denis;20230919;1;0;1;19/09/2023
Salvador;20230920;1;0;1;20/09/2023
Santa Ana;20230918;1;1;0;18/09/2023
Santa Izabel do Para;20230919;1;1;1;19/09/2023
Santa Rita;20230921;1;1;1;21/09/2023
Santos;20230923;1;1;1;23/09/2023
Sao Goncalo;20230921;1;0;0;21/09/2023
Sao Goncalo;20230922;1;0;0;22/09/2023
Sao Joao de Meriti;20230924;1;1;1;24/09/2023
Sao Leopoldo;20230920;1;1;1;20/09/2023
Sao Lourenco;20230922;1;0;2;22/09/2023
Sao Lourenco;20230923;1;0;1;23/09/2023
Sao Sebastiao;20230918;1;0;1;18/09/2023
Sao Sebastiao;20230919;1;0;4;19/09/2023
Sao Sebastiao;20230920;1;0;4;20/09/2023
Sao Sebastiao;20230921;1;0;3;21/09/2023
Sao Sebastiao;20230922;1;0;1;22/09/2023
Sao Sebastiao;20230923;1;0;5;23/09/2023
Seropedica;20230921;1;1;1;21/09/2023
Seropedica;20230924;1;1;0;24/09/2023
Shrewsbury;20230919;1;0;1;19/09/2023
Shrewsbury;20230922;1;1;0;22/09/2023
Shrewsbury;20230923;1;0;1;23/09/2023
Sorocaba;20230919;1;1;1;19/09/2023
Taubate;20230918;1;0;1;18/09/2023
Teresina;20230918;1;1;1;18/09/2023
Teresina;20230920;1;0;1;20/09/2023
Teresina;20230922;1;0;1;22/09/2023
Teresopolis;20230921;1;0;2;21/09/2023
Teresopolis;20230922;1;0;2;22/09/2023
Teresopolis;20230923;1;0;3;23/09/2023
Teresopolis;20230924;1;0;4;24/09/2023
Timbo;20230922;1;1;1;22/09/2023
Tres Pontas;20230919;1;1;0;19/09/2023
Tres Rios;20230920;1;1;1;20/09/2023
Uba;20230918;1;1;1;18/09/2023
Valinhos;20230920;1;1;0;20/09/2023
Valrico;20230918;1;1;1;18/09/2023
Vila Velha;20230918;1;1;1;18/09/2023
Vitoria;20230918;1;0;1;18/09/2023
Vitoria;20230919;1;0;2;19/09/2023
Vitoria;20230920;1;0;1;20/09/2023
Vitoria;20230921;1;0;1;21/09/2023
Vitoria;20230923;1;1;1;23/09/2023
Vitoria da Conquista;20230922;1;0;1;22/09/2023
Volta Redonda;20230920;1;1;1;20/09/2023
Xanxere;20230920;1;1;1;20/09/2023
Aracaju;20230920;0;0;0;20/09/2023
Barra do Garcas;20230918;0;0;0;18/09/2023
Camboriu;20230919;0;0;0;19/09/2023
Camboriu;20230922;0;0;0;22/09/2023
Carmo do Paranaiba;20230920;0;0;0;20/09/2023
Cuiaba;20230919;0;0;0;19/09/2023
Cuiaba;20230921;0;0;0;21/09/2023
Cuiaba;20230924;0;0;0;24/09/2023
Joao Pessoa;20230924;0;0;0;24/09/2023
Marechal Deodoro;20230921;0;0;0;21/09/2023
Marica;20230919;0;0;0;19/09/2023
Nova Iguacu;20230920;0;0;0;20/09/2023
Nova Iguacu;20230920;0;0;0;28/09/2023
Rio de Janeiro;20230928;55;18;68;27/09/2023
Rio de Janeiro;20230927;45;21;42;29/09/2023
Rio de Janeiro;20230929;43;13;47;25/09/2023
Rio de Janeiro;20230925;40;18;49;26/09/2023
Rio de Janeiro;20230926;37;10;43;30/09/2023
Rio de Janeiro;20230930;33;14;35;01/10/2023
Rio de Janeiro;20231001;22;9;25;27/09/2023
Sao Paulo;20230927;19;15;15;27/09/2023
(not set);20230927;11;10;7;30/09/2023
(not set);20230930;11;10;7;26/09/2023
Brasilia;20230926;9;5;10;28/09/2023
Sao Paulo;20230928;9;4;8;27/09/2023
Brasilia;20230927;8;2;9;26/09/2023
(not set);20230926;7;6;5;28/09/2023
Brasilia;20230928;7;1;9;02/10/2023
Rio de Janeiro;20231002;7;2;0;30/09/2023
Sao Paulo;20230930;7;5;7;01/10/2023
Sao Paulo;20231001;7;5;4;28/09/2023
Niteroi;20230928;6;3;9;26/09/2023
Sao Paulo;20230926;6;4;11;29/09/2023
Sao Paulo;20230929;6;4;6;29/09/2023
(not set);20230929;5;4;5;26/09/2023
Niteroi;20230926;5;4;5;27/09/2023
Niteroi;20230927;5;3;6;25/09/2023
Sao Paulo;20230925;5;4;5;28/09/2023
(not set);20230928;4;4;4;25/09/2023
Brasilia;20230925;4;2;4;30/09/2023
Brasilia;20230930;4;0;4;27/09/2023
Porto Alegre;20230927;4;4;4;01/10/2023
Sao Goncalo;20231001;4;2;3;25/09/2023
(not set);20230925;3;3;2;27/09/2023
Belem;20230927;3;2;4;29/09/2023
Brasilia;20230929;3;1;3;29/09/2023
Niteroi;20230929;3;2;3;28/09/2023
Petropolis;20230928;3;1;3;27/09/2023
Salvador;20230927;3;3;2;30/09/2023
Salvador;20230930;3;3;1;29/09/2023
Vitoria;20230929;3;2;3;29/09/2023
Belem;20230929;2;1;2;01/10/2023
Belem;20231001;2;1;2;28/09/2023
Brusque;20230928;2;2;0;30/09/2023
Caraguatatuba;20230930;2;1;2;30/09/2023
Cuiaba;20230930;2;2;1;01/10/2023
Cuiaba;20231001;2;2;1;27/09/2023
Duque de Caxias;20230927;2;1;3;01/10/2023
Fortaleza;20231001;2;2;1;28/09/2023
Goiania;20230928;2;0;2;01/10/2023
Goiania;20231001;2;1;2;28/09/2023
Itaperuna;20230928;2;2;2;25/09/2023
Juiz de Fora;20230925;2;0;2;01/10/2023
Juiz de Fora;20231001;2;0;3;27/09/2023
Maceio;20230927;2;1;7;28/09/2023
Maceio;20230928;2;0;6;30/09/2023
Maceio;20230930;2;0;9;27/09/2023
Manaus;20230927;2;2;1;01/10/2023
Manaus;20231001;2;2;2;28/09/2023
Marica;20230928;2;0;2;27/09/2023
Natal;20230927;2;1;2;28/09/2023
Natal;20230928;2;1;2;25/09/2023
Niteroi;20230925;2;1;2;30/09/2023
Niteroi;20230930;2;2;1;28/09/2023
Nova Friburgo;20230928;2;1;1;26/09/2023
Nova Iguacu;20230926;2;1;2;28/09/2023
Nova Iguacu;20230928;2;1;2;01/10/2023
Porto Alegre;20231001;2;1;1;26/09/2023
Sao Bernardo do Campo;20230926;2;1;1;30/09/2023
Sao Goncalo;20230930;2;1;1;27/09/2023
Serra;20230927;2;2;3;28/09/2023
Uberlandia;20230928;2;2;1;30/09/2023
Vila Velha;20230930;2;1;1;30/09/2023
Vitoria;20230930;2;0;2;01/10/2023
(not set);20231001;1;1;1;29/09/2023
Aalborg;20230929;1;1;0;28/09/2023
Amadora;20230928;1;0;1;25/09/2023
Angra dos Reis;20230925;1;1;0;30/09/2023
Aparecida de Goiania;20230930;1;1;1;27/09/2023
Araguari;20230927;1;1;1;26/09/2023
Araraquara;20230926;1;0;2;30/09/2023
Araraquara;20230930;1;0;2;28/09/2023
Araruama;20230928;1;1;2;29/09/2023
Araruama;20230929;1;0;1;01/10/2023
Araruama;20231001;1;0;1;26/09/2023
Atlanta;20230926;1;0;0;26/09/2023
Barra Mansa;20230926;1;1;1;01/10/2023
Barra Mansa;20231001;1;1;2;26/09/2023
Barra do Garcas;20230926;1;0;0;28/09/2023
Barra do Garcas;20230928;1;1;0;28/09/2023
Belem;20230928;1;1;0;26/09/2023
Belford Roxo;20230926;1;1;1;29/09/2023
Belford Roxo;20230929;1;1;1;25/09/2023
Belo Horizonte;20230925;1;1;1;27/09/2023
Belo Horizonte;20230927;1;0;1;28/09/2023
Belo Horizonte;20230928;1;0;1;01/10/2023
Belo Horizonte;20231001;1;0;0;28/09/2023
Birigui;20230928;1;1;1;25/09/2023
Blumenau;20230925;1;1;1;26/09/2023
Blumenau;20230926;1;1;1;28/09/2023
Blumenau;20230928;1;1;1;01/10/2023
Brasilia;20231001;1;1;1;25/09/2023
Buenos Aires;20230925;1;1;1;26/09/2023
Buenos Aires;20230926;1;1;1;27/09/2023
Cabo Frio;20230927;1;1;1;28/09/2023
Cabo Frio;20230928;1;1;1;29/09/2023
Cabo Frio;20230929;1;1;0;27/09/2023
Cacoal;20230927;1;1;0;28/09/2023
Cagliari;20230928;1;1;0;01/10/2023
Camaqua;20231001;1;1;1;25/09/2023
Campinas;20230925;1;0;1;27/09/2023
Campinas;20230927;1;1;0;28/09/2023
Campinas;20230928;1;1;1;30/09/2023
Campinas;20230930;1;1;1;27/09/2023
Campo Grande;20230927;1;0;2;28/09/2023
Campo Grande;20230928;1;0;0;30/09/2023
Campos dos Goytacazes;20230930;1;1;1;01/10/2023
Caraguatatuba;20231001;1;0;1;27/09/2023
Carangola;20230927;1;1;1;25/09/2023
Casimiro de Abreu;20230925;1;1;1;26/09/2023
Casimiro de Abreu;20230926;1;0;0;28/09/2023
Caxias do Sul;20230928;1;1;1;29/09/2023
Caxias do Sul;20230929;1;1;1;30/09/2023
Cerqueira Cesar;20230930;1;1;1;29/09/2023
Chesaning;20230929;1;0;1;26/09/2023
Cidade Ocidental;20230926;1;1;0;29/09/2023
Clarksburg;20230929;1;1;1;29/09/2023
Concordia;20230929;1;1;1;27/09/2023
Cordoba;20230927;1;1;0;01/10/2023
Cruz das Almas;20231001;1;1;1;26/09/2023
Cuiaba;20230926;1;1;1;27/09/2023
Cuiaba;20230927;1;1;0;28/09/2023
Curitiba;20230928;1;1;1;29/09/2023
Curitiba;20230929;1;1;1;01/10/2023
Curitiba;20231001;1;0;1;30/09/2023
Duque de Caxias;20230930;1;0;1;01/10/2023
Duque de Caxias;20231001;1;0;0;28/09/2023
Extrema;20230928;1;1;1;27/09/2023
Feira de Santana;20230927;1;1;1;27/09/2023
Florianopolis;20230927;1;0;1;26/09/2023
Fortaleza;20230926;1;1;1;28/09/2023
Fortaleza;20230928;1;0;2;30/09/2023
Fortaleza;20230930;1;1;1;26/09/2023
Foz do Iguacu;20230926;1;0;1;25/09/2023
Franca;20230925;1;1;1;29/09/2023
Goiania;20230929;1;0;1;30/09/2023
Goiania;20230930;1;0;1;27/09/2023
Governador Valadares;20230927;1;1;0;28/09/2023
Gravatai;20230928;1;1;1;27/09/2023
Guarapari;20230927;1;0;1;29/09/2023
Guarulhos;20230929;1;1;1;27/09/2023
Gunungsitoli Barat;20230927;1;1;0;30/09/2023
Gunungsitoli Barat;20230930;1;0;1;26/09/2023
Houston;20230926;1;1;1;01/10/2023
Indaial;20231001;1;1;1;27/09/2023
Issaquah;20230927;1;1;1;25/09/2023
Itaguai;20230925;1;1;1;25/09/2023
Itajuba;20230925;1;0;1;26/09/2023
Itajuba;20230926;1;1;1;27/09/2023
Itajuba;20230927;1;0;1;01/10/2023
Itajuba;20231001;1;1;1;25/09/2023
Itanhaem;20230925;1;1;1;27/09/2023
Itapecerica da Serra;20230927;1;1;1;27/09/2023
Itaperuna;20230927;1;0;1;27/09/2023
Itapevi;20230927;1;1;1;28/09/2023
Joao Monlevade;20230928;1;0;1;01/10/2023
Joao Pessoa;20231001;1;1;1;27/09/2023
Joinville;20230927;1;1;1;29/09/2023
Joinville;20230929;1;1;1;26/09/2023
Jose Bonifacio;20230926;1;1;1;27/09/2023
Jose Bonifacio;20230927;1;1;1;01/10/2023
Jose Bonifacio;20231001;1;1;1;27/09/2023
Juiz de Fora;20230927;1;0;1;28/09/2023
Juiz de Fora;20230928;1;0;1;29/09/2023
Juiz de Fora;20230929;1;0;1;28/09/2023
Jundiai;20230928;1;1;1;28/09/2023
Limoeiro do Norte;20230928;1;1;1;26/09/2023
Lugo;20230926;1;1;1;28/09/2023
Macae;20230928;1;0;1;25/09/2023
Maceio;20230925;1;0;1;26/09/2023
Maceio;20230926;1;0;5;29/09/2023
Maceio;20230929;1;0;4;27/09/2023
Machado;20230927;1;1;0;25/09/2023
Mafra;20230925;1;1;1;25/09/2023
Mage;20230925;1;1;1;26/09/2023
Manaus;20230926;1;0;2;29/09/2023
Manaus;20230929;1;1;1;01/10/2023
Maracanau;20231001;1;1;0;29/09/2023
Marataizes;20230929;1;1;1;28/09/2023
Marechal Deodoro;20230928;1;0;1;30/09/2023
Marechal Deodoro;20230930;1;0;1;26/09/2023
Marica;20230926;1;0;2;27/09/2023
Marica;20230927;1;0;2;29/09/2023
Marica;20230929;1;0;1;30/09/2023
Marica;20230930;1;0;1;26/09/2023
Mexico City;20230926;1;0;1;27/09/2023
Montes Claros;20230927;1;1;1;29/09/2023
Montijo;20230929;1;1;0;30/09/2023
New York;20230930;1;1;0;01/10/2023
Niteroi;20231001;1;1;2;30/09/2023
Nova Friburgo;20230930;1;1;1;29/09/2023
Novo Gama;20230929;1;1;1;30/09/2023
Novo Hamburgo;20230930;1;1;0;25/09/2023
Osasco;20230925;1;1;1;27/09/2023
Paranavai;20230927;1;1;1;26/09/2023
Paris;20230926;1;0;2;28/09/2023
Pedreira;20230928;1;1;1;30/09/2023
Petrolina;20230930;1;0;1;29/09/2023
Petropolis;20230929;1;1;1;30/09/2023
Petropolis;20230930;1;0;1;01/10/2023
Petropolis;20231001;1;1;1;28/09/2023
Piracicaba;20230928;1;1;1;27/09/2023
Pombal;20230927;1;0;1;25/09/2023
Porto Alegre;20230925;1;1;1;29/09/2023
Porto Alegre;20230929;1;1;1;30/09/2023
Porto Alegre;20230930;1;1;1;02/10/2023
Porto Alegre;20231002;1;0;0;30/09/2023
Rafael Castillo;20230930;1;1;0;26/09/2023
Recife;20230926;1;1;1;30/09/2023
Recife;20230930;1;1;0;26/09/2023
Ribeirao Preto;20230926;1;1;1;27/09/2023
Ribeirao das Neves;20230927;1;1;1;29/09/2023
Ribeirao das Neves;20230929;1;0;0;26/09/2023
Rio Bonito;20230926;1;0;1;27/09/2023
Rio Bonito;20230927;1;0;1;29/09/2023
Rio Bonito;20230929;1;0;1;30/09/2023
Rio Bonito;20230930;1;0;1;01/10/2023
Rio Bonito;20231001;1;1;1;27/09/2023
Rio Branco;20230927;1;1;2;29/09/2023
Rio Branco;20230929;1;0;1;28/09/2023
Rio das Ostras;20230928;1;1;1;30/09/2023
Rio das Ostras;20230930;1;0;1;01/10/2023
Rio das Ostras;20231001;1;1;1;30/09/2023
Roberval;20230930;1;1;1;28/09/2023
Salerno;20230928;1;1;1;26/09/2023
Salvador;20230926;1;1;1;01/10/2023
San Antonio;20231001;1;1;0;29/09/2023
Santos;20230929;1;1;1;30/09/2023
Sao Bernardo do Campo;20230930;1;1;0;27/09/2023
Sao Gabriel;20230927;1;1;1;26/09/2023
Sao Goncalo;20230926;1;1;1;28/09/2023
Sao Goncalo;20230928;1;1;1;27/09/2023
Sao Joao de Meriti;20230927;1;1;1;30/09/2023
Sao Joao de Meriti;20230930;1;0;1;26/09/2023
Sao Jose dos Campos;20230926;1;0;1;27/09/2023
Sao Jose dos Campos;20230927;1;1;1;29/09/2023
Sao Jose dos Campos;20230929;1;0;1;26/09/2023
Sao Luis;20230926;1;1;1;01/10/2023
Sao Roque;20231001;1;1;0;25/09/2023
Sao Sebastiao;20230925;1;0;3;26/09/2023
Sao Sebastiao;20230926;1;0;1;27/09/2023
Sao Sebastiao;20230927;1;0;1;01/10/2023
Sapucaia;20231001;1;0;1;25/09/2023
Serra;20230925;1;1;2;29/09/2023
Serra;20230929;1;0;1;30/09/2023
Serra;20230930;1;0;1;01/10/2023
Serra;20231001;1;1;1;27/09/2023
Setubal;20230927;1;1;1;29/09/2023
Shrewsbury;20230929;1;0;3;01/10/2023
Teresina;20231001;1;0;1;25/09/2023
Teresopolis;20230925;1;0;2;30/09/2023
Toronto;20230930;1;0;0;26/09/2023
Tres Rios;20230926;1;1;1;27/09/2023
Tres Rios;20230927;1;1;1;25/09/2023
Troy;20230925;1;1;1;30/09/2023
Ulyanovsk;20230930;1;0;1;01/10/2023
Ulyanovsk;20231001;1;0;1;26/09/2023
Varginha;20230926;1;0;1;30/09/2023
Varginha;20230930;1;0;1;26/09/2023
Viamao;20230926;1;0;1;27/09/2023
Viamao;20230927;1;0;1;29/09/2023
Viamao;20230929;1;1;0;27/09/2023
Vicosa;20230927;1;1;1;25/09/2023
Vila Nova de Gaia;20230925;1;1;0;27/09/2023
Vila Velha;20230927;1;1;1;29/09/2023
Vila Velha;20230929;1;1;1;01/10/2023
Vila Velha;20231001;1;0;1;25/09/2023
Vitoria;20230925;1;1;1;26/09/2023
Vitoria;20230926;1;0;2;28/09/2023
Vitoria;20230928;1;0;1;26/09/2023
Volta Redonda;20230926;1;1;1;26/09/2023
Xangri-la;20230926;1;0;1;28/09/2023
Xinguara;20230928;1;1;0;02/10/2023
Caraguatatuba;20231002;0;1;0;27/09/2023
Rio de Janeiro;20231005;64;29;69;05/10/2023
Rio de Janeiro;20231006;57;29;58;06/10/2023
Rio de Janeiro;20231003;38;15;40;03/10/2023
Rio de Janeiro;20231007;38;17;41;07/10/2023
Rio de Janeiro;20231002;35;15;44;02/10/2023
Rio de Janeiro;20231004;34;21;35;04/10/2023
Rio de Janeiro;20231008;34;14;37;08/10/2023
Sao Paulo;20231004;14;13;7;04/10/2023
Sao Paulo;20231003;13;10;10;03/10/2023
(not set);20231007;11;11;8;07/10/2023
(not set);20231005;10;9;9;05/10/2023
(not set);20231008;9;7;9;08/10/2023
Sao Paulo;20231005;9;7;8;05/10/2023
Belo Horizonte;20231005;8;7;6;05/10/2023
Brasilia;20231005;8;4;9;05/10/2023
Brasilia;20231006;8;3;7;06/10/2023
(not set);20231006;7;5;6;06/10/2023
Niteroi;20231008;7;3;8;08/10/2023
Sao Paulo;20231002;7;7;6;02/10/2023
Sao Paulo;20231007;6;2;9;07/10/2023
Sao Paulo;20231008;6;2;4;08/10/2023
(not set);20231003;5;4;4;03/10/2023
Brasilia;20231004;5;3;8;04/10/2023
Manaus;20231003;5;4;6;03/10/2023
Niteroi;20231005;5;1;7;05/10/2023
Porto Alegre;20231005;5;3;3;05/10/2023
Sao Paulo;20231006;5;3;6;06/10/2023
(not set);20231004;4;4;1;04/10/2023
Brasilia;20231002;4;3;4;02/10/2023
Brasilia;20231007;4;3;3;07/10/2023
Juiz de Fora;20231005;4;1;5;05/10/2023
Manaus;20231002;4;3;4;02/10/2023
Niteroi;20231006;4;2;4;06/10/2023
(not set);20231002;3;3;2;02/10/2023
Belem;20231006;3;2;3;06/10/2023
Belo Horizonte;20231008;3;2;2;08/10/2023
Brasilia;20231003;3;0;4;03/10/2023
Duque de Caxias;20231008;3;1;2;08/10/2023
Fortaleza;20231004;3;2;3;04/10/2023
Fortaleza;20231005;3;2;2;05/10/2023
Fortaleza;20231006;3;2;3;06/10/2023
Goiania;20231004;3;2;2;04/10/2023
Macae;20231005;3;2;2;05/10/2023
Manaus;20231007;3;3;3;07/10/2023
Niteroi;20231003;3;0;3;03/10/2023
Niteroi;20231004;3;1;3;04/10/2023
Porto Alegre;20231004;3;1;2;04/10/2023
Vitoria;20231004;3;1;3;04/10/2023
Angra dos Reis;20231005;2;1;2;05/10/2023
Araruama;20231006;2;0;2;06/10/2023
Belo Horizonte;20231003;2;2;1;03/10/2023
Belo Horizonte;20231004;2;2;2;04/10/2023
Belo Horizonte;20231006;2;1;3;06/10/2023
Caraguatatuba;20231002;2;1;3;02/10/2023
Caxias do Sul;20231004;2;2;2;04/10/2023
Caxias do Sul;20231008;2;2;1;08/10/2023
Curitiba;20231008;2;2;0;08/10/2023
Duque de Caxias;20231004;2;0;2;04/10/2023
Goiania;20231008;2;2;2;08/10/2023
Itanhaem;20231005;2;1;1;05/10/2023
Itapemirim;20231007;2;2;1;07/10/2023
Macae;20231006;2;1;2;06/10/2023
Manaus;20231006;2;1;1;06/10/2023
Natal;20231003;2;1;2;03/10/2023
Natal;20231004;2;1;1;04/10/2023
Natal;20231005;2;2;1;05/10/2023
Nova Friburgo;20231005;2;2;3;05/10/2023
Nova Friburgo;20231006;2;1;2;06/10/2023
Nova Iguacu;20231008;2;2;2;08/10/2023
Porto Alegre;20231002;2;1;1;02/10/2023
Porto Alegre;20231003;2;0;7;03/10/2023
Porto Alegre;20231006;2;1;2;06/10/2023
Recife;20231008;2;2;1;08/10/2023
Rolandia;20231006;2;1;1;06/10/2023
Salvador;20231005;2;0;2;05/10/2023
Sao Goncalo;20231002;2;1;3;02/10/2023
Sao Goncalo;20231008;2;2;1;08/10/2023
Vila Velha;20231002;2;1;2;02/10/2023
Vila Velha;20231003;2;2;2;03/10/2023
Vila Velha;20231005;2;1;3;05/10/2023
Vila Velha;20231008;2;2;2;08/10/2023
Vitoria;20231007;2;0;2;07/10/2023
Vitoria;20231008;2;1;1;08/10/2023
89032;20231008;1;1;1;08/10/2023
92364;20231008;1;0;1;08/10/2023
Acarau;20231004;1;1;0;04/10/2023
Angra dos Reis;20231006;1;1;1;06/10/2023
Araguaina;20231003;1;1;1;03/10/2023
Araraquara;20231002;1;0;2;02/10/2023
Araruama;20231005;1;0;1;05/10/2023
Assis;20231008;1;1;1;08/10/2023
Atibaia;20231005;1;1;1;05/10/2023
Bambui;20231005;1;0;1;05/10/2023
Barao de Cocais;20231004;1;1;0;04/10/2023
Barra do Garcas;20231007;1;1;0;07/10/2023
Barra do Garcas;20231008;1;1;0;08/10/2023
Bauru;20231005;1;1;1;05/10/2023
Belem;20231003;1;1;1;03/10/2023
Belem;20231005;1;0;2;05/10/2023
Belford Roxo;20231004;1;1;1;04/10/2023
Bergamo;20231007;1;1;1;07/10/2023
Blumenau;20231003;1;1;1;03/10/2023
Blumenau;20231005;1;1;1;05/10/2023
Boa Esperanca;20231007;1;1;1;07/10/2023
Bom Jesus do Itabapoana;20231005;1;0;1;05/10/2023
Braco do Norte;20231007;1;0;1;07/10/2023
Brasilia;20231008;1;0;1;08/10/2023
Buenos Aires;20231006;1;1;1;06/10/2023
Cabo Frio;20231007;1;1;1;07/10/2023
Cabo Frio;20231008;1;1;0;08/10/2023
Cachoeiro de Itapemirim;20231004;1;1;1;04/10/2023
Cachoeiro de Itapemirim;20231008;1;1;1;08/10/2023
Campina Grande;20231004;1;1;1;04/10/2023
Campinas;20231003;1;1;1;03/10/2023
Campinas;20231004;1;1;1;04/10/2023
Campinas;20231005;1;1;0;05/10/2023
Campinas;20231006;1;1;1;06/10/2023
Campinas;20231008;1;1;1;08/10/2023
Campo Grande;20231007;1;0;1;07/10/2023
Campo Grande;20231008;1;0;1;08/10/2023
Campos dos Goytacazes;20231006;1;0;1;06/10/2023
Campos dos Goytacazes;20231008;1;1;1;08/10/2023
Canela;20231004;1;1;1;04/10/2023
Canoas;20231006;1;0;1;06/10/2023
Caraguatatuba;20231004;1;0;1;04/10/2023
Caraguatatuba;20231005;1;1;1;05/10/2023
Caxias do Sul;20231002;1;0;0;02/10/2023
Chennai;20231004;1;1;1;04/10/2023
Colatina;20231004;1;1;0;04/10/2023
Concordia;20231006;1;1;1;06/10/2023
Curitiba;20231002;1;0;1;02/10/2023
Curitiba;20231003;1;0;1;03/10/2023
Curitiba;20231005;1;0;0;05/10/2023
Curitiba;20231006;1;1;1;06/10/2023
Currais Novos;20231007;1;1;1;07/10/2023
Divinopolis;20231005;1;1;1;05/10/2023
Divinopolis;20231007;1;1;1;07/10/2023
Duque de Caxias;20231002;1;1;1;02/10/2023
Esmeraldas;20231004;1;1;1;04/10/2023
Esmeraldas;20231005;1;0;0;05/10/2023
Faro;20231007;1;1;1;07/10/2023
Feira de Santana;20231005;1;1;1;05/10/2023
Flores da Cunha;20231007;1;1;1;07/10/2023
Florianopolis;20231004;1;0;1;04/10/2023
Florianopolis;20231005;1;1;0;05/10/2023
Fortaleza;20231002;1;0;1;02/10/2023
Fortaleza;20231003;1;0;1;03/10/2023
Franca;20231005;1;0;2;05/10/2023
Franca;20231007;1;1;1;07/10/2023
Fredericton;20231004;1;1;0;04/10/2023
Goiania;20231005;1;0;1;05/10/2023
Governador Valadares;20231007;1;1;1;07/10/2023
Guarabira;20231007;1;1;1;07/10/2023
Guarapari;20231002;1;0;1;02/10/2023
Guarulhos;20231005;1;1;0;05/10/2023
Guelph;20231003;1;0;0;03/10/2023
Ilheus;20231006;1;0;1;06/10/2023
Imperatriz;20231002;1;1;1;02/10/2023
Indio;20231008;1;1;0;08/10/2023
Itabira;20231005;1;0;1;05/10/2023
Itaborai;20231005;1;0;1;05/10/2023
Itaborai;20231006;1;0;1;06/10/2023
Itaborai;20231007;1;0;1;07/10/2023
Itacoatiara;20231006;1;1;1;06/10/2023
Itajuba;20231002;1;0;1;02/10/2023
Itaperuna;20231003;1;0;1;03/10/2023
Itaperuna;20231004;1;1;1;04/10/2023
