# ----------------------------------------;;;;;;;
# Exportacao do CSV de relatorio;;;;;;;
# Conta: Rodrigo_fluzao;;;;;;;
# Propriedade: RodrigoFlu;;;;;;;
# ----------------------------------------;;;;;;;
# ;;;;;;;
# Todos os usuarios;;;;;;;
# Data de inicio: 20240429;;;;;;;
# Data de termino: 20240505;;;;;;;
Titulo da pagina e nome da tela;Data;Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Eventos principais;Receita total
Jogo numero 10 contra LDU;20240502;1;1;0;2;0;0
Jogo numero 22 contra Friburguense;20240502;1;1;0;13;0;0
Jogo numero 31 contra Friburguense;20240502;1;1;0;2;0;0
Jogo numero 4 contra Friburguense;20240502;1;1;0;14;0;0
Jogo numero 5 contra Friburguense;20240502;1;1;0;4;0;0
Jogo numero 6 contra Friburguense;20240502;1;1;0;13;0;0
Jogo numero 8 contra Friburguense;20240502;1;1;0;3;0;0
Jogos Eliminatorios contra Botafogo;20240505;1;1;0;30;0;0
Jogos Eliminatorios contra Sampaio Correa;20240502;1;1;0;23;0;0
Jogos Eliminatorios por Adversario;20240502;1;1;0;20;0;0
Jogos Eliminatorios por Adversario;20240505;1;1;0;3;0;0
Jogos Inesqueciveis;20240502;1;1;0;12;0;0
Jogos em 08 / 06;20240501;1;1;0;13;0;0
Jogos em dd/mm;20240501;1;1;0;6;0;0
Jogos sem informacao;20240502;1;1;0;83;0;0
Jogos sem informacao;20240504;1;1;0;33;0;0
Jogos x Gols em campeonato;20240429;1;1;0;3;0;0
John Kennedy 2024;20240429;1;1;0;23;0;0
Joinville 0 X 2 Fluminense;20240501;1;1;0;25;0;0
Jorge Vitorio 1973;20240429;1;0;0;0;0;0
Jorginho 2001;20240505;1;1;0;7;0;0
Jose Faville Neto;20240501;1;1;1;14;0;0
Jose Gil Carneiro de Mendonca em 1996;20240503;1;1;0;8;0;0
Jose Gilberto Ferreira Lima;20240503;1;1;0;2;0;0
Joao Aguiar;20240504;1;1;0;2;0;0
Joao Marcio 1965;20240503;1;1;0;65;0;0
Joao Neto 2024;20240502;1;1;0;21;0;0
Juiz de Fora 1 X 0 Fluminense;20240502;1;1;0;64;0;0
Juiz de Fora 1 X 5 Fluminense;20240429;1;1;0;8;0;0
Juiz de Fora 1 X 5 Fluminense;20240502;1;1;0;397;0;0
Juventude 6 X 0 Fluminense;20240429;1;1;0;6;0;0
Juventude 6 X 0 Fluminense;20240501;1;1;1;4;0;0
Juventude MT 4 X 1 Fluminense;20240430;1;1;1;39;0;0
Juventus 1 X 0 Fluminense;20240501;1;1;0;0;0;0
Joia da Princesa;20240429;1;1;0;42;0;0
Julio Cesar 1998;20240505;1;1;0;17;0;0
Kashima Antlers 1 X 1 Fluminense;20240503;1;1;0;4;0;0
Kashima Antlers 2 X 0 Fluminense;20240503;1;1;0;0;0;0
Kaua Elias 2024;20240501;1;1;0;16;0;0
Kaua Elias 2024;20240504;1;1;0;0;0;0
Kayke 2018;20240501;1;1;0;8;0;0
Kayky 2021;20240501;1;1;0;0;0;0
Kayky Almeida 2024;20240501;1;1;0;4;0;0
Kayky Almeida 2024;20240503;1;1;0;17;0;0
Kayky Almeida 2024;20240505;1;1;0;6;0;0
Keno 2024;20240430;1;1;0;2;0;0
Kioto 0 X 2 Fluminense;20240503;1;1;0;5;0;0
Kleber Andrade;20240429;1;1;0;41;0;0
Kleber Andrade;20240505;1;1;0;12;0;0
Kleber Andrade - America MG;20240502;1;1;0;3;0;0
Kleber Andrade - Avai;20240502;1;1;0;2;0;0
Kleber Andrade - Botafogo;20240502;1;1;0;2;0;0
Kleber Andrade - Brasileiro;20240502;1;1;0;2;0;0
Kleber Andrade - Flamengo;20240502;1;1;0;1;0;0
Kleber Andrade - Gremio;20240502;1;1;0;1;0;0
Kleber Andrade - Madureira;20240502;1;1;0;1;0;0
Kleber Andrade - Rio Branco;20240502;1;1;0;1;0;0
Kleber Andrade - Sampaio Correa;20240502;1;1;0;1;0;0
Kleber Andrade - Santos;20240502;1;1;0;0;0;0
Kleber Andrade - Vitoria BA;20240502;1;1;0;3;0;0
Kurikutelas;20240505;1;1;0;3;0;0
LDU 1 X 0 Fluminense;20240504;1;1;0;8;0;0
La Coruña 4 X 0 Fluminense;20240429;1;1;0;1;0;0
Laerte 2004;20240501;1;1;0;2;0;0
Laranja 2002;20240429;1;1;0;3;0;0
Laranja 2013 - 2014;20240505;1;1;0;57;0;0
Laranja 2015;20240429;1;1;0;5;0;0
Laranja 2015;20240505;1;1;0;14;0;0
Laranjeiras;20240501;1;1;0;75;0;0
Laranjeiras;20240504;1;1;0;15;0;0
Las Palmas 3 X 3 Fluminense;20240429;1;1;0;12;0;0
Leandro 2005;20240430;1;0;0;0;0;0
Leandro 2005;20240502;1;0;0;0;0;0
Leandro 2005;20240503;1;0;0;0;0;0
Leandro Bonfim 2009;20240505;1;1;0;6;0;0
Leandro Pedro Vuaden;20240429;1;1;0;8;0;0
Leandro Avila 1998;20240501;1;1;0;4;0;0
Lenny 2007;20240429;1;1;1;104;0;0
Lenny 2007;20240504;1;1;0;4;0;0
Leomir 1988;20240501;1;1;0;8;0;0
Leonardo Gaciba;20240430;1;1;0;0;0;0
Leonardo Gaciba;20240501;1;0;0;0;0;0
Leonardo Gaciba;20240504;1;1;0;7;0;0
Leonardo Garcia Cavaleiro;20240504;1;1;0;8;0;0
Leonardo Garcia Cavaleiro;20240505;1;1;0;1;0;0
Libertad 1 X 1 Fluminense;20240503;1;1;0;55;0;0
Libertad 3 X 0 Fluminense;20240429;1;1;0;0;0;0
Libertadores da America;20240429;1;1;0;39;0;0
Libertadores da America;20240503;1;1;0;10;0;0
Libertadores da America 1971;20240429;1;1;0;14;0;0
Libertadores da America 1971;20240505;1;1;0;22;0;0
Libertadores da America 1985;20240505;1;1;0;6;0;0
Libertadores da America 2008;20240505;1;1;0;31;0;0
Libertadores da America 2011;20240505;1;1;0;16;0;0
Libertadores da America 2012;20240505;1;1;0;16;0;0
Libertadores da America 2013;20240505;1;1;0;18;0;0
Libertadores da America 2023;20240430;1;1;0;131;0;0
Libertadores da America 2023;20240503;1;1;0;3;0;0
Libertadores da America 2024;20240502;1;1;0;43;0;0
Lima 2024;20240429;1;1;0;25;0;0
Lima 2024;20240502;1;1;0;17;0;0
Lima 2024;20240503;1;1;0;23;0;0
Lima 2024 - Gols por Ano;20240501;1;1;0;7;0;0
Linhares 1 X 1 Fluminense;20240429;1;1;0;63;0;0
Lino 1952;20240501;1;1;0;1;0;0
Lira 1995;20240429;1;1;0;0;0;0
Lira 1995;20240430;1;1;0;0;0;0
Lira 1995;20240501;1;1;0;9;0;0
Lista de Jogadores por Nacionalidade;20240505;1;1;0;11;0;0
Lista dos tecnicos do Aguia de Maraba;20240504;1;1;0;2;0;0
Londrina 3 X 0 Fluminense;20240429;1;1;0;16;0;0
Luan Freitas 2024;20240504;1;1;0;67;0;0
Luccas Claro 2022;20240502;1;1;0;39;0;0
Luciano 1920;20240502;1;1;0;5;0;0
Lucumi 2024;20240505;1;1;0;11;0;0
Luis Gustavo 2000;20240505;1;1;0;3;0;0
Luis Henrique 1997;20240429;1;1;0;4;0;0
Luiz Alberto 1977;20240501;1;1;0;4;0;0
Luiz Flavio de Oliveira;20240505;1;1;0;0;0;0
Luizinho 2007;20240503;1;1;0;4;0;0
Leo 1925;20240430;1;1;0;2;0;0
Leo 1925;20240502;1;1;0;9;0;0
Machado 1922;20240430;1;1;0;90;0;0
Madureira 0 X 1 Fluminense;20240430;1;1;0;26;0;0
Madureira 0 X 1 Fluminense;20240501;1;1;0;5;0;0
Madureira 0 X 1 Fluminense;20240505;1;1;0;2;0;0
Madureira 1 X 2 Fluminense;20240503;1;1;0;44;0;0
Madureira 2 X 2 Fluminense;20240429;1;1;0;1;0;0
Madureira 3 X 3 Fluminense;20240505;1;1;0;0;0;0
Magno Alves 2016;20240504;1;1;0;37;0;0
Maguielson Lima Barbosa;20240429;1;1;0;1;0;0
Maguielson Lima Barbosa;20240504;1;1;0;20;0;0
Maior Artilheiro contra Adversario;20240501;1;1;0;14;0;0
Maior Artilheiro contra Adversario;20240503;1;1;0;0;0;0
Maior Artilheiro contra Adversario em Campeonato;20240429;1;1;0;0;0;0
Maior Artilheiro em 1 campeonato;20240429;1;1;0;11;0;0
Maior Artilheiro em 1 campeonato;20240503;1;1;0;4;0;0
Maior Artilheiro em Ano;20240501;1;1;0;1;0;0
Maior Artilheiro em Campeonato;20240430;1;1;0;3;0;0
Maior Artilheiro em Campeonato;20240504;1;1;0;6;0;0
Maior Artilheiro em Estadio;20240430;1;1;0;5;0;0
Maior Artilheiro em Estadio;20240501;1;1;0;16;0;0
Maior Artilheiro em Estadio;20240504;1;1;0;6;0;0
Maior Artilheiro em Temporada;20240430;1;1;0;165;0;0
Maior Artilheiro em Temporada;20240504;1;1;0;3;0;0
Maiores Artilheiros;20240430;1;1;0;7;0;0
Maiores Artilheiros em 1 Brasileiro;20240429;1;1;0;9;0;0
Maiores Artilheiros em 1 Brasileiro;20240430;1;1;0;80;0;0
Maiores Artilheiros em 1 Partida;20240429;1;1;0;2;0;0
Maiores Artilheiros em 1 Partida;20240504;1;1;0;32;0;0
Maiores Artilheiros em jogos eliminatorios;20240430;1;1;0;8;0;0
Maiores Artilheiros vindo do banco;20240501;1;1;0;18;0;0
Maiores Assistentes;20240503;1;1;0;5;0;0
Maiores Assistentes;20240504;1;1;0;5;0;0
Maiores Publicos;20240505;1;1;0;5;0;0
Maiores Publicos - Classicos;20240429;1;1;1;210;0;0
Maiores Sequencias Invictas de goleiros;20240504;1;1;0;11;0;0
Maiores Sequencias Invictas de goleiros em classicos;20240502;1;1;0;1;0;0
Mais Jogos;20240429;1;1;0;71;0;0
Mais Participacoes em gols em 1 jogo;20240430;1;1;0;8;0;0
Mais Participacoes em gols em 1 jogo;20240502;1;1;0;47;0;0
Mais Substituidos - Fernando Diniz na 2ª passagem;20240430;1;1;0;9;0;0
Mais Substituidos - no Brasileiro 2023;20240430;1;1;0;4;0;0
Mais Substituidos em 2023;20240430;1;1;0;3;0;0
Mais defendeu penalties;20240430;1;1;0;20;0;0
Mais jogos contra Adesg;20240429;1;1;0;6;0;0
Mais jogos contra Adversario;20240429;1;1;0;18;0;0
Mais jogos contra Adversario em Campeonato;20240429;1;1;0;11;0;0
Mais jogos contra Flamengo;20240429;1;1;0;18;0;0
Mais jogos contra Flamengo - Brasileiro;20240429;1;1;0;13;0;0
Mais jogos em Campeonato;20240502;1;1;0;24;0;0
Mais jogos em Campeonato;20240504;1;1;0;4;0;0
Mais jogos em Estadio;20240429;1;1;0;7;0;0
Mais jogos no elenco atual;20240429;1;1;0;12;0;0
Mais jogos no elenco atual;20240430;1;1;0;4;0;0
Mais jogos no(a) Brasileiro;20240502;1;1;0;33;0;0
Mais jogos no(a) Copa do Brasil;20240502;1;1;0;46;0;0
Mais jogos no(a) Libertadores da America;20240502;1;1;0;92;0;0
Mais jogos no(a) Libertadores da America;20240504;1;1;0;32;0;0
Mais jogos no(a) Maracana;20240429;1;1;0;18;0;0
Mais jogos no(a) Maracana em Brasileiro;20240429;1;1;0;16;0;0
Mais jogos nos Seculos;20240429;1;1;0;57;0;0
Mais jogos nos Seculos;20240502;1;1;0;46;0;0
Mais jogos sem levar gol;20240501;1;1;0;703;0;0
Mais jogou contra adversario em campeonato;20240429;1;1;0;15;0;0
Mais jogou em Estadio;20240501;1;1;0;2;0;0
Mais substituidos - em Ano;20240430;1;1;0;3;0;0
Mais substituidos - em Campeonato;20240430;1;1;0;6;0;0
Mais treinou em Campeonato;20240429;1;1;0;3;0;0
Mais treinou em Campeonato;20240501;1;1;0;6;0;0
Mais treinou em Campeonato;20240502;1;1;0;71;0;0
Mais vezes Artilheiros Anuais;20240501;1;1;0;5;0;0
Malmoe 2 X 4 Fluminense;20240429;1;1;0;4;0;0
Manchester City 4 X 0 Fluminense;20240504;1;1;0;19;0;0
Manchester United 0 X 0 Fluminense;20240429;1;1;1;0;0;0
Manchester United 0 X 0 Fluminense;20240501;1;1;1;19;0;0
Mangueira 0 X 8 Fluminense;20240430;1;1;0;18;0;0
Mangueirao;20240430;1;1;0;50;0;0
Mangueirao;20240502;1;1;0;13;0;0
Mane Garrincha;20240502;1;1;0;15;0;0
Mane Garrincha;20240504;1;1;0;40;0;0
Maracana;20240429;1;1;0;0;0;0
Maracana;20240430;1;1;0;9;0;0
Maracana;20240501;1;1;0;11;0;0
Maracana;20240505;1;1;0;65;0;0
Maracana - Atletico GO;20240505;1;1;0;30;0;0
Maracana - Brasileiro;20240502;1;1;0;11;0;0
Maranhao 2017;20240503;1;1;0;7;0;0
Maranhao 2017;20240504;1;1;0;5;0;0
Marcas Historicas Atuais;20240503;1;1;0;6;0;0
Marcelo 2024;20240501;1;1;1;0;0;0
Marcelo 2024;20240502;1;1;1;1;0;0
Marcelo Gomes 1992;20240503;1;1;1;8;0;0
Marcelo de Lima Henrique;20240504;1;1;0;26;0;0
Marco Brito 2003;20240504;1;1;0;8;0;0
Marcos Junior 2018;20240502;1;1;0;4;0;0
Marcao 2006;20240505;1;1;0;2;0;0
Mariano 2011;20240504;1;1;0;10;0;0
Marielson Alves da Silva;20240504;1;1;0;7;0;0
Marquinho 1975;20240504;1;1;0;0;0;0
Marquinhos 2024;20240502;1;1;0;2;0;0
Marquinhos 2024;20240505;1;1;0;3;0;0
Martinez 2003;20240430;1;1;1;29;0;0
Mascotes;20240430;1;1;1;6;0;0
Mascotes;20240501;1;1;0;1;0;0
Mascotes;20240503;1;1;0;1;0;0
Mascotes;20240504;1;1;0;1;0;0
Matheus Carvalho 2014;20240429;1;1;0;13;0;0
Matheus Carvalho 2014;20240502;1;1;0;4;0;0
Matheus Delgado Candancan;20240504;1;1;0;0;0;0
Mauricio 2010;20240502;1;1;0;3;0;0
Mauricio 2010;20240505;1;1;0;4;0;0
Mauricio Fernandes 2002;20240430;1;1;0;12;0;0
Mazola 1992;20240430;1;1;1;22;0;0
Melhores Duplas;20240430;1;1;0;25;0;0
Melhores Duplas;20240503;1;1;0;62;0;0
Melhores Duplas;20240504;1;1;0;31;0;0
Middlesbrough 2 X 3 Fluminense;20240429;1;1;0;3;0;0
Minutagem 2024;20240430;1;1;0;17;0;0
Minutagem Abel na 3ª passagem;20240503;1;1;0;18;0;0
Minutagem Fernando Diniz na 2ª passagem;20240430;1;1;0;108;0;0
Minutagem Fernando Diniz na 2ª passagem;20240503;1;1;0;136;0;0
Minutagem com Tecnico;20240430;1;1;0;18;0;0
Minutagem com Tecnico;20240503;1;1;0;18;0;0
Minutagem em Ano;20240430;1;1;0;4;0;0
Minutagem em Campeonato;20240430;1;1;0;16;0;0
Minutagem em Campeonato;20240501;1;1;0;0;0;0
Minutagem no Brasileiro;20240430;1;1;0;9;0;0
Minutagem no Brasileiro 2024;20240430;1;1;0;23;0;0
Moacyrzao;20240502;1;1;0;5;0;0
Moto Club 1 X 1 Fluminense;20240502;1;1;0;0;0;0
Moto Club 1 X 1 Fluminense;20240503;1;1;0;7;0;0
Moca Bonita;20240505;1;1;0;28;0;0
Municipal Juiz Fora;20240502;1;1;0;9;0;0
Marcio 1969;20240501;1;1;1;29;0;0
Marcio Costa 1997;20240429;1;1;1;17;0;0
Media de Gols;20240502;1;1;0;26;0;0
Media de Publico - Brasileiro;20240430;1;1;0;119;0;0
Media de Publico - Copa do Brasil;20240430;1;1;0;24;0;0
Nacional PB 0 X 1 Fluminense;20240501;1;1;0;5;0;0
Nariz 1934;20240502;1;1;0;30;0;0
Nestor Sampaio 1906;20240504;1;1;0;3;0;0
Nhozinho Santos;20240430;1;1;0;4;0;0
Nhozinho Santos;20240501;1;1;0;3;0;0
Nhozinho Santos;20240503;1;1;0;3;0;0
Nicolas Chauham Lazar;20240502;1;1;0;5;0;0
Numancia 2 X 0 Fluminense;20240429;1;1;0;1;0;0
Numeracao Fixa;20240429;1;1;0;6;0;0
Numeracao Fixa;20240503;1;1;0;2;0;0
Nautico 1 X 1 Fluminense;20240429;1;1;0;5;0;0
Nautico 1 X 2 Fluminense;20240504;1;1;0;15;0;0
Nautico 4 X 2 Fluminense;20240429;1;1;0;1;0;0
Numero de jogos em 2024;20240429;1;1;0;2;0;0
Numero de jogos por em Ano;20240429;1;1;0;2;0;0
Numeros por posicao;20240430;1;1;0;65;0;0
Numeros por posicao;20240504;1;1;0;6;0;0
Odair 1999;20240503;1;1;0;2;0;0
Odvan 2004;20240430;1;1;0;17;0;0
Olaria 0 X 3 Fluminense;20240502;1;1;0;368;0;0
Olaria 1 X 2 Fluminense;20240502;1;1;0;61;0;0
Olaria 2 X 0 Fluminense;20240429;1;1;0;7;0;0
Olaria 2 X 2 Fluminense;20240503;1;1;0;5;0;0
Olimpia 1 X 3 Fluminense;20240430;1;1;0;16;0;0
Olimpia 2 X 0 Fluminense;20240429;1;1;0;0;0;0
Olimpia 2 X 1 Fluminense;20240429;1;1;0;0;0;0
Olivares 1996;20240503;1;1;0;6;0;0
Olimpico Caracas;20240430;1;1;0;5;0;0
Orinho 2020;20240504;1;1;0;35;0;0
Orlando Gomes Leonor;20240502;1;1;0;28;0;0
Oscar Cox 1908;20240503;1;1;0;22;0;0
Osvaldo Gomes 1921;20240430;1;1;1;3;0;0
Palmeiras 0 X 0 Fluminense;20240502;1;1;0;21;0;0
Palmeiras 0 X 0 Fluminense;20240503;1;1;0;107;0;0
Palmeiras 3 X 1 Fluminense;20240504;1;1;0;0;0;0
Parc des Princes;20240505;1;1;0;31;0;0
Paris Saint Germain 0 X 1 Fluminense;20240505;1;1;1;8;0;0
Paris Saint Germain 0 X 2 Fluminense;20240501;1;1;0;38;0;0
Paris Saint Germain 0 X 2 Fluminense;20240502;1;1;0;2;0;0
Parque Amazonense;20240501;1;1;0;11;0;0
Parraro 1980;20240504;1;1;1;32;0;0
Participacoes diretas em gols contra Adversario;20240430;1;1;0;6;0;0
Participacoes diretas em gols em Ano;20240503;1;1;0;0;0;0
Participacoes diretas em gols em Campeonato;20240430;1;1;0;2;0;0
Participacoes em Gols contra Flamengo;20240430;1;1;0;3;0;0
Participacoes em Gols em 2023;20240430;1;1;0;37;0;0
Participacoes em Gols em Brasileiro;20240430;1;1;0;12;0;0
Passagem de Tecnico;20240501;1;1;0;0;0;0
Passagens de Tecnico;20240430;1;1;0;5;0;0
Paulinho 1992;20240503;1;1;0;16;0;0
Paulinho Mclaren 1997;20240429;1;1;0;56;0;0
Paulo 1961;20240429;1;1;0;12;0;0
Paulo Afonso 1992;20240503;1;1;0;3;0;0
Paulo Alexandre 1993;20240503;1;1;0;223;0;0
Paulo Alexandre 1993;20240505;1;1;0;0;0;0
Paulo Cesar Zanovelli;20240504;1;1;0;4;0;0
Paulo Cesar 2009;20240430;1;1;0;3;0;0
Paulo Cesar 2009;20240505;1;1;0;4;0;0
Paulo Cesar de Oliveira;20240503;1;1;0;0;0;0
Paulo Cesar de Oliveira;20240504;1;1;0;8;0;0
Paulo Henrique Ganso 2024;20240501;1;1;0;120;0;0
Paulo Henrique Ganso 2024;20240502;1;1;0;48;0;0
Paulo Henrique Ganso 2024;20240504;1;1;0;23;0;0
Paulo Henrique de Godoy Bezerra;20240429;1;1;0;20;0;0
Paulo Roberto 1997;20240429;1;1;0;99;0;0
Paulo Roberto 1999;20240429;1;1;0;7;0;0
Paysandu 0 X 0 Fluminense;20240505;1;1;1;28;0;0
Paysandu 2 X 0 Fluminense;20240501;1;1;1;7;0;0
Paysandu 3 X 2 Fluminense;20240503;1;1;0;2;0;0
Paysandu Cricket 3 X 1 Fluminense;20240505;1;1;0;43;0;0
Penalties convertidos pelo Fluminense;20240502;1;1;0;6;0;0
Penalties perdidos pelo Fluminense;20240504;1;1;0;3;0;0
Penaltis em 1900;20240429;1;1;0;1;0;0
Penaltis em 1901;20240429;1;1;0;1;0;0
Penaltis em 1902;20240429;1;1;0;5;0;0
Penaltis em 1903;20240429;1;1;0;1;0;0
Penaltis em 1904;20240429;1;1;0;1;0;0
Penaltis em 1905;20240429;1;1;0;12;0;0
Penaltis em 1906;20240429;1;1;0;2;0;0
Penaltis em 1907;20240429;1;1;0;2;0;0
Penaltis em 1908;20240429;1;1;0;2;0;0
Penaltis em 1909;20240429;1;1;0;2;0;0
Penaltis em 1910;20240429;1;1;0;8;0;0
Penaltis por ano;20240429;1;1;0;5;0;0
Penaltis/Faltas sofridos contra Adversario;20240430;1;1;0;7;0;0
Penaltis/Faltas sofridos em Ano;20240430;1;1;0;2;0;0
Penaltis/Faltas sofridos em Campeonato;20240430;1;1;0;2;0;0
Peu 2017;20240503;1;1;0;49;0;0
Portuguesa 0 X 1 Fluminense;20240429;1;1;0;2;0;0
Portuguesa SP 0 X 0 Fluminense;20240503;1;1;0;97;0;0
Portuguesa Santista 4 X 4 Fluminense;20240505;1;1;0;3;0;0
Posicoes rodada a rodada;20240430;1;1;0;25;0;0
Posicoes rodada a rodada em 2015;20240501;1;1;0;20;0;0
Posicoes rodada a rodada em 2024;20240504;1;1;0;5;0;0
Presenca Estrangeiros;20240429;1;1;0;23;0;0
Presenca Estrangeiros;20240501;1;1;0;40;0;0
Presenca Estrangeiros;20240505;1;1;0;2;0;0
President of Kazakhstan Cup;20240502;1;1;0;41;0;0
Presidentes;20240503;1;1;0;44;0;0
Principais adversarios;20240504;1;1;0;2;0;0
Procopio Teixeira;20240430;1;1;1;0;0;0
Proximos Jogos;20240501;1;1;0;25;0;0
Puebla 2 X 0 Fluminense;20240429;1;1;0;1;0;0
Publico;20240429;1;1;0;0;0;0
Publico;20240430;1;1;0;11;0;0
Publico;20240501;1;1;0;0;0;0
Quarta 2022;20240429;1;1;0;4;0;0
Quarta 2022;20240505;1;1;0;16;0;0
Rafael Sobis 2014;20240429;1;1;0;7;0;0
Rafael Traci;20240505;1;1;0;4;0;0
Ramon 2004;20240430;1;1;0;33;0;0
Ramon Tahuichi Aguilera;20240503;1;1;0;6;0;0
Ranking de Assistencias;20240429;1;1;0;1;0;0
Ranking de Assistencias;20240504;1;1;0;26;0;0
Ranking de Assistencias em 2005;20240430;1;1;0;10;0;0
Ranking de Assistencias em 2006;20240430;1;1;0;6;0;0
Ranking de Assistencias em 2023;20240430;1;1;0;5;0;0
Ranking de Campanhas;20240429;1;1;0;75;0;0
Ranking de Campanhas;20240504;1;1;0;3;0;0
Ranking de Penaltis/Faltas;20240430;1;1;0;10;0;0
Ranking de Tecnicos Adversarios em jogos oficiais;20240504;1;1;0;4;0;0
Ranking de anos;20240429;1;1;0;48;0;0
Ranking de gols contra;20240504;1;1;0;0;0;0
Ranking de gols por tipo;20240430;1;1;0;71;0;0
Ranking dos gols - Barriga;20240430;1;1;0;5;0;0
Ranking dos gols - Cabeca;20240430;1;1;0;70;0;0
Ranking dos gols - Cabeca;20240503;1;1;0;22;0;0
Ranking dos gols - Cabeca nos seculos;20240430;1;1;0;99;0;0
Ranking dos gols - Falta nos seculos;20240430;1;1;0;36;0;0
Raphael Claus;20240502;1;1;0;94;0;0
Real Madrid 0 X 2 Fluminense;20240504;1;1;1;0;0;0
Recopa 2024;20240503;1;1;0;4;0;0
Remo 1 X 6 Fluminense;20240429;1;1;0;5;0;0
Remo 2 X 1 Fluminense;20240429;1;1;1;30;0;0
Remo 2 X 1 Fluminense;20240505;1;1;1;5;0;0
Renato 1979;20240430;1;1;0;1;0;0
Renato 2017;20240429;1;1;0;7;0;0
Renato Augusto 2024;20240501;1;1;0;15;0;0
Renato Augusto 2024;20240502;1;1;0;19;0;0
Ricardo Lopes 1986;20240429;1;1;1;4;0;0
Ricardo Rocha 1996;20240504;1;1;0;17;0;0
Rio Branco 2 X 0 Fluminense;20240501;1;1;0;2;0;0
Rio Football Club 0 X 8 Fluminense;20240429;1;1;0;80;0;0
Rissut 2006;20240503;1;1;0;6;0;0
Rivelino 1978;20240429;1;1;0;122;0;0
Rivelino 1978;20240501;1;1;0;16;0;0
River Plate 2 X 0 Fluminense;20240430;1;1;0;21;0;0
River Plate 2 X 0 Fluminense;20240502;1;1;0;22;0;0
River Plate 2 X 1 Fluminense;20240503;1;1;0;381;0;0
Robert 2017;20240430;1;1;0;38;0;0
Rodolpho Toski Marques;20240504;1;1;0;8;0;0
Rodrigo Dalonso Ferreira;20240501;1;1;0;3;0;0
Rodrigo Nunes de Sa;20240501;1;1;0;3;0;0
Rodrigo Tiui 2007;20240502;1;1;0;6;0;0
Rodrigo Tiui 2007;20240503;1;1;0;3;0;0
Rogerinho 1997;20240501;1;1;0;4;0;0
Romarinho 2018;20240503;1;1;0;128;0;0
Romerito 1989;20240501;1;1;0;51;0;0
Romerito 1989;20240505;1;1;0;44;0;0
Romeu 1942;20240503;1;1;0;71;0;0
Romeu 1942;20240505;1;1;0;15;0;0
Romario 2004;20240503;1;1;0;18;0;0
Rubens Galaxe 1982;20240429;1;1;0;49;0;0
Rubens Galaxe 1982;20240502;1;1;0;0;0;0
Russo 1944;20240502;1;1;0;4;0;0
Regis 2002;20240505;1;1;0;4;0;0
Said 1933;20240502;1;1;0;38;0;0
Saldo de placar em estadio;20240502;1;1;0;16;0;0
Saldo de placar por Adversarios;20240504;1;1;0;9;0;0
Sampaio Correa 1 X 5 Fluminense;20240430;1;1;0;86;0;0
Sampaio Correa 1 X 7 Fluminense;20240501;1;1;0;11;0;0
Sampaio Correa 1 X 7 Fluminense;20240502;1;1;0;7;0;0
Sampaio Correa 2 X 1 Fluminense;20240502;1;1;1;1;0;0
Sampaio Correa 3 X 1 Fluminense;20240501;1;1;0;0;0;0
Samuel Xavier 2024;20240502;1;1;0;17;0;0
Samuel Xavier 2024;20240503;1;1;1;21;0;0
Samuel Xavier 2024;20240505;1;1;1;53;0;0
San Lorenzo 1 X 3 Fluminense;20240429;1;1;0;5;0;0
Santa Cruz 1 X 1 Fluminense;20240429;1;1;0;171;0;0
Santa Cruz 3 X 0 Fluminense;20240429;1;1;0;2;0;0
Santa Cruz PB 0 X 4 Fluminense;20240501;1;1;0;4;0;0
Santa Izabel;20240430;1;1;0;13;0;0
Santa Izabel;20240501;1;1;0;7;0;0
Santos 0 X 1 Fluminense;20240502;1;1;0;227;0;0
Santos 2 X 0 Fluminense;20240501;1;1;0;5;0;0
Santos 2 X 1 Fluminense;20240501;1;1;0;6;0;0
Santos 2 X 2 Fluminense;20240501;1;1;0;4;0;0
Santos AM 1 X 6 Fluminense;20240429;1;1;0;4;0;0
Saul Mendes;20240501;1;1;0;46;0;0
Savio Pereira Sampaio;20240504;1;1;0;14;0;0
Selecao B Bulgaria 1 X 1 Fluminense;20240429;1;1;0;2;0;0
Selecao Bulgaria 0 X 1 Fluminense;20240429;1;1;0;3;0;0
Selecao El Salvador 0 X 3 Fluminense;20240429;1;1;0;1;0;0
Selecao El Salvador 2 X 3 Fluminense;20240429;1;1;0;1;0;0
Selecao Ilheus 1 X 1 Fluminense;20240501;1;1;0;3;0;0
Selecao Italia 5 X 3 Fluminense;20240503;1;1;1;32;0;0
Selecao Pichincha 1 X 2 Fluminense;20240503;1;1;0;11;0;0
Selecao Suecia 3 X 0 Fluminense;20240429;1;1;0;3;0;0
Selecao do Fluzao.info;20240429;1;1;0;15;0;0
Sequencia Invicta de Goleiros;20240430;1;1;0;1;0;0
Sequencia Invicta de Goleiros;20240504;1;1;0;1;0;0
Sequencia de Gols de Jogadores;20240501;1;1;0;1;0;0
Sequencia de Jogadores;20240429;1;1;0;8;0;0
Sequencias em classicos de Castilho 1965;20240502;1;1;0;1;0;0
Serra 0 X 1 Fluminense;20240430;1;1;0;37;0;0
Serra 0 X 1 Fluminense;20240501;1;1;0;1;0;0
Serra 2 X 2 Fluminense;20240504;1;1;0;7;0;0
Somalia 2008;20240505;1;1;0;3;0;0
