# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20240513
# Data de termino: 20240519
Titulo da pagina e nome da tela;Data;Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Eventos principais;Receita total
Fluminense 0 X 0 Nacional Uruguai;20240515;1;1;0;8;0;0
Fluminense 0 X 0 Nautico;20240517;1;1;0;27;0;0
Fluminense 0 X 0 Olaria;20240515;1;1;0;2;0;0
Fluminense 0 X 0 Sampaio Correa;20240515;1;1;0;13;0;0
Fluminense 0 X 0 Santos;20240515;1;1;0;308;0;0
Fluminense 0 X 0 Vasco;20240515;1;1;0;6;0;0
Fluminense 0 X 0 Vasco;20240519;1;1;0;1;0;0
Fluminense 0 X 0 Vitoria BA;20240513;1;1;0;11;0;0
Fluminense 0 X 1 America;20240519;1;1;0;0;0;0
Fluminense 0 X 1 America RN;20240515;1;1;0;3;0;0
Fluminense 0 X 1 Argentinos Juniors;20240515;1;1;0;2;0;0
Fluminense 0 X 1 Athletico PR;20240515;1;1;0;5;0;0
Fluminense 0 X 1 Avai;20240517;1;1;0;32;0;0
Fluminense 0 X 1 Bahia;20240516;1;1;0;182;0;0
Fluminense 0 X 1 Bragantino;20240515;1;1;0;8;0;0
Fluminense 0 X 1 Brasiliense;20240515;1;1;0;2;0;0
Fluminense 0 X 1 Deportivo Italia;20240515;1;1;0;2;0;0
Fluminense 0 X 1 Deportivo Italia;20240516;1;1;0;38;0;0
Fluminense 0 X 1 Gremio;20240514;1;1;0;8;0;0
Fluminense 0 X 1 Palmeiras;20240519;1;1;0;6;0;0
Fluminense 0 X 1 Santos;20240513;1;1;0;4;0;0
Fluminense 0 X 1 Sport;20240515;1;1;0;8;0;0
Fluminense 0 X 1 Sao Caetano;20240515;1;1;0;4;0;0
Fluminense 0 X 1 Vasco;20240514;1;1;0;2;0;0
Fluminense 0 X 2 Atletico GO;20240517;1;1;0;12;0;0
Fluminense 0 X 2 Botafogo;20240515;1;1;0;3;0;0
Fluminense 0 X 2 Cruzeiro;20240515;1;1;0;3;0;0
Fluminense 0 X 3 Flamengo;20240518;1;1;0;29;0;0
Fluminense 0 X 3 Flamengo;20240519;1;1;0;183;0;0
Fluminense 0 X 3 Internacional;20240513;1;1;0;7;0;0
Fluminense 0 X 3 Palmeiras;20240515;1;1;0;79;0;0
Fluminense 1 X 0 America MG;20240515;1;1;0;36;0;0
Fluminense 1 X 0 Atletico GO;20240514;1;1;0;2;0;0
Fluminense 1 X 0 Atletico GO;20240515;1;1;0;2;0;0
Fluminense 1 X 0 Atletico MG;20240514;1;1;0;6;0;0
Fluminense 1 X 0 Atletico Nacional;20240515;1;1;0;2;0;0
Fluminense 1 X 0 Avai;20240515;1;1;0;1;0;0
Fluminense 1 X 0 Bahia;20240514;1;1;0;8;0;0
Fluminense 1 X 0 Bayern de Munique;20240514;1;1;0;5;0;0
Fluminense 1 X 0 Bayern de Munique;20240515;1;1;1;7;0;0
Fluminense 1 X 0 Bayern de Munique;20240516;1;1;0;130;0;0
Fluminense 1 X 0 Bayern de Munique;20240517;1;1;1;60;0;0
Fluminense 1 X 0 Bonsucesso;20240513;1;1;1;8;0;0
Fluminense 1 X 0 Bonsucesso;20240516;1;1;0;15;0;0
Fluminense 1 X 0 Botafogo;20240513;1;1;0;9;0;0
Fluminense 1 X 0 Botafogo;20240515;1;1;0;9;0;0
Fluminense 1 X 0 Corinthians;20240513;1;1;0;6;0;0
Fluminense 1 X 0 Corinthians;20240515;1;1;0;6;0;0
Fluminense 1 X 0 Coritiba;20240515;1;1;0;8;0;0
Fluminense 1 X 0 Coritiba;20240516;1;1;0;12;0;0
Fluminense 1 X 0 Criciuma;20240515;1;1;0;14;0;0
Fluminense 1 X 0 Cruzeiro;20240513;1;1;0;4;0;0
Fluminense 1 X 0 Cruzeiro;20240514;1;1;0;4;0;0
Fluminense 1 X 0 Flamengo;20240516;1;1;0;276;0;0
Fluminense 1 X 0 Fortaleza;20240515;1;1;0;2;0;0
Fluminense 1 X 0 LDU;20240515;1;1;0;5;0;0
Fluminense 1 X 0 Moto Club;20240515;1;1;0;16;0;0
Fluminense 1 X 0 Olaria;20240515;1;1;0;1;0;0
Fluminense 1 X 0 Operario MS;20240515;1;1;0;12;0;0
Fluminense 1 X 0 Ponte Preta;20240514;1;1;0;3;0;0
Fluminense 1 X 0 Ponte Preta;20240519;1;1;0;2;0;0
Fluminense 1 X 0 Porto Alegre;20240516;1;1;0;4;0;0
Fluminense 1 X 0 Portuguesa;20240515;1;1;0;32;0;0
Fluminense 1 X 0 Sampaio Correa RJ;20240519;1;1;0;17;0;0
Fluminense 1 X 0 Santos;20240514;1;1;0;5;0;0
Fluminense 1 X 0 Santos;20240515;1;1;0;0;0;0
Fluminense 1 X 0 Santos;20240519;1;1;0;9;0;0
Fluminense 1 X 0 Sao Caetano;20240514;1;1;0;2;0;0
Fluminense 1 X 0 Sao Paulo;20240513;1;1;0;10;0;0
Fluminense 1 X 0 Sao Paulo;20240514;1;1;0;10;0;0
Fluminense 1 X 0 Sao Paulo;20240516;1;1;0;71;0;0
Fluminense 1 X 0 The Strongest;20240515;1;1;0;5;0;0
Fluminense 1 X 0 Vasco;20240519;1;1;0;8;0;0
Fluminense 1 X 0 Vitoria BA;20240515;1;1;0;15;0;0
Fluminense 1 X 1 America;20240514;1;1;0;233;0;0
Fluminense 1 X 1 America;20240518;1;1;0;1;0;0
Fluminense 1 X 1 Argentinos Juniors;20240516;1;1;0;5;0;0
Fluminense 1 X 1 Athletico PR;20240515;1;1;0;2;0;0
Fluminense 1 X 1 Atletico GO;20240514;1;1;0;8;0;0
Fluminense 1 X 1 Atletico MG;20240513;1;1;0;51;0;0
Fluminense 1 X 1 Atletico MG;20240515;1;1;0;117;0;0
Fluminense 1 X 1 Bahia;20240513;1;1;0;5;0;0
Fluminense 1 X 1 Bahia;20240515;1;1;0;1;0;0
Fluminense 1 X 1 Bahia;20240517;1;1;0;1;0;0
Fluminense 1 X 1 Bahia;20240519;1;1;0;6;0;0
Fluminense 1 X 1 Bangu;20240516;1;1;0;4;0;0
Fluminense 1 X 1 Botafogo;20240515;1;1;0;6;0;0
Fluminense 1 X 1 Botafogo;20240518;1;1;0;93;0;0
Fluminense 1 X 1 Corinthians;20240517;1;1;0;22;0;0
Fluminense 1 X 1 Coritiba;20240519;1;1;0;21;0;0
Fluminense 1 X 1 Criciuma;20240515;1;1;0;146;0;0
Fluminense 1 X 1 Cruzeiro;20240519;1;1;0;8;0;0
Fluminense 1 X 1 Figueirense;20240515;1;1;0;7;0;0
Fluminense 1 X 1 Figueirense;20240517;1;1;0;1;0;0
Fluminense 1 X 1 Figueirense;20240519;1;1;0;10;0;0
Fluminense 1 X 1 Flamengo;20240518;1;1;0;184;0;0
Fluminense 1 X 1 Goias;20240514;1;1;0;2;0;0
Fluminense 1 X 1 Gremio Prudente;20240515;1;1;0;3;0;0
Fluminense 1 X 1 Internacional;20240515;1;1;0;18;0;0
Fluminense 1 X 1 Internacional;20240519;1;1;0;9;0;0
Fluminense 1 X 1 Juventude;20240515;1;1;0;2;0;0
Fluminense 1 X 1 Madureira;20240518;1;1;0;38;0;0
Fluminense 1 X 1 Madureira;20240519;1;1;0;24;0;0
Fluminense 1 X 1 Palmeiras;20240514;1;1;0;7;0;0
Fluminense 1 X 1 Palmeiras;20240515;1;1;0;12;0;0
Fluminense 1 X 1 Paysandu;20240513;1;1;0;18;0;0
Fluminense 1 X 1 Paysandu;20240514;1;1;0;2;0;0
Fluminense 1 X 1 Paysandu;20240515;1;1;0;2;0;0
Fluminense 1 X 1 Paysandu;20240519;1;1;1;57;0;0
Fluminense 1 X 1 Portuguesa SP;20240518;1;1;0;5;0;0
Fluminense 1 X 1 Portuguesa SP;20240519;1;1;0;112;0;0
Fluminense 1 X 1 Santos;20240515;1;1;0;6;0;0
Fluminense 1 X 1 Sporting Cristal;20240515;1;1;0;9;0;0
Fluminense 1 X 1 Sao Paulo;20240513;1;1;0;5;0;0
Fluminense 1 X 1 Vasco;20240519;1;1;0;5;0;0
Fluminense 1 X 1 Volta Redonda;20240518;1;1;0;14;0;0
Fluminense 1 X 2 America;20240515;1;1;0;6;0;0
Fluminense 1 X 2 America;20240519;1;1;0;313;0;0
Fluminense 1 X 2 Atletico MG;20240515;1;1;0;25;0;0
Fluminense 1 X 2 Botafogo;20240518;1;1;0;5;0;0
Fluminense 1 X 2 Botafogo;20240519;1;1;0;63;0;0
Fluminense 1 X 2 Corinthians;20240515;1;1;0;1;0;0
Fluminense 1 X 2 Cruzeiro;20240514;1;1;0;37;0;0
Fluminense 1 X 2 Flamengo;20240514;1;1;0;6;0;0
Fluminense 1 X 2 Guarani;20240515;1;1;0;13;0;0
Fluminense 1 X 2 Sao Paulo;20240514;1;1;0;6;0;0
Fluminense 1 X 2 Vasco;20240516;1;1;1;29;0;0
Fluminense 1 X 2 Vasco;20240519;1;1;0;7;0;0
Fluminense 1 X 2 Vitoria BA;20240519;1;1;0;4;0;0
Fluminense 1 X 3 Flamengo;20240515;1;1;0;20;0;0
Fluminense 1 X 3 Flamengo;20240516;1;1;0;69;0;0
Fluminense 1 X 3 Flamengo;20240519;1;1;0;33;0;0
Fluminense 1 X 3 Palmeiras;20240515;1;1;0;1;0;0
Fluminense 1 X 4 Botafogo;20240515;1;1;0;133;0;0
Fluminense 1 X 4 Flamengo;20240516;1;1;0;207;0;0
Fluminense 1 X 4 Flamengo;20240517;1;1;0;2;0;0
Fluminense 1 X 4 Goias;20240514;1;1;0;6;0;0
Fluminense 1 X 4 Goias;20240515;1;1;0;133;0;0
Fluminense 1 X 4 Palmeiras;20240515;1;1;0;15;0;0
Fluminense 10 X 0 Football & Athletic;20240514;1;1;0;8;0;0
Fluminense 2 X 0 Al Ahly;20240515;1;1;0;7;0;0
Fluminense 2 X 0 Americano;20240515;1;1;0;0;0;0
Fluminense 2 X 0 Americano;20240516;1;1;0;14;0;0
Fluminense 2 X 0 Americano;20240517;1;1;0;13;0;0
Fluminense 2 X 0 America;20240516;1;1;0;17;0;0
Fluminense 2 X 0 America;20240519;1;1;0;165;0;0
Fluminense 2 X 0 Argentinos Juniors;20240515;1;1;0;2;0;0
Fluminense 2 X 0 Athletico PR;20240513;1;1;0;5;0;0
Fluminense 2 X 0 Atletico MG;20240519;1;1;0;594;0;0
Fluminense 2 X 0 Bangu;20240516;1;1;0;0;0;0
Fluminense 2 X 0 Bangu;20240519;1;1;0;7;0;0
Fluminense 2 X 0 Bonsucesso;20240519;1;1;0;210;0;0
Fluminense 2 X 0 Botafogo;20240513;1;1;0;17;0;0
Fluminense 2 X 0 CSA;20240515;1;1;0;3;0;0
Fluminense 2 X 0 Central;20240515;1;1;0;110;0;0
Fluminense 2 X 0 Central;20240516;1;1;0;37;0;0
Fluminense 2 X 0 Corinthians;20240514;1;1;0;12;0;0
Fluminense 2 X 0 Defensor;20240513;1;1;0;1;0;0
Fluminense 2 X 0 Deportivo Cuenca;20240513;1;1;0;5;0;0
Fluminense 2 X 0 Flamengo;20240519;1;1;0;3;0;0
Fluminense 2 X 0 Goias;20240519;1;1;0;4;0;0
Fluminense 2 X 0 Juventus;20240515;1;1;0;6;0;0
Fluminense 2 X 0 LDU;20240513;1;1;0;3;0;0
Fluminense 2 X 0 LDU;20240515;1;1;0;38;0;0
Fluminense 2 X 0 Libertad;20240515;1;1;0;4;0;0
Fluminense 2 X 0 Libertad;20240516;1;1;0;15;0;0
Fluminense 2 X 0 Madureira;20240518;1;1;0;0;0;0
Fluminense 2 X 0 Paysandu;20240515;1;1;0;2;0;0
Fluminense 2 X 0 Portuguesa SP;20240515;1;1;0;2;0;0
Fluminense 2 X 0 Santa Cruz;20240515;1;1;0;9;0;0
Fluminense 2 X 0 Sao Paulo;20240515;1;1;0;16;0;0
Fluminense 2 X 0 URT;20240513;1;1;0;19;0;0
Fluminense 2 X 0 Vasco;20240515;1;1;0;3;0;0
Fluminense 2 X 0 Vasco;20240516;1;1;0;9;0;0
Fluminense 2 X 1 Americano;20240515;1;1;0;112;0;0
Fluminense 2 X 1 Botafogo;20240513;1;1;0;1020;0;0
Fluminense 2 X 1 Botafogo;20240514;1;1;0;39;0;0
Fluminense 2 X 1 Cabofriense;20240515;1;1;0;149;0;0
Fluminense 2 X 1 Cabofriense;20240516;1;1;0;176;0;0
Fluminense 2 X 1 Cerro Portenho;20240515;1;1;0;51;0;0
Fluminense 2 X 1 Corinthians;20240514;1;1;0;8;0;0
Fluminense 2 X 1 Coritiba;20240515;1;1;0;2;0;0
Fluminense 2 X 1 Entrerriense;20240515;1;1;0;16;0;0
Fluminense 2 X 1 Entrerriense;20240518;1;1;0;7;0;0
Fluminense 2 X 1 Figueirense;20240515;1;1;0;20;0;0
Fluminense 2 X 1 Flamengo;20240518;1;1;0;189;0;0
Fluminense 2 X 1 Fortaleza;20240518;1;1;0;0;0;0
Fluminense 2 X 1 Fortaleza;20240519;1;1;0;7;0;0
Fluminense 2 X 1 Goias;20240519;1;1;0;30;0;0
Fluminense 2 X 1 Internacional;20240514;1;1;0;8;0;0
Fluminense 2 X 1 Internacional;20240515;1;1;0;3;0;0
Fluminense 2 X 1 Juventude;20240515;1;1;0;2;0;0
Fluminense 2 X 1 Malmoe;20240518;1;1;0;3;0;0
Fluminense 2 X 1 Malmoe;20240519;1;1;0;162;0;0
Fluminense 2 X 1 Nacional Uruguai;20240519;1;1;0;451;0;0
Fluminense 2 X 1 Nautico;20240515;1;1;0;2;0;0
Fluminense 2 X 1 Paysandu;20240515;1;1;0;11;0;0
Fluminense 2 X 1 Paysandu Cricket;20240514;1;1;0;25;0;0
Fluminense 2 X 1 Portuguesa;20240519;1;1;0;3;0;0
Fluminense 2 X 1 Sport;20240515;1;1;0;4;0;0
Fluminense 2 X 1 Sao Paulo;20240513;1;1;0;8;0;0
Fluminense 2 X 1 Vasco;20240513;1;1;0;4;0;0
Fluminense 2 X 1 Vasco;20240514;1;1;0;11;0;0
Fluminense 2 X 1 Vitoria BA;20240515;1;1;0;2;0;0
Fluminense 2 X 1 Volta Redonda;20240518;1;1;0;3;0;0
Fluminense 2 X 2 America;20240515;1;1;0;10;0;0
Fluminense 2 X 2 Argentinos Juniors;20240515;1;1;0;14;0;0
Fluminense 2 X 2 Atletico MG;20240513;1;1;0;2;0;0
Fluminense 2 X 2 Atletico MG;20240515;1;1;0;5;0;0
Fluminense 2 X 2 Atletico MG;20240518;1;1;0;29;0;0
Fluminense 2 X 2 Bangu;20240518;1;1;0;189;0;0
Fluminense 2 X 2 Bragantino;20240513;1;1;0;4;0;0
Fluminense 2 X 2 Ceara;20240514;1;1;0;7;0;0
Fluminense 2 X 2 Cruzeiro;20240519;1;1;0;13;0;0
Fluminense 2 X 2 Flamengo;20240519;1;1;0;2;0;0
Fluminense 2 X 2 Gremio;20240515;1;1;0;111;0;0
Fluminense 2 X 2 Guarani Paraguai;20240515;1;1;0;12;0;0
Fluminense 2 X 2 Internacional;20240515;1;1;0;18;0;0
Fluminense 2 X 2 Internacional;20240516;1;1;0;11;0;0
Fluminense 2 X 2 Joinville;20240515;1;1;0;2;0;0
Fluminense 2 X 2 Resende;20240515;1;1;0;3;0;0
Fluminense 2 X 2 Resende;20240516;1;1;0;3;0;0
Fluminense 2 X 2 Sao Paulo;20240515;1;1;0;3;0;0
Fluminense 2 X 2 Vitoria BA;20240519;1;1;0;7;0;0
Fluminense 2 X 3 ABC;20240514;1;1;1;24;0;0
Fluminense 2 X 3 ABC;20240518;1;1;0;0;0;0
Fluminense 2 X 3 ABC;20240519;1;1;0;3;0;0
Fluminense 2 X 3 Americano;20240515;1;1;0;7;0;0
Fluminense 2 X 3 America;20240518;1;1;0;0;0;0
Fluminense 2 X 3 America;20240519;1;1;0;204;0;0
Fluminense 2 X 3 Athletico PR;20240515;1;1;0;4;0;0
Fluminense 2 X 3 Botafogo;20240515;1;1;0;5;0;0
Fluminense 2 X 3 Chapecoense;20240515;1;1;0;11;0;0
Fluminense 2 X 3 Flamengo;20240515;1;1;0;228;0;0
Fluminense 2 X 3 Flamengo;20240516;1;1;0;38;0;0
Fluminense 2 X 3 Gremio;20240515;1;1;0;4;0;0
Fluminense 2 X 3 Sao Cristovao;20240517;1;1;0;0;0;0
Fluminense 2 X 3 Sao Cristovao;20240518;1;1;0;2;0;0
Fluminense 2 X 3 Sao Paulo;20240515;1;1;0;9;0;0
Fluminense 2 X 3 Sao Paulo;20240516;1;1;0;13;0;0
Fluminense 2 X 3 Vasco;20240513;1;1;0;2;0;0
Fluminense 2 X 4 America;20240516;1;1;0;5;0;0
Fluminense 2 X 4 Botafogo;20240513;1;1;0;0;0;0
Fluminense 2 X 5 America RN;20240517;1;1;0;18;0;0
Fluminense 3 X 0 Figueirense;20240514;1;1;0;1;0;0
Fluminense 3 X 0 Figueirense;20240519;1;1;0;2;0;0
Fluminense 3 X 0 Goias;20240516;1;1;1;6;0;0
Fluminense 3 X 0 Goias;20240519;1;1;0;4;0;0
Fluminense 3 X 0 Internacional;20240515;1;1;0;68;0;0
Fluminense 3 X 0 Nacional Potosi;20240513;1;1;0;2;0;0
Fluminense 3 X 0 Nova Iguacu;20240516;1;1;0;28;0;0
Fluminense 3 X 0 Nova Iguacu;20240519;1;1;0;4;0;0
Fluminense 3 X 0 Olaria;20240518;1;1;0;33;0;0
Fluminense 3 X 0 Olaria;20240519;1;1;0;324;0;0
Fluminense 3 X 0 Palmeiras;20240519;1;1;0;2;0;0
Fluminense 3 X 0 Santos;20240517;1;1;1;0;0;0
Fluminense 3 X 0 Santos;20240518;1;1;1;83;0;0
Fluminense 3 X 0 Santos;20240519;1;1;0;17;0;0
Fluminense 3 X 0 Sao Caetano;20240515;1;1;0;6;0;0
Fluminense 3 X 0 Sao Caetano;20240517;1;1;0;108;0;0
Fluminense 3 X 1 Americano;20240515;1;1;0;291;0;0
Fluminense 3 X 1 America MG;20240515;1;1;0;3;0;0
Fluminense 3 X 1 Athletico PR;20240514;1;1;0;10;0;0
Fluminense 3 X 1 Athletico PR;20240515;1;1;0;2;0;0
Fluminense 3 X 1 Avai;20240515;1;1;0;16;0;0
Fluminense 3 X 1 Boca Juniors;20240515;1;1;0;4;0;0
Fluminense 3 X 1 Botafogo;20240513;1;1;0;24;0;0
Fluminense 3 X 1 Cabofriense;20240515;1;1;0;2;0;0
Fluminense 3 X 1 Ceara;20240515;1;1;0;5;0;0
Fluminense 3 X 1 Chapecoense;20240513;1;1;0;5;0;0
Fluminense 3 X 1 Gremio;20240517;1;1;0;149;0;0
Fluminense 3 X 1 Internacional;20240513;1;1;0;8;0;0
Fluminense 3 X 1 LDU;20240515;1;1;0;8;0;0
Fluminense 3 X 1 Madureira;20240513;1;1;0;479;0;0
Fluminense 3 X 1 Parana;20240514;1;1;0;4;0;0
Fluminense 3 X 1 Penarol;20240515;1;1;0;18;0;0
Fluminense 3 X 1 Santos;20240514;1;1;0;9;0;0
Fluminense 3 X 1 Sao Paulo;20240515;1;1;0;12;0;0
Fluminense 3 X 1 Toluca;20240517;1;1;0;164;0;0
Fluminense 3 X 1 Vitoria BA;20240516;1;1;1;0;0;0
Fluminense 3 X 2 Flamengo;20240513;1;1;0;30;0;0
Fluminense 3 X 2 Flamengo;20240516;1;1;0;59;0;0
Fluminense 3 X 2 Olaria;20240519;1;1;0;23;0;0
Fluminense 3 X 2 Ponte Preta;20240515;1;1;0;3;0;0
Fluminense 3 X 2 Racing;20240518;1;1;0;78;0;0
Fluminense 3 X 2 Racing;20240519;1;1;0;83;0;0
Fluminense 3 X 2 Rapid;20240518;1;1;0;184;0;0
Fluminense 3 X 2 Santos;20240519;1;1;0;5;0;0
Fluminense 3 X 2 Vasco;20240516;1;1;0;9;0;0
Fluminense 3 X 2 Volta Redonda;20240519;1;1;0;10;0;0
Fluminense 3 X 3 Americano;20240518;1;1;0;11;0;0
Fluminense 3 X 3 America;20240516;1;1;0;2;0;0
Fluminense 3 X 3 Atletico MG;20240515;1;1;0;3;0;0
Fluminense 3 X 3 Corinthians;20240515;1;1;0;2;0;0
Fluminense 3 X 3 Corinthians;20240519;1;1;0;226;0;0
Fluminense 3 X 3 Cruzeiro;20240519;1;1;0;2;0;0
Fluminense 3 X 3 Flamengo;20240519;1;1;0;198;0;0
Fluminense 3 X 3 Vasco;20240515;1;1;0;2;0;0
Fluminense 3 X 5 Vasco;20240518;1;1;0;39;0;0
Fluminense 3 X 5 Vasco;20240519;1;1;0;41;0;0
Fluminense 4 X 0 Americano;20240515;1;1;0;4;0;0
Fluminense 4 X 0 Bonsucesso;20240515;1;1;0;4;0;0
Fluminense 4 X 0 Bonsucesso;20240519;1;1;0;12;0;0
Fluminense 4 X 0 Botafogo;20240515;1;1;0;8;0;0
Fluminense 4 X 0 Coritiba;20240514;1;1;0;6;0;0
Fluminense 4 X 0 Southampton;20240518;1;1;0;47;0;0
Fluminense 4 X 0 Sport;20240519;1;1;0;12;0;0
Fluminense 4 X 0 Sao Cristovao;20240519;1;1;0;259;0;0
Fluminense 4 X 1 America MG;20240518;1;1;0;90;0;0
Fluminense 4 X 1 Bangu;20240516;1;1;0;9;0;0
Fluminense 4 X 1 Bangu;20240519;1;1;0;4;0;0
Fluminense 4 X 1 Botafogo;20240516;1;1;0;184;0;0
Fluminense 4 X 1 Deportivo Galicia;20240515;1;1;0;2;0;0
Fluminense 4 X 1 Flamengo;20240516;1;1;0;52;0;0
Fluminense 4 X 1 Flamengo;20240518;1;1;0;25;0;0
Fluminense 4 X 1 Madureira;20240518;1;1;0;13;0;0
Fluminense 4 X 1 Santos;20240514;1;1;1;1;0;0
Fluminense 4 X 1 Santos;20240515;1;1;0;15;0;0
Fluminense 4 X 1 Santos;20240516;1;1;1;58;0;0
Fluminense 4 X 2 Atletico MG;20240519;1;1;0;17;0;0
Fluminense 4 X 2 Bonsucesso;20240519;1;1;0;17;0;0
Fluminense 4 X 2 Brasiliense;20240515;1;1;0;2;0;0
Fluminense 4 X 2 Brasiliense;20240517;1;1;0;3;0;0
Fluminense 5 X 0 Bangu;20240519;1;1;0;30;0;0
Fluminense 5 X 0 Santos;20240518;1;1;0;233;0;0
Fluminense 5 X 1 Atletico MG;20240515;1;1;0;3;0;0
Fluminense 5 X 1 Fluminense Niteroi;20240518;1;1;0;2;0;0
Fluminense 5 X 1 River Plate;20240515;1;1;0;16;0;0
Fluminense 5 X 1 Sampaio Correa;20240515;1;1;0;2;0;0
Fluminense 5 X 1 Sampaio Correa;20240517;1;1;0;0;0;0
Fluminense 5 X 1 Sampaio Correa;20240519;1;0;0;0;0;0
Fluminense 5 X 1 Sao Cristovao;20240519;1;1;0;11;0;0
Fluminense 5 X 2 Corinthians;20240519;1;1;0;26;0;0
Fluminense 5 X 2 Friburguense;20240515;1;1;0;1;0;0
Fluminense 5 X 2 Friburguense;20240516;1;1;0;5;0;0
Fluminense 5 X 2 Sao Cristovao;20240518;1;1;0;65;0;0
Fluminense 5 X 2 Sao Cristovao;20240519;1;1;0;277;0;0
Fluminense 5 X 2 Sao Paulo;20240519;1;1;0;1;0;0
Fluminense 5 X 4 America;20240519;1;1;0;47;0;0
Fluminense 6 X 0 Adesg;20240515;1;1;0;8;0;0
Fluminense 6 X 0 Adesg;20240517;1;1;0;2;0;0
Fluminense 6 X 0 Arsenal de Sarandi;20240515;1;1;0;43;0;0
Fluminense 6 X 0 Arsenal de Sarandi;20240516;1;1;0;101;0;0
Fluminense 7 X 1 Juventude;20240514;1;1;0;6;0;0
Fluminense 7 X 2 Botafogo;20240515;1;1;1;116;0;0
Fluminense 7 X 2 Botafogo;20240518;1;1;1;40;0;0
Fluminense 7 X 2 Olaria;20240518;1;1;0;40;0;0
Fluminense 7 X 2 Olaria;20240519;1;1;0;142;0;0
Fluminense 8 X 0 Botafogo;20240513;1;1;0;3;0;0
Fluminense 8 X 1 Canto do Rio;20240518;1;1;0;122;0;0
Fluminense 9 X 3 Canto do Rio;20240519;1;1;0;23;0;0
Fluminense X Cerro Portenho - Video;20240516;1;1;0;20;0;0
Fluminense X Milionarios - Video;20240514;1;1;0;39;0;0
Fluminense ano a ano;20240514;1;1;0;41;0;0
Fluminense x ABC-RN;20240513;1;1;0;57;0;0
Fluminense x Al Ahli Saudi-Arabia Saudita;20240515;1;1;0;5;0;0
Fluminense x Al Ahly-Egito;20240515;1;1;0;25;0;0
Fluminense x Alianza Atletico-Peru;20240514;1;1;1;11;0;0
Fluminense x Alianza Lima-Peru;20240518;1;1;0;29;0;0
Fluminense x Americano RJ-RJ;20240516;1;1;0;2;0;0
Fluminense x Americano-RJ;20240516;1;1;0;30;0;0
Fluminense x America MG-MG;20240514;1;1;0;15;0;0
Fluminense x America RN-RN;20240517;1;1;0;38;0;0
Fluminense x America RN-RN;20240519;1;1;0;3;0;0
Fluminense x America-RJ;20240516;1;1;0;5;0;0
Fluminense x America-RJ;20240517;1;1;0;17;0;0
Fluminense x Anapolina-GO;20240517;1;1;1;26;0;0
Fluminense x Antofagasta-Chile;20240516;1;1;0;10;0;0
Fluminense x Argentinos Juniors-Argentina;20240516;1;1;0;33;0;0
Fluminense x Argentinos Juniors-Argentina;20240518;1;1;0;6;0;0
Fluminense x Athletico PR-PR;20240513;1;1;0;6;0;0
Fluminense x Athletico PR-PR;20240514;1;1;0;3;0;0
Fluminense x Atletico GO-GO;20240515;1;1;0;47;0;0
Fluminense x Atletico GO-GO;20240517;1;1;0;62;0;0
Fluminense x Atletico MG-MG;20240519;1;1;0;2;0;0
Fluminense x Atletico de Madrid-Espanha;20240514;1;1;0;2;0;0
Fluminense x Bangu-RJ;20240516;1;1;0;4;0;0
Fluminense x Barcelona Guaiaquil-Equador;20240518;1;1;0;22;0;0
Fluminense x Barcelona-Espanha;20240514;1;1;0;2;0;0
Fluminense x Barcelona-Espanha;20240519;1;1;0;2;0;0
Fluminense x Barra Mansa-RJ;20240516;1;1;0;7;0;0
Fluminense x Bayer Leverkusen-Alemanha;20240516;1;1;0;21;0;0
Fluminense x Bendel Club-Nigeria;20240518;1;1;0;4;0;0
Fluminense x Boca Juniors-Argentina;20240514;1;1;0;19;0;0
Fluminense x Boca Juniors-Argentina;20240516;1;1;0;74;0;0
Fluminense x Boca Juniors-Argentina;20240518;1;1;0;32;0;0
Fluminense x Bonsucesso-RJ;20240515;1;1;0;7;0;0
Fluminense x Botafogo SP-SP;20240513;1;1;0;11;0;0
Fluminense x Botafogo-RJ;20240514;1;1;0;45;0;0
Fluminense x Botafogo-RJ;20240516;1;1;0;4;0;0
Fluminense x Botafogo-RJ;20240517;1;1;0;1;0;0
Fluminense x Brasil RS-RS;20240513;1;1;0;10;0;0
Fluminense x CRB-AL;20240515;1;1;0;29;0;0
Fluminense x Campo Grande-RJ;20240515;1;1;1;61;0;0
Fluminense x Central-PE;20240515;1;1;0;21;0;0
Fluminense x Cerro Portenho-Paraguai;20240513;1;1;0;36;0;0
Fluminense x Cerro Portenho-Paraguai;20240518;1;0;0;0;0;0
Fluminense x Chapecoense-SC;20240517;1;1;0;54;0;0
Fluminense x Colo Colo-Chile;20240516;1;1;0;103;0;0
Fluminense x Combinado Europeu-Europa;20240513;1;1;0;6;0;0
Fluminense x Corinthians-SP;20240513;1;1;0;12;0;0
Fluminense x Corinthians-SP;20240514;1;1;0;35;0;0
Fluminense x Corinthians-SP;20240516;1;1;0;3;0;0
Fluminense x Coritiba-PR;20240513;1;1;0;31;0;0
Fluminense x Coritiba-PR;20240514;1;1;0;18;0;0
Fluminense x Coritiba-PR;20240515;1;1;0;10;0;0
Fluminense x Criciuma-SC;20240519;1;1;0;6;0;0
