# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20240506
# Data de termino: 20240512
Titulo da pagina e nome da tela;Data;Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Eventos principais;Receita total
Fluminense 1 X 1 Bonsucesso;20240511;1;1;0;5;0;0
Fluminense 1 X 1 Botafogo;20240509;1;1;0;3;0;0
Fluminense 1 X 1 Brasiliense;20240509;1;1;0;12;0;0
Fluminense 1 X 1 Ceara;20240506;1;1;0;3;0;0
Fluminense 1 X 1 Corinthians;20240509;1;1;0;7;0;0
Fluminense 1 X 1 Coritiba;20240507;1;1;0;16;0;0
Fluminense 1 X 1 Coritiba;20240512;1;1;0;98;0;0
Fluminense 1 X 1 Cruzeiro;20240509;1;1;0;6;0;0
Fluminense 1 X 1 Dublin;20240511;1;1;0;4;0;0
Fluminense 1 X 1 Figueirense;20240506;1;1;0;43;0;0
Fluminense 1 X 1 Flamengo;20240506;1;1;0;3;0;0
Fluminense 1 X 1 Flamengo;20240509;1;1;0;230;0;0
Fluminense 1 X 1 Flamengo;20240510;1;1;0;9;0;0
Fluminense 1 X 1 Flamengo;20240511;1;1;0;1389;0;0
Fluminense 1 X 1 Goias;20240506;1;1;0;7;0;0
Fluminense 1 X 1 Guarani;20240508;1;1;0;7;0;0
Fluminense 1 X 1 Ipatinga;20240510;1;1;0;11;0;0
Fluminense 1 X 1 Madureira;20240512;1;1;0;13;0;0
Fluminense 1 X 1 Nova Cidade;20240509;1;1;0;5;0;0
Fluminense 1 X 1 Palmeiras;20240508;1;1;0;36;0;0
Fluminense 1 X 1 Paysandu;20240508;1;1;0;5;0;0
Fluminense 1 X 1 River Plate;20240510;1;1;0;20;0;0
Fluminense 1 X 1 Santos;20240506;1;1;0;1;0;0
Fluminense 1 X 1 Sporting Cristal;20240506;1;1;0;12;0;0
Fluminense 1 X 1 Vasco;20240510;1;1;0;3;0;0
Fluminense 1 X 1 Vasco;20240511;1;1;0;2;0;0
Fluminense 1 X 2 America;20240509;1;1;0;107;0;0
Fluminense 1 X 2 America;20240511;1;1;0;235;0;0
Fluminense 1 X 2 Avai;20240510;1;1;0;26;0;0
Fluminense 1 X 2 Bangu;20240509;1;1;0;8;0;0
Fluminense 1 X 2 Cruzeiro;20240508;1;1;0;553;0;0
Fluminense 1 X 2 Flamengo;20240510;1;1;0;0;0;0
Fluminense 1 X 2 Flamengo;20240512;1;1;0;0;0;0
Fluminense 1 X 2 Juventude;20240509;1;1;0;6;0;0
Fluminense 1 X 2 Madureira;20240510;1;1;0;247;0;0
Fluminense 1 X 2 Sao Paulo;20240512;1;1;0;0;0;0
Fluminense 1 X 2 Vasco;20240506;1;1;0;22;0;0
Fluminense 1 X 2 Vasco;20240507;1;1;1;69;0;0
Fluminense 1 X 2 Vasco;20240509;1;1;0;111;0;0
Fluminense 1 X 3 Flamengo;20240509;1;1;0;146;0;0
Fluminense 1 X 3 Flamengo;20240512;1;1;0;102;0;0
Fluminense 1 X 3 Independente SP;20240509;1;1;0;304;0;0
Fluminense 1 X 3 Vasco;20240512;1;1;0;177;0;0
Fluminense 1 X 4 Flamengo;20240510;1;1;0;8;0;0
Fluminense 1 X 4 Friburguense;20240509;1;1;0;16;0;0
Fluminense 1 X 4 Santos;20240506;1;1;0;3;0;0
Fluminense 11 X 1 Oceano;20240511;1;1;0;5;0;0
Fluminense 2 X 0 America;20240510;1;1;0;342;0;0
Fluminense 2 X 0 America;20240511;1;1;0;6;0;0
Fluminense 2 X 0 Argentinos Juniors;20240506;1;1;0;14;0;0
Fluminense 2 X 0 Athletico PR;20240510;1;1;0;2;0;0
Fluminense 2 X 0 CSA;20240506;1;1;0;49;0;0
Fluminense 2 X 0 Campo Grande;20240507;1;1;0;7;0;0
Fluminense 2 X 0 Campo Grande;20240511;1;1;0;25;0;0
Fluminense 2 X 0 Corinthians;20240509;1;1;0;106;0;0
Fluminense 2 X 0 Coritiba;20240509;1;1;0;6;0;0
Fluminense 2 X 0 Criciuma;20240509;1;1;0;2;0;0
Fluminense 2 X 0 Cuiaba;20240510;1;1;0;2;0;0
Fluminense 2 X 0 Figueirense;20240509;1;1;0;7;0;0
Fluminense 2 X 0 Gremio;20240506;1;1;0;7;0;0
Fluminense 2 X 0 Internacional;20240506;1;1;0;7;0;0
Fluminense 2 X 0 Juventus;20240506;1;0;0;0;0;0
Fluminense 2 X 0 Juventus;20240507;1;1;0;1;0;0
Fluminense 2 X 0 Juventus;20240508;1;1;0;6;0;0
Fluminense 2 X 0 Juventus;20240512;1;1;0;80;0;0
Fluminense 2 X 0 LDU;20240508;1;1;0;16;0;0
Fluminense 2 X 0 LDU;20240509;1;1;0;4;0;0
Fluminense 2 X 0 Mangueira;20240511;1;1;0;6;0;0
Fluminense 2 X 0 Milionarios;20240510;1;1;0;199;0;0
Fluminense 2 X 0 Olimpia;20240506;1;1;0;10;0;0
Fluminense 2 X 0 Portuguesa;20240509;1;1;0;29;0;0
Fluminense 2 X 0 Sport;20240509;1;1;0;10;0;0
Fluminense 2 X 0 Vasco;20240507;1;1;0;23;0;0
Fluminense 2 X 0 Vasco;20240509;1;1;0;151;0;0
Fluminense 2 X 0 Vasco;20240510;1;1;0;188;0;0
Fluminense 2 X 0 Vasco;20240511;1;1;0;124;0;0
Fluminense 2 X 0 Vasco;20240512;1;1;0;430;0;0
Fluminense 2 X 0 Ypiranga;20240511;1;1;0;156;0;0
Fluminense 2 X 1 America;20240507;1;1;0;14;0;0
Fluminense 2 X 1 America;20240511;1;1;0;17;0;0
Fluminense 2 X 1 Athletico PR;20240511;1;1;0;98;0;0
Fluminense 2 X 1 Atletico MG;20240508;1;1;0;11;0;0
Fluminense 2 X 1 Bahia;20240506;1;1;0;14;0;0
Fluminense 2 X 1 Bangu;20240509;1;1;0;4;0;0
Fluminense 2 X 1 Botafogo;20240511;1;1;0;50;0;0
Fluminense 2 X 1 Botafogo;20240512;1;1;0;118;0;0
Fluminense 2 X 1 Bragantino;20240506;1;1;0;10;0;0
Fluminense 2 X 1 Colo Colo;20240507;1;1;0;16;0;0
Fluminense 2 X 1 Coritiba;20240506;1;1;0;23;0;0
Fluminense 2 X 1 Coritiba;20240509;1;1;0;0;0;0
Fluminense 2 X 1 Flamengo;20240506;1;1;0;15;0;0
Fluminense 2 X 1 Independiente Sta Fe;20240509;1;1;0;29;0;0
Fluminense 2 X 1 Internacional;20240509;1;1;0;96;0;0
Fluminense 2 X 1 Internacional;20240510;1;1;0;168;0;0
Fluminense 2 X 1 Nova Iguacu;20240510;1;1;0;24;0;0
Fluminense 2 X 1 Palmeiras;20240506;1;1;0;11;0;0
Fluminense 2 X 1 Picos;20240507;1;1;1;0;0;0
Fluminense 2 X 1 Portuguesa;20240507;1;1;0;19;0;0
Fluminense 2 X 1 Rio Cricket;20240506;1;1;0;19;0;0
Fluminense 2 X 1 S. C. Americano;20240506;1;1;0;6;0;0
Fluminense 2 X 1 Santa Cruz;20240509;1;1;0;3;0;0
Fluminense 2 X 1 Selecao Emirados;20240509;1;1;0;2;0;0
Fluminense 2 X 1 Sao Cristovao;20240510;1;1;0;352;0;0
Fluminense 2 X 1 Vasco;20240506;1;1;0;4;0;0
Fluminense 2 X 1 Vasco;20240507;1;1;0;26;0;0
Fluminense 2 X 1 Vasco;20240509;1;1;0;259;0;0
Fluminense 2 X 1 Vasco;20240511;1;1;0;142;0;0
Fluminense 2 X 1 Vasco;20240512;1;1;0;9;0;0
Fluminense 2 X 1 Volta Redonda;20240510;1;1;0;80;0;0
Fluminense 2 X 2 Atletico MG;20240506;1;1;0;12;0;0
Fluminense 2 X 2 Atletico MG;20240508;1;1;0;1;0;0
Fluminense 2 X 2 Atletico MG;20240511;1;1;0;6;0;0
Fluminense 2 X 2 Atletico MG;20240512;1;1;0;63;0;0
Fluminense 2 X 2 Botafogo;20240511;1;1;0;18;0;0
Fluminense 2 X 2 Bragantino;20240506;1;1;0;32;0;0
Fluminense 2 X 2 Corinthians;20240508;1;1;0;42;0;0
Fluminense 2 X 2 Corinthians;20240509;1;1;0;0;0;0
Fluminense 2 X 2 Cruzeiro;20240506;1;1;0;14;0;0
Fluminense 2 X 2 Flamengo;20240512;1;1;0;103;0;0
Fluminense 2 X 2 Gremio;20240507;1;1;0;14;0;0
Fluminense 2 X 2 Internacional;20240506;1;1;0;25;0;0
Fluminense 2 X 2 Internacional;20240512;1;1;0;13;0;0
Fluminense 2 X 2 Palmeiras;20240508;1;1;0;308;0;0
Fluminense 2 X 2 Palmeiras;20240509;1;1;0;490;0;0
Fluminense 2 X 2 Sao Cristovao;20240511;1;1;0;9;0;0
Fluminense 2 X 2 Vasco;20240509;1;1;0;26;0;0
Fluminense 2 X 3 ABC;20240506;1;1;1;0;0;0
Fluminense 2 X 3 ABC;20240511;1;1;1;44;0;0
Fluminense 2 X 3 Americano;20240509;1;1;0;30;0;0
Fluminense 2 X 3 Ferencvaros;20240512;1;1;0;1;0;0
Fluminense 2 X 3 Flamengo;20240506;1;1;0;41;0;0
Fluminense 2 X 3 Paulistano;20240511;1;1;0;13;0;0
Fluminense 2 X 3 Racing;20240508;1;1;0;218;0;0
Fluminense 2 X 3 Racing;20240509;1;1;0;289;0;0
Fluminense 2 X 4 America RN;20240512;1;1;0;169;0;0
Fluminense 2 X 4 Botafogo;20240511;1;1;0;56;0;0
Fluminense 2 X 5 Sao Paulo;20240509;1;1;0;688;0;0
Fluminense 2 X 5 Sao Paulo;20240511;1;1;0;156;0;0
Fluminense 3 X 0 Bahia;20240509;1;1;0;1;0;0
Fluminense 3 X 0 Bonsucesso;20240509;1;1;0;48;0;0
Fluminense 3 X 0 Bonsucesso;20240510;1;1;0;66;0;0
Fluminense 3 X 0 Canto do Rio;20240508;1;1;0;218;0;0
Fluminense 3 X 0 Canto do Rio;20240510;1;1;0;312;0;0
Fluminense 3 X 0 Chapecoense;20240508;1;1;0;11;0;0
Fluminense 3 X 0 Figueirense;20240509;1;1;0;3;0;0
Fluminense 3 X 0 Goias;20240507;1;1;0;5;0;0
Fluminense 3 X 0 Internacional;20240506;1;1;0;10;0;0
Fluminense 3 X 0 LDU;20240509;1;1;0;63;0;0
Fluminense 3 X 0 Madureira;20240506;1;1;0;4;0;0
Fluminense 3 X 0 Madureira;20240509;1;1;0;42;0;0
Fluminense 3 X 0 Olaria;20240509;1;1;0;2;0;0
Fluminense 3 X 0 Paysandu;20240510;1;1;0;2;0;0
Fluminense 3 X 0 Penarol;20240508;1;1;0;148;0;0
Fluminense 3 X 0 Portuguesa SP;20240509;1;1;0;1;0;0
Fluminense 3 X 0 Santos;20240506;1;1;0;1;0;0
Fluminense 3 X 0 Santos;20240507;1;1;0;45;0;0
Fluminense 3 X 0 Santos;20240508;1;1;0;0;0;0
Fluminense 3 X 0 Santos;20240509;1;1;1;37;0;0
Fluminense 3 X 0 Vasco;20240512;1;1;0;3;0;0
Fluminense 3 X 1 America;20240507;1;1;0;7;0;0
Fluminense 3 X 1 America;20240509;1;1;0;129;0;0
Fluminense 3 X 1 America;20240511;1;1;0;8;0;0
Fluminense 3 X 1 America MG;20240506;1;1;0;9;0;0
Fluminense 3 X 1 Bangu;20240507;1;1;0;4;0;0
Fluminense 3 X 1 Bangu;20240508;1;1;0;192;0;0
Fluminense 3 X 1 Bangu;20240510;1;1;0;0;0;0
Fluminense 3 X 1 Boca Juniors;20240511;1;1;0;9;0;0
Fluminense 3 X 1 Bonsucesso;20240510;1;1;0;375;0;0
Fluminense 3 X 1 Botafogo;20240511;1;1;0;40;0;0
Fluminense 3 X 1 Cabofriense;20240506;1;1;0;4;0;0
Fluminense 3 X 1 Campo Grande;20240507;1;1;0;6;0;0
Fluminense 3 X 1 Flamengo;20240510;1;1;0;12;0;0
Fluminense 3 X 1 Gremio;20240509;1;1;0;157;0;0
Fluminense 3 X 1 Internacional;20240506;1;1;0;23;0;0
Fluminense 3 X 1 LDU;20240509;1;1;0;4;0;0
Fluminense 3 X 1 Mangueira;20240511;1;1;0;8;0;0
Fluminense 3 X 1 Olimpia;20240510;1;1;0;232;0;0
Fluminense 3 X 1 Operario MT;20240509;1;1;0;8;0;0
Fluminense 3 X 1 Portuguesa;20240512;1;1;0;1;0;0
Fluminense 3 X 1 Portuguesa SP;20240507;1;1;0;107;0;0
Fluminense 3 X 1 Santos;20240506;1;1;0;2;0;0
Fluminense 3 X 1 Syrio e Libanez;20240511;1;1;0;8;0;0
Fluminense 3 X 1 Toluca;20240511;1;1;0;23;0;0
Fluminense 3 X 1 Vasco;20240511;1;1;0;516;0;0
Fluminense 3 X 1 Volta Redonda;20240512;1;1;0;1;0;0
Fluminense 3 X 2 Botafogo;20240509;1;1;0;0;0;0
Fluminense 3 X 2 Cabofriense;20240509;1;1;0;4;0;0
Fluminense 3 X 2 Cruzeiro;20240508;1;1;0;186;0;0
Fluminense 3 X 2 Cruzeiro;20240509;1;1;0;473;0;0
Fluminense 3 X 2 Flamengo;20240509;1;1;0;226;0;0
Fluminense 3 X 2 Santos;20240506;1;1;0;11;0;0
Fluminense 3 X 2 Santos;20240512;1;1;0;6;0;0
Fluminense 3 X 2 Selecao Gaucha;20240512;1;1;0;16;0;0
Fluminense 3 X 2 Selecao Paraguai;20240507;1;1;0;67;0;0
Fluminense 3 X 2 Vasco;20240506;1;0;0;0;0;0
Fluminense 3 X 2 Vila Nova GO;20240511;1;1;0;75;0;0
Fluminense 3 X 2 Volta Redonda;20240512;1;1;0;16;0;0
Fluminense 3 X 3 Corinthians;20240506;1;1;0;20;0;0
Fluminense 3 X 3 Corinthians;20240509;1;1;0;8;0;0
Fluminense 3 X 3 Vasco;20240508;1;1;0;187;0;0
Fluminense 3 X 4 Vasco;20240512;1;1;0;161;0;0
Fluminense 3 X 5 Selecao Paraguai;20240508;1;1;0;194;0;0
Fluminense 3 X 5 Selecao Paraguai;20240509;1;1;0;411;0;0
Fluminense 4 X 0 Bangu;20240511;1;1;0;8;0;0
Fluminense 4 X 0 Corinthians;20240509;1;1;0;5;0;0
Fluminense 4 X 0 Flamengo;20240510;1;1;0;51;0;0
Fluminense 4 X 0 Flamengo;20240511;1;1;0;23;0;0
Fluminense 4 X 0 Juventude;20240506;1;1;0;31;0;0
Fluminense 4 X 0 Nacional AM;20240506;1;1;0;1;0;0
Fluminense 4 X 0 Sao Paulo;20240509;1;1;0;321;0;0
Fluminense 4 X 0 Sao Paulo;20240512;1;1;0;16;0;0
Fluminense 4 X 0 Uberaba;20240509;1;1;0;15;0;0
Fluminense 4 X 1 America;20240511;1;1;0;17;0;0
Fluminense 4 X 1 Athletico PR;20240509;1;1;0;27;0;0
Fluminense 4 X 1 Campinense;20240508;1;1;0;7;0;0
Fluminense 4 X 1 Corinthians;20240506;1;1;0;17;0;0
Fluminense 4 X 1 Flamengo;20240507;1;1;1;0;0;0
Fluminense 4 X 1 Flamengo;20240508;1;1;1;0;0;0
Fluminense 4 X 1 Flamengo;20240510;1;1;0;3;0;0
Fluminense 4 X 1 Flamengo;20240511;1;1;0;67;0;0
Fluminense 4 X 1 Helenico;20240511;1;1;0;7;0;0
Fluminense 4 X 1 Olaria;20240509;1;1;0;77;0;0
Fluminense 4 X 1 Portuguesa SP;20240509;1;1;0;241;0;0
Fluminense 4 X 1 Vila Isabel;20240511;1;1;0;33;0;0
Fluminense 4 X 2 America RN;20240508;1;1;0;10;0;0
Fluminense 4 X 2 Andarai;20240511;1;1;0;7;0;0
Fluminense 4 X 2 Bangu;20240511;1;1;0;9;0;0
Fluminense 4 X 2 Bonsucesso;20240509;1;1;0;29;0;0
Fluminense 4 X 2 Brasiliense;20240506;1;1;0;10;0;0
Fluminense 4 X 2 Brasiliense;20240507;1;1;0;3;0;0
Fluminense 4 X 2 Palmeiras;20240506;1;1;0;3;0;0
Fluminense 4 X 2 Palmeiras;20240509;1;1;0;28;0;0
Fluminense 4 X 2 Portuguesa SP;20240507;1;1;1;6;0;0
Fluminense 4 X 2 Portuguesa SP;20240511;1;1;1;69;0;0
Fluminense 4 X 2 Vasco;20240511;1;1;0;0;0;0
Fluminense 4 X 2 Villa Nova MG;20240509;1;1;0;36;0;0
Fluminense 4 X 3 Boavista;20240506;1;1;0;19;0;0
Fluminense 4 X 3 Flamengo;20240511;1;1;0;299;0;0
Fluminense 4 X 3 Internacional;20240511;1;1;0;19;0;0
Fluminense 4 X 3 Ponte Preta;20240509;1;1;0;17;0;0
Fluminense 4 X 3 Santos;20240506;1;1;0;1;0;0
Fluminense 4 X 3 Sao Cristovao;20240511;1;1;0;4;0;0
Fluminense 4 X 4 Corinthians;20240508;1;1;0;5;0;0
Fluminense 4 X 4 Corinthians;20240509;1;1;0;36;0;0
Fluminense 5 X 0 Bonsucesso;20240511;1;1;0;9;0;0
Fluminense 5 X 0 Salgueiro;20240510;1;1;0;56;0;0
Fluminense 5 X 1 America;20240512;1;1;0;10;0;0
Fluminense 5 X 1 Carioca;20240511;1;1;0;34;0;0
Fluminense 5 X 1 Friburguense;20240511;1;1;0;22;0;0
Fluminense 5 X 1 Palmeiras;20240512;1;1;0;5;0;0
Fluminense 5 X 1 River Plate;20240510;1;1;0;35;0;0
Fluminense 5 X 2 Bonsucesso;20240511;1;1;0;41;0;0
Fluminense 5 X 2 Corinthians;20240508;1;1;0;18;0;0
Fluminense 5 X 2 Sao Paulo;20240506;1;1;1;16;0;0
Fluminense 5 X 2 Sao Paulo;20240508;1;1;0;71;0;0
Fluminense 5 X 2 Austria Viena;20240508;1;1;0;454;0;0
Fluminense 5 X 2 Austria Viena;20240509;1;1;0;73;0;0
Fluminense 5 X 3 Goias;20240506;1;1;0;9;0;0
Fluminense 6 X 0 Adesg;20240511;1;1;0;14;0;0
Fluminense 6 X 0 Adesg;20240512;1;1;1;31;0;0
Fluminense 6 X 0 Brasil RJ;20240511;1;1;0;16;0;0
Fluminense 6 X 1 Vila Isabel;20240511;1;1;0;7;0;0
Fluminense 6 X 2 Madureira;20240512;1;1;0;173;0;0
Fluminense 6 X 2 Portuguesa SP;20240511;1;1;0;48;0;0
Fluminense 6 X 2 Vasco;20240512;1;1;0;457;0;0
Fluminense 7 X 0 Brasil RJ;20240511;1;1;0;7;0;0
Fluminense 7 X 1 Juventude;20240506;1;1;1;10;0;0
Fluminense 7 X 1 Juventude;20240507;1;1;1;22;0;0
Fluminense 7 X 2 Bangu;20240512;1;1;0;119;0;0
Fluminense 7 X 2 Botafogo;20240512;1;1;1;90;0;0
Fluminense 9 X 0 Modesto;20240509;1;1;0;16;0;0
Fluminense X Boca Juniors - Video;20240509;1;1;0;24;0;0
Fluminense X Cuiaba - Video;20240511;1;1;0;37;0;0
Fluminense X Independiente Sta Fe - Video;20240509;1;1;0;21;0;0
Fluminense X Milionarios - Video;20240509;1;1;0;14;0;0
Fluminense X Milionarios - Video;20240510;1;1;0;91;0;0
Fluminense X Sao Paulo - Video;20240512;1;1;0;44;0;0
Fluminense x ABC-RN;20240506;1;1;0;59;0;0
Fluminense x ABC-RN;20240508;1;1;0;24;0;0
Fluminense x ABC-RN;20240511;1;1;0;45;0;0
Fluminense x Ajaccio-Franca;20240506;1;1;0;15;0;0
Fluminense x Al Ahly-Egito;20240506;1;1;0;41;0;0
Fluminense x Al Ahly-Egito;20240512;1;1;0;3;0;0
Fluminense x Alianza Lima-Peru;20240506;1;1;0;45;0;0
Fluminense x Alianza Lima-Peru;20240510;1;1;0;14;0;0
Fluminense x Alianza Lima-Peru;20240512;1;1;0;38;0;0
Fluminense x Americano-RJ;20240511;1;1;0;15;0;0
Fluminense x America MG-MG;20240510;1;1;0;19;0;0
Fluminense x America MG-MG;20240511;1;1;0;4;0;0
Fluminense x America Mexico-Mexico;20240510;1;1;0;25;0;0
Fluminense x America RN-RN;20240511;1;1;0;2;0;0
Fluminense x America-RJ;20240511;1;1;0;8;0;0
Fluminense x Anapolina-GO;20240508;1;1;1;21;0;0
Fluminense x Anapolina-GO;20240511;1;1;1;42;0;0
Fluminense x Ararat Yerevan-Armenia;20240506;1;1;0;8;0;0
Fluminense x Argentinos Juniors-Argentina;20240511;1;1;0;7;0;0
Fluminense x Argentinos Juniors-Argentina;20240512;1;1;0;30;0;0
Fluminense x Arsenal-Inglaterra;20240506;1;1;0;10;0;0
Fluminense x Athletico PR-PR;20240511;1;1;0;4;0;0
Fluminense x Atlanta-Argentina;20240509;1;1;0;30;0;0
Fluminense x Atletic Club-MG;20240506;1;1;0;12;0;0
Fluminense x Atletico GO-GO;20240510;1;1;0;0;0;0
Fluminense x Atletico GO-GO;20240511;1;1;0;1;0;0
Fluminense x Atletico MG-MG;20240509;1;1;0;8;0;0
Fluminense x Atletico MG-MG;20240510;1;1;0;0;0;0
Fluminense x Atletico MG-MG;20240511;1;1;0;4;0;0
Fluminense x Atletico Nacional-Colombia;20240511;1;1;0;4;0;0
Fluminense x Atletico de Bilbao-Espanha;20240506;1;1;0;5;0;0
Fluminense x Atletico de Madrid-Espanha;20240506;1;1;0;4;0;0
Fluminense x Azurra-MG;20240506;1;1;0;7;0;0
Fluminense x Bahia-BA;20240511;1;1;0;2;0;0
Fluminense x Bangu-RJ;20240512;1;1;0;20;0;0
Fluminense x Barcelona Guaiaquil-Equador;20240511;1;1;0;7;0;0
Fluminense x Barcelona-Espanha;20240506;1;1;0;5;0;0
Fluminense x Barcelona-Espanha;20240512;1;1;0;4;0;0
Fluminense x Barra Mansa-RJ;20240506;1;1;0;2;0;0
Fluminense x Bayer Leverkusen-Alemanha;20240506;1;1;0;12;0;0
Fluminense x Bayer Leverkusen-Alemanha;20240509;1;1;0;5;0;0
Fluminense x Benfica-Portugal;20240506;1;1;0;6;0;0
Fluminense x Besiktas-Turquia;20240506;1;1;0;5;0;0
Fluminense x Boavista-RJ;20240510;1;1;0;109;0;0
Fluminense x Boca Juniors-Argentina;20240506;1;1;0;38;0;0
Fluminense x Boca Juniors-Argentina;20240511;1;1;0;9;0;0
Fluminense x Bordeaux-Franca;20240506;1;1;0;7;0;0
Fluminense x Botafogo-RJ;20240508;1;1;0;2;0;0
Fluminense x Botafogo-RJ;20240509;1;1;0;43;0;0
Fluminense x Botafogo-RJ;20240510;1;1;0;9;0;0
Fluminense x Botafogo-RJ;20240512;1;1;0;25;0;0
Fluminense x CSA-AL;20240506;1;1;0;40;0;0
Fluminense x Cachoeiro-ES;20240509;1;1;0;9;0;0
Fluminense x Campo Grande-RJ;20240508;1;1;0;22;0;0
Fluminense x Campo Grande-RJ;20240509;1;1;0;19;0;0
Fluminense x Canto do Rio-RJ;20240506;1;1;0;46;0;0
Fluminense x Cerro Portenho-Paraguai;20240506;1;1;0;20;0;0
Fluminense x Cerro Portenho-Paraguai;20240509;1;1;0;1;0;0
Fluminense x Cerro Portenho-Paraguai;20240510;1;1;0;40;0;0
Fluminense x Cerro Portenho-Paraguai;20240512;1;1;0;16;0;0
Fluminense x Colo Colo-Chile;20240507;1;1;0;44;0;0
Fluminense x Colo Colo-Chile;20240512;1;1;0;26;0;0
Fluminense x Colonia-Alemanha;20240506;1;1;0;24;0;0
Fluminense x Colonia-Alemanha;20240511;1;1;0;35;0;0
Fluminense x Colonia-Alemanha;20240512;1;1;0;7;0;0
Fluminense x Combinado Europeu-Europa;20240506;1;1;0;8;0;0
Fluminense x Comercial MS-MS;20240509;1;1;0;7;0;0
Fluminense x Confianca-SE;20240509;1;1;0;20;0;0
Fluminense x Confianca-SE;20240510;1;1;1;23;0;0
Fluminense x Corinthians Casuals-Inglaterra;20240506;1;1;0;4;0;0
Fluminense x Corinthians-SP;20240508;1;1;0;2;0;0
Fluminense x Criciuma-SC;20240509;1;1;0;46;0;0
Fluminense x Cuiaba-MT;20240511;1;1;0;977;0;0
Fluminense x Defensor-Uruguai;20240510;1;1;0;31;0;0
Fluminense x Defensor-Uruguai;20240511;1;1;0;1;0;0
Fluminense x Deportes Concepcion-Chile;20240509;1;1;0;9;0;0
Fluminense x Deportivo Cuenca-Equador;20240506;1;1;0;10;0;0
Fluminense x Deportivo Cuenca-Equador;20240510;1;1;0;5;0;0
Fluminense x Deportivo Cuenca-Equador;20240511;1;1;0;2;0;0
Fluminense x Deportivo Malaga-Espanha;20240512;1;1;0;7;0;0
Fluminense x Desportiva-ES;20240506;1;1;0;32;0;0
Fluminense x Eintracht Frankfurt-Alemanha;20240507;1;1;1;26;0;0
Fluminense x Eintracht Frankfurt-Alemanha;20240512;1;1;1;5;0;0
Fluminense x Encouracado M Gerais-RJ;20240506;1;1;0;4;0;0
Fluminense x Eppingen-Alemanha;20240507;1;1;1;17;0;0
Fluminense x Escola de Samba-RJ;20240506;1;1;0;25;0;0
Fluminense x Estrela do Norte-ES;20240512;1;1;1;31;0;0
Fluminense x Everton-Chile;20240510;1;1;0;1;0;0
Fluminense x Fast-AM;20240506;1;1;0;9;0;0
Fluminense x Fast-AM;20240510;1;1;1;119;0;0
Fluminense x Fast-AM;20240512;1;1;1;121;0;0
Fluminense x Fenerbache-Turquia;20240506;1;1;0;9;0;0
Fluminense x Ferencvaros-Hungria;20240512;1;1;0;3;0;0
Fluminense x Figueirense-SC;20240509;1;1;0;68;0;0
Fluminense x Fiorentina-Italia;20240506;1;1;0;7;0;0
Fluminense x Fluminense BA-BA;20240506;1;1;0;28;0;0
Fluminense x Fluminense BA-BA;20240512;1;1;0;2;0;0
Fluminense x Fluminense Friburgo-RJ;20240506;1;1;0;22;0;0
Fluminense x Fluminense Niteroi-RJ;20240506;1;1;0;36;0;0
Fluminense x Fortaleza-CE;20240510;1;1;0;20;0;0
Fluminense x Forcas Revolucionarias-RS;20240506;1;1;0;19;0;0
Fluminense x Fuzileiros Navais-RJ;20240506;1;1;0;24;0;0
Fluminense x Galatasaray-Turquia;20240506;1;1;0;6;0;0
Fluminense x Goias-GO;20240508;1;1;0;12;0;0
Fluminense x Goiania-GO;20240508;1;1;1;45;0;0
Fluminense x Gremio-RS;20240509;1;1;0;6;0;0
Fluminense x Guarani-SP;20240506;1;1;0;36;0;0
Fluminense x Guarani-SP;20240508;1;1;0;4;0;0
Fluminense x Haddock Lobo-RJ;20240506;1;1;0;38;0;0
Fluminense x Honved-Hungria;20240506;1;1;0;5;0;0
Fluminense x Huachipato-Chile;20240510;1;1;0;4;0;0
Fluminense x Independiente Sta Fe-Colombia;20240509;1;1;0;20;0;0
Fluminense x Independiente Sta Fe-Colombia;20240511;1;1;0;9;0;0
Fluminense x Internacional-RS;20240509;1;1;0;70;0;0
Fluminense x Internazionale-Italia;20240506;1;1;0;5;0;0
Fluminense x Internazionale-Italia;20240509;1;1;1;3;0;0
Fluminense x Internazionale-Italia;20240512;1;1;1;18;0;0
Fluminense x Jequia-RJ;20240509;1;1;0;8;0;0
Fluminense x Juiz de Fora-MG;20240509;1;1;0;1;0;0
Fluminense x Junior Barranquilla-Colombia;20240511;1;1;0;2;0;0
Fluminense x Juventude-RS;20240506;1;1;0;43;0;0
Fluminense x Juventus-SP;20240506;1;1;0;12;0;0
Fluminense x LDU-Equador;20240506;1;1;0;127;0;0
Fluminense x LDU-Equador;20240508;1;1;0;17;0;0
Fluminense x LDU-Equador;20240509;1;1;0;8;0;0
Fluminense x LDU-Equador;20240511;1;1;0;3;0;0
Fluminense x LDU-Equador;20240512;1;1;0;12;0;0
Fluminense x Lagartense-SE;20240506;1;1;0;22;0;0
Fluminense x Linhares-ES;20240511;1;1;1;8;0;0
Fluminense x Liverpool URU-Uruguai;20240510;1;1;0;17;0;0
Fluminense x Luverdense-MT;20240512;1;1;0;7;0;0
Fluminense x Mackenzie-SP;20240506;1;1;0;13;0;0
Fluminense x Manchester City-Inglaterra;20240506;1;1;0;4;0;0
