# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20240429
# Data de termino: 20240505
Titulo da pagina e nome da tela;Data e hora (AAAAMMDDHH);Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Eventos principais;Receita total
Especiais Jogos Eliminatorios;2024050512;1;1;0;2;0;0
Especiais Placares;2024042918;1;1;0;3;0;0
Especiais Placares;2024042920;1;1;0;9;0;0
Especiais Placares;2024050110;1;1;0;0;0;0
Especiais Presidentes;2024050110;1;1;0;0;0;0
Especiais Presidentes;2024050317;1;1;0;5;0;0
Especiais Sequencias;2024042915;1;1;0;24;0;0
Especiais Sequencias;2024050110;1;1;0;0;0;0
Especiais Tecnico;2024042910;1;1;0;2;0;0
Especiais Tecnico;2024042916;1;1;0;3;0;0
Especiais Tecnico;2024043010;1;1;0;2;0;0
Especiais Tecnico;2024043012;1;1;0;25;0;0
Especiais Tecnico;2024050108;1;1;0;4;0;0
Especiais Tecnico;2024050110;1;1;0;0;0;0
Especiais Tecnico;2024050119;1;1;0;3;0;0
Especiais Tecnico;2024050121;1;1;0;4;0;0
Especiais Tecnico;2024050200;1;1;0;2;0;0
Especiais Tecnico;2024050203;1;1;0;3;0;0
Especiais Tecnico;2024050213;1;1;0;2;0;0
Especiais Tecnico;2024050411;1;1;0;5;0;0
Especiais Tecnico;2024050415;1;1;0;29;0;0
Especiais Tecnico;2024050418;1;1;0;7;0;0
Especiais Tecnico;2024050419;1;1;0;5;0;0
Especiais Tecnico;2024050516;1;1;0;8;0;0
Especiais Tecnicos Adversarios;2024050110;1;1;0;0;0;0
Especiais Tecnicos Adversarios;2024050413;1;1;0;47;0;0
Especiais Tecnicos Adversarios;2024050415;1;1;0;68;0;0
Especiais Tecnicos Adversarios;2024050421;1;1;0;9;0;0
Especiais Arbitros;2024043018;1;1;0;8;0;0
Especiais Arbitros;2024050110;1;1;0;0;0;0
Especiais Arbitros;2024050415;1;1;0;53;0;0
Especiais Arbitros;2024050421;1;1;0;15;0;0
Especiais Arbitros;2024050522;1;1;0;18;0;0
Espinelli 1945;2024050213;1;1;1;90;0;0
Esquerdinha 2023;2024050212;1;1;0;2;0;0
Estatisticas Fluminense - Principal;2024042900;1;1;1;7;0;0
Estatisticas Fluminense - Principal;2024042903;1;1;0;13;0;0
Estatisticas Fluminense - Principal;2024042906;1;1;0;19;0;0
Estatisticas Fluminense - Principal;2024043000;1;1;0;4;0;0
Estatisticas Fluminense - Principal;2024043001;1;1;0;25;0;0
Estatisticas Fluminense - Principal;2024043006;1;1;1;0;0;0
Estatisticas Fluminense - Principal;2024043015;1;1;0;7;0;0
Estatisticas Fluminense - Principal;2024043018;1;1;0;10;0;0
Estatisticas Fluminense - Principal;2024043019;1;1;1;5;0;0
Estatisticas Fluminense - Principal;2024050104;1;1;1;0;0;0
Estatisticas Fluminense - Principal;2024050120;1;1;1;6;0;0
Estatisticas Fluminense - Principal;2024050123;1;1;1;14;0;0
Estatisticas Fluminense - Principal;2024050204;1;1;0;0;0;0
Estatisticas Fluminense - Principal;2024050205;1;1;0;1;0;0
Estatisticas Fluminense - Principal;2024050206;1;1;0;3;0;0
Estatisticas Fluminense - Principal;2024050216;1;1;0;1;0;0
Estatisticas Fluminense - Principal;2024050220;1;1;0;38;0;0
Estatisticas Fluminense - Principal;2024050304;1;1;0;16;0;0
Estatisticas Fluminense - Principal;2024050403;1;1;1;9;0;0
Estatisticas Fluminense - Principal;2024050406;1;1;1;29;0;0
Estatisticas Fluminense - Principal;2024050409;1;1;0;4;0;0
Estatisticas Fluminense - Principal;2024050500;1;1;0;0;0;0
Estatisticas Fluminense - Principal;2024050502;1;1;0;3;0;0
Estatisticas Fluminense - Principal;2024050511;1;0;0;0;0;0
Estatisticas Fluminense - Principal;2024050518;1;1;0;3;0;0
Estatisticas Gerais por data;2024050110;1;1;0;4;0;0
Estatisticas Gerais por data;2024050204;1;1;0;25;0;0
Estatisticas de 01/05/1994 ate 02/05/1994;2024050204;1;1;0;42;0;0
Estatisticas de 1935 ate 1941;2024042920;1;1;0;129;0;0
Estatisticas de 1959 ate 1960;2024042920;1;1;0;429;0;0
Estatisticas de 1961 ate 1961;2024042920;1;1;0;47;0;0
Estatisticas por Ano;2024042920;1;1;0;81;0;0
Estreia em campeonato;2024042910;1;1;0;7;0;0
Estreia em campeonato;2024042920;1;1;0;57;0;0
Estreia em campeonato;2024050118;1;1;0;5;0;0
Estreias Amistoso;2024042920;1;1;0;7;0;0
Estreias Brasileiro;2024042920;1;1;0;67;0;0
Estreias Brasileiro Serie B;2024042920;1;1;0;6;0;0
Estreias Brasileiro Serie C;2024042920;1;1;0;4;0;0
Estreias Campeonato da Capital;2024042920;1;1;0;7;0;0
Estreias Carioca;2024042920;1;1;0;31;0;0
Estreias Copa do Brasil;2024042910;1;1;0;87;0;0
Estreias Copa do Brasil;2024042920;1;1;0;25;0;0
Estreias Copa do Brasil;2024050118;1;1;0;0;0;0
Estreias Copa do Brasil;2024050119;1;1;0;0;0;0
Estadio x Adversario;2024050216;1;1;0;17;0;0
Estadio x Adversario;2024050217;1;1;0;37;0;0
Estadio x Adversario;2024050412;1;1;0;23;0;0
Estadio x Adversario;2024050521;1;1;0;19;0;0
Estadio x Campeonato;2024042916;1;1;0;8;0;0
Estadio x Campeonato;2024050110;1;1;0;0;0;0
Estadio x Campeonato;2024050121;1;1;0;1;0;0
Estadio x Campeonato;2024050214;1;1;0;15;0;0
Estadio x Campeonato;2024050216;1;1;0;15;0;0
Estadio x Campeonato;2024050314;1;1;0;9;0;0
Estadio x Campeonato;2024050315;1;1;0;2;0;0
Estadios;2024042911;1;1;0;8;0;0
Estadios;2024042916;1;1;1;15;0;0
Estadios;2024042920;1;1;0;39;0;0
Estadios;2024043014;1;1;0;3;0;0
Estadios;2024043017;1;1;0;6;0;0
Estadios;2024043021;1;1;0;6;0;0
Estadios;2024043022;1;1;0;10;0;0
Estadios;2024043023;1;1;0;26;0;0
Estadios;2024050100;1;1;0;13;0;0
Estadios;2024050110;1;1;0;14;0;0
Estadios;2024050111;1;1;0;4;0;0
Estadios;2024050114;1;1;0;3;0;0
Estadios;2024050115;1;1;0;81;0;0
Estadios;2024050118;1;1;0;5;0;0
Estadios;2024050123;1;1;0;5;0;0
Estadios;2024050213;1;1;0;3;0;0
Estadios;2024050216;1;1;0;4;0;0
Estadios;2024050219;1;1;0;13;0;0
Estadios;2024050303;1;1;0;3;0;0
Estadios;2024050310;1;1;0;3;0;0
Estadios;2024050314;1;1;0;6;0;0
Estadios;2024050322;1;1;0;62;0;0
Estadios;2024050403;1;1;0;0;0;0
Estadios;2024050410;1;1;0;28;0;0
Estadios;2024050411;1;1;0;4;0;0
Estadios;2024050412;1;1;0;29;0;0
Estadios;2024050414;1;1;0;5;0;0
Estadios;2024050514;1;1;0;30;0;0
Estadios;2024050521;1;1;0;7;0;0
Evolucao A. A. Internacional;2024050415;1;1;0;2;0;0
Evolucao Atletico MG;2024050316;1;1;0;63;0;0
Evolucao Atletico MG;2024050322;1;1;0;223;0;0
Evolucao de Adversario por saldo;2024050207;1;1;0;0;0;0
Evolucao de Pontos;2024050116;1;1;0;34;0;0
Evolucao de Pontos;2024050413;1;1;0;8;0;0
Evolucao de Posicoes combinados;2024050413;1;1;0;129;0;0
Evolucao de gols por ano;2024050217;1;1;0;1;0;0
Fabinho 2009;2024050323;1;1;0;24;0;0
Fale Conosco;2024043021;1;1;0;3;0;0
Fanta 1983;2024050117;1;1;1;139;0;0
Felipe 2008;2024042913;1;1;0;16;0;0
Felipe 2013;2024050115;1;1;0;26;0;0
Felipe Andrade 2024;2024042921;1;1;0;72;0;0
Felipe Andrade 2024;2024050419;1;1;0;12;0;0
Felipe Andrade 2024;2024050420;1;1;0;57;0;0
Felipe Fernandes de Lima;2024042910;1;1;0;16;0;0
Felipe Fernandes de Lima;2024042912;1;1;0;58;0;0
Felipe Fernandes de Lima;2024043018;1;1;0;5;0;0
Felipe Fernandes de Lima;2024043021;1;1;0;48;0;0
Felipe Fernandes de Lima;2024043022;1;1;0;137;0;0
Felipe Fernandes de Lima;2024050100;1;1;0;2;0;0
Felipe Fernandes de Lima;2024050115;1;1;0;0;0;0
Felipe Fernandes de Lima;2024050119;1;1;0;1;0;0
Felipe Garcia 2014;2024050419;1;1;0;2;0;0
Felipe Melo 2024;2024042920;1;1;0;0;0;0
Felipe Melo 2024;2024042922;1;1;0;1;0;0
Felipe Melo 2024;2024050209;1;1;0;104;0;0
Felipe Melo 2024;2024050321;1;1;0;20;0;0
Fernando 1931;2024050219;1;1;0;22;0;0
Fernando 2018;2024050210;1;1;0;3;0;0
Fernando Diniz - Brasileiro;2024042910;1;1;0;23;0;0
Fernando Diniz 2003;2024043009;1;1;0;0;0;0
Fernando Diniz 2003;2024043021;1;1;0;2;0;0
Fernando Henrique 2010;2024043023;1;1;0;36;0;0
Fernando Henrique 2010;2024050210;1;1;0;7;0;0
Feyenoord 1 X 2 Fluminense;2024042920;1;1;0;3;0;0
Feyenoord 1 X 2 Fluminense;2024050112;1;1;0;34;0;0
Figueirense 0 X 1 Fluminense;2024050210;1;1;0;0;0;0
Figueirense 0 X 1 Fluminense;2024050300;1;1;0;28;0;0
Finais;2024042917;1;1;0;18;0;0
Finais;2024042920;1;1;0;24;0;0
Finais;2024050322;1;1;0;24;0;0
Flamengo - German Cano 2024;2024050423;1;1;0;35;0;0
Flamengo 0 X 0 Fluminense;2024042903;1;1;0;50;0;0
Flamengo 0 X 0 Fluminense;2024050122;1;1;0;21;0;0
Flamengo 0 X 0 Fluminense;2024050203;1;1;0;21;0;0
Flamengo 0 X 0 Fluminense;2024050219;1;1;0;345;0;0
Flamengo 0 X 0 Fluminense;2024050519;1;1;0;6;0;0
Flamengo 0 X 1 Fluminense;2024050122;1;1;0;2;0;0
Flamengo 0 X 1 Fluminense;2024050222;1;1;0;28;0;0
Flamengo 0 X 1 Fluminense;2024050320;1;1;0;19;0;0
Flamengo 0 X 1 Fluminense;2024050421;1;1;0;38;0;0
Flamengo 0 X 2 Fluminense;2024050323;1;1;1;26;0;0
Flamengo 0 X 3 Fluminense;2024043010;1;1;0;559;0;0
Flamengo 0 X 3 Fluminense;2024043011;1;1;0;0;0;0
Flamengo 0 X 3 Fluminense;2024050317;1;1;0;32;0;0
Flamengo 0 X 4 Fluminense;2024050317;1;1;0;0;0;0
Flamengo 0 X 4 Fluminense;2024050408;1;1;0;0;0;0
Flamengo 1 X 1 Fluminense;2024042912;1;1;0;0;0;0
Flamengo 1 X 1 Fluminense;2024043010;1;1;0;285;0;0
Flamengo 1 X 1 Fluminense;2024050112;1;1;0;89;0;0
Flamengo 1 X 1 Fluminense;2024050216;1;1;0;46;0;0
Flamengo 1 X 1 Fluminense;2024050316;1;1;0;7;0;0
Flamengo 1 X 2 Fluminense;2024050121;1;1;0;4;0;0
Flamengo 1 X 2 Fluminense;2024050408;1;1;0;16;0;0
Flamengo 1 X 2 Fluminense;2024050411;1;1;0;12;0;0
Flamengo 2 X 0 Fluminense;2024050121;1;1;0;1;0;0
Flamengo 2 X 0 Fluminense;2024050208;1;1;0;3;0;0
Flamengo 2 X 0 Fluminense;2024050209;1;1;0;4;0;0
Flamengo 2 X 0 Fluminense;2024050417;1;1;0;4;0;0
Flamengo 2 X 1 Fluminense;2024043010;1;1;0;382;0;0
Flamengo 2 X 2 Fluminense;2024050216;1;1;0;224;0;0
Flamengo 2 X 2 Fluminense;2024050514;1;1;0;5;0;0
Flamengo 3 X 2 Fluminense;2024050216;1;1;0;27;0;0
Flamengo 3 X 2 Fluminense;2024050320;1;1;0;2;0;0
Flamengo 4 X 0 Fluminense;2024042906;1;1;0;0;0;0
Flamengo 4 X 1 Fluminense;2024050315;1;1;1;66;0;0
Flamengo 4 X 1 Fluminense;2024050317;1;1;0;0;0;0
Flamengo 4 X 3 Fluminense;2024050408;1;1;0;42;0;0
Floresta;2024050212;1;1;0;9;0;0
Fluminense 0 X 0 America;2024050122;1;1;0;178;0;0
Fluminense 0 X 0 America;2024050212;1;1;0;74;0;0
Fluminense 0 X 0 Bangu;2024042922;1;1;0;1;0;0
Fluminense 0 X 0 Bonsucesso;2024042905;1;1;0;50;0;0
Fluminense 0 X 0 Botafogo SP;2024050323;1;1;0;27;0;0
Fluminense 0 X 0 Flamengo;2024050208;1;1;0;4;0;0
Fluminense 0 X 0 Gremio;2024050109;1;1;0;2;0;0
Fluminense 0 X 0 Parana;2024050502;1;1;0;44;0;0
Fluminense 0 X 0 Portuguesa;2024042905;1;1;0;123;0;0
Fluminense 0 X 0 Sao Cristovao;2024042903;1;1;0;28;0;0
Fluminense 0 X 0 Sao Cristovao;2024050203;1;1;0;5;0;0
Fluminense 0 X 0 Vasco;2024042905;1;1;0;215;0;0
Fluminense 0 X 0 Vasco;2024050212;1;1;0;63;0;0
Fluminense 0 X 0 Vasco;2024050420;1;1;0;83;0;0
Fluminense 0 X 1 Bangu;2024050420;1;1;0;19;0;0
Fluminense 0 X 1 Bangu;2024050421;1;1;0;26;0;0
Fluminense 0 X 1 Botafogo;2024042903;1;1;0;8;0;0
Fluminense 0 X 1 Flamengo;2024043010;1;1;0;104;0;0
Fluminense 0 X 1 Gremio;2024050521;1;1;0;4;0;0
Fluminense 0 X 1 Olaria;2024050212;1;1;0;17;0;0
Fluminense 0 X 1 Palmeiras;2024042920;1;1;0;4;0;0
Fluminense 0 X 1 Palmeiras;2024043014;1;1;0;466;0;0
Fluminense 0 X 1 Palmeiras;2024050122;1;1;0;42;0;0
Fluminense 0 X 1 Palmeiras;2024050203;1;1;0;13;0;0
Fluminense 0 X 1 Palmeiras;2024050216;1;1;0;0;0;0
Fluminense 0 X 1 Palmeiras;2024050217;1;1;0;692;0;0
Fluminense 0 X 1 Portuguesa SP;2024050221;1;1;0;57;0;0
Fluminense 0 X 1 Sao Cristovao;2024050213;1;1;0;4;0;0
Fluminense 0 X 1 Vasco;2024042906;1;1;0;159;0;0
Fluminense 0 X 1 Vasco;2024050210;1;1;0;13;0;0
Fluminense 0 X 1 Vasco;2024050212;1;1;0;0;0;0
Fluminense 0 X 2 Corinthians;2024050215;1;1;0;166;0;0
Fluminense 0 X 2 Flamengo;2024050410;1;1;0;1;0;0
Fluminense 0 X 2 Gremio;2024050407;1;1;1;24;0;0
Fluminense 0 X 2 Palmeiras;2024050410;1;1;0;2;0;0
Fluminense 0 X 3 Bonsucesso;2024043016;1;1;1;7;0;0
Fluminense 0 X 3 Palmeiras;2024050313;1;1;0;9;0;0
Fluminense 0 X 4 Botafogo;2024042922;1;1;0;1;0;0
Fluminense 1 X 0 Americano;2024042905;1;1;0;7;0;0
Fluminense 1 X 0 America;2024050412;1;1;0;0;0;0
Fluminense 1 X 0 America MG;2024050109;1;1;0;3;0;0
Fluminense 1 X 0 America MG;2024050410;1;1;0;2;0;0
Fluminense 1 X 0 America Tres Rios;2024050320;1;1;0;40;0;0
Fluminense 1 X 0 Anapolina;2024050123;1;1;0;9;0;0
Fluminense 1 X 0 Anapolina;2024050200;1;1;0;0;0;0
Fluminense 1 X 0 Anapolina;2024050222;1;1;0;0;0;0
Fluminense 1 X 0 Anapolina;2024050223;1;1;0;0;0;0
Fluminense 1 X 0 Bangu;2024050320;1;1;0;3;0;0
Fluminense 1 X 0 Bayern de Munique;2024043022;1;1;1;15;0;0
Fluminense 1 X 0 Bayern de Munique;2024050100;1;1;1;18;0;0
Fluminense 1 X 0 Bayern de Munique;2024050110;1;1;1;149;0;0
Fluminense 1 X 0 Bayern de Munique;2024050112;1;1;0;6;0;0
Fluminense 1 X 0 Bayern de Munique;2024050116;1;1;1;27;0;0
Fluminense 1 X 0 Botafogo;2024050203;1;1;0;111;0;0
Fluminense 1 X 0 Campo Grande;2024050303;1;1;0;108;0;0
Fluminense 1 X 0 Canto do Rio;2024050212;1;1;0;0;0;0
Fluminense 1 X 0 Canto do Rio;2024050213;1;1;0;13;0;0
Fluminense 1 X 0 Corinthians;2024050410;1;1;0;3;0;0
Fluminense 1 X 0 Dom Pedro II;2024050121;1;1;0;1;0;0
Fluminense 1 X 0 Dom Pedro II;2024050122;1;1;0;0;0;0
Fluminense 1 X 0 Flamengo;2024050116;1;1;1;8;0;0
Fluminense 1 X 0 Goias;2024050123;1;1;0;3;0;0
Fluminense 1 X 0 Internacional;2024043021;1;1;0;5;0;0
Fluminense 1 X 0 Portuguesa;2024050216;1;1;0;39;0;0
Fluminense 1 X 0 Sampaio Correa RJ;2024050519;1;1;0;2;0;0
Fluminense 1 X 0 Santo Andre;2024050209;1;1;1;28;0;0
Fluminense 1 X 0 Santo Andre;2024050519;1;1;1;11;0;0
Fluminense 1 X 0 Serra;2024050108;1;1;0;0;0;0
Fluminense 1 X 0 Serra;2024050121;1;1;0;2;0;0
Fluminense 1 X 0 The Strongest;2024043017;1;1;0;38;0;0
Fluminense 1 X 0 Volta Redonda;2024050320;1;1;0;11;0;0
Fluminense 1 X 1 Americano;2024050422;1;1;1;50;0;0
Fluminense 1 X 1 America;2024050112;1;1;0;175;0;0
Fluminense 1 X 1 America;2024050203;1;1;0;125;0;0
Fluminense 1 X 1 America;2024050219;1;1;0;0;0;0
Fluminense 1 X 1 Athletico PR;2024050201;1;1;0;55;0;0
Fluminense 1 X 1 Athletico PR;2024050414;1;1;0;3;0;0
Fluminense 1 X 1 Atletico MG;2024050520;1;1;1;6;0;0
Fluminense 1 X 1 Bahia;2024050201;1;1;0;7;0;0
Fluminense 1 X 1 Boca Juniors;2024042907;1;1;0;0;0;0
Fluminense 1 X 1 Boca Juniors;2024042908;1;1;0;83;0;0
Fluminense 1 X 1 Bonsucesso;2024042903;1;1;0;3;0;0
Fluminense 1 X 1 Criciuma;2024050214;1;1;0;32;0;0
Fluminense 1 X 1 Figueirense;2024050300;1;1;0;19;0;0
Fluminense 1 X 1 Figueirense;2024050410;1;1;0;15;0;0
Fluminense 1 X 1 Figueirense;2024050503;1;1;0;29;0;0
Fluminense 1 X 1 Flamengo;2024050109;1;1;0;4;0;0
Fluminense 1 X 1 Flamengo;2024050317;1;1;0;8;0;0
Fluminense 1 X 1 Flamengo;2024050410;1;1;0;3;0;0
Fluminense 1 X 1 Goias;2024043009;1;1;0;4;0;0
Fluminense 1 X 1 Internacional;2024050414;1;1;0;6;0;0
Fluminense 1 X 1 Ipatinga;2024050210;1;1;0;17;0;0
Fluminense 1 X 1 Juventude;2024050312;1;1;0;23;0;0
Fluminense 1 X 1 Palmeiras;2024043023;1;1;0;21;0;0
Fluminense 1 X 1 Sporting Cristal;2024043017;1;1;0;43;0;0
Fluminense 1 X 1 Vasco;2024043016;1;1;0;24;0;0
Fluminense 1 X 1 Vasco;2024050216;1;1;0;50;0;0
Fluminense 1 X 2 Americano;2024050320;1;1;0;3;0;0
Fluminense 1 X 2 Botafogo;2024043017;1;1;0;20;0;0
Fluminense 1 X 2 Botafogo;2024050502;1;1;0;65;0;0
Fluminense 1 X 2 Chapecoense;2024050414;1;1;0;9;0;0
Fluminense 1 X 2 Flamengo;2024042903;1;1;0;11;0;0
Fluminense 1 X 2 Flamengo;2024050111;1;1;0;9;0;0
Fluminense 1 X 2 Flamengo;2024050420;1;1;0;0;0;0
Fluminense 1 X 2 Flamengo;2024050422;1;1;0;10;0;0
Fluminense 1 X 2 Flamengo;2024050514;1;1;0;0;0;0
Fluminense 1 X 2 Gremio;2024050119;1;1;0;29;0;0
Fluminense 1 X 2 Serra;2024050400;1;1;0;8;0;0
Fluminense 1 X 2 Sao Paulo;2024050414;1;1;0;3;0;0
Fluminense 1 X 2 Sao Paulo;2024050522;1;1;0;5;0;0
Fluminense 1 X 2 Vasco;2024042903;1;1;0;27;0;0
Fluminense 1 X 3 Bangu;2024050216;1;1;0;284;0;0
Fluminense 1 X 3 Cruzeiro;2024050216;1;1;0;355;0;0
Fluminense 1 X 3 Flamengo;2024050112;1;1;0;199;0;0
Fluminense 1 X 3 Flamengo;2024050203;1;1;0;0;0;0
Fluminense 1 X 3 Penarol;2024042918;1;1;0;31;0;0
Fluminense 1 X 3 Santos;2024050122;1;1;0;0;0;0
Fluminense 1 X 3 Santos;2024050123;1;1;0;85;0;0
Fluminense 1 X 3 Santos;2024050212;1;1;0;270;0;0
Fluminense 1 X 4 Friburguense;2024050523;1;1;0;6;0;0
Fluminense 1 X 4 Vasco;2024043010;1;1;0;50;0;0
Fluminense 2 X 0 Al Ahly;2024050413;1;1;0;8;0;0
Fluminense 2 X 0 Americano;2024042922;1;1;1;55;0;0
Fluminense 2 X 0 America;2024050523;1;1;0;20;0;0
Fluminense 2 X 0 Argentinos Juniors;2024043017;1;1;0;23;0;0
Fluminense 2 X 0 Atletico MG;2024050311;1;1;0;2;0;0
Fluminense 2 X 0 Cuiaba;2024050208;1;1;0;18;0;0
Fluminense 2 X 0 Defensor;2024050413;1;1;0;10;0;0
Fluminense 2 X 0 Figueirense;2024050522;1;1;0;20;0;0
Fluminense 2 X 0 Flamengo;2024042922;1;1;0;1;0;0
Fluminense 2 X 0 Goias;2024050118;1;1;0;10;0;0
Fluminense 2 X 0 Juventus;2024050517;1;1;0;117;0;0
Fluminense 2 X 0 LDU;2024050413;1;1;0;10;0;0
Fluminense 2 X 0 Olimpia;2024043017;1;1;0;11;0;0
Fluminense 2 X 0 Portuguesa SP;2024050313;1;1;0;10;0;0
Fluminense 2 X 0 Sao Raimundo;2024050400;1;1;0;7;0;0
Fluminense 2 X 0 Vasco;2024042903;1;1;0;10;0;0
Fluminense 2 X 0 Vasco;2024050112;1;1;0;17;0;0
Fluminense 2 X 0 Vasco;2024050316;1;1;0;127;0;0
Fluminense 2 X 0 Volta Redonda;2024050312;1;1;0;18;0;0
Fluminense 2 X 1 Americano;2024050301;1;1;0;0;0;0
Fluminense 2 X 1 Americano;2024050400;1;1;0;2;0;0
Fluminense 2 X 1 America;2024042906;1;1;0;82;0;0
Fluminense 2 X 1 Atletico MG;2024050121;1;1;0;29;0;0
Fluminense 2 X 1 Bragantino;2024050208;1;1;0;2;0;0
Fluminense 2 X 1 Bragantino;2024050209;1;1;0;2;0;0
Fluminense 2 X 1 Colo Colo;2024042921;1;1;0;27;0;0
Fluminense 2 X 1 Colo Colo;2024050120;1;1;0;12;0;0
Fluminense 2 X 1 Colo Colo;2024050311;1;1;0;30;0;0
Fluminense 2 X 1 Colo Colo;2024050413;1;1;0;2;0;0
Fluminense 2 X 1 Colo Colo;2024050519;1;1;0;2;0;0
Fluminense 2 X 1 Flamengo;2024042906;1;1;0;884;0;0
Fluminense 2 X 1 Flamengo;2024050418;1;1;0;0;0;0
Fluminense 2 X 1 Goias;2024050123;1;1;0;15;0;0
Fluminense 2 X 1 Gremio;2024050408;1;1;0;77;0;0
Fluminense 2 X 1 Internacional;2024050320;1;1;0;21;0;0
Fluminense 2 X 1 Internacional;2024050521;1;1;0;5;0;0
Fluminense 2 X 1 Moto Club;2024050300;1;1;0;5;0;0
Fluminense 2 X 1 Nautico;2024050400;1;1;0;5;0;0
Fluminense 2 X 1 Palmeiras;2024050219;1;1;0;190;0;0
Fluminense 2 X 1 Portsmouth;2024050414;1;1;0;0;0;0
Fluminense 2 X 1 Portuguesa;2024043003;1;1;0;10;0;0
Fluminense 2 X 1 Portuguesa;2024050420;1;1;0;19;0;0
Fluminense 2 X 1 Portuguesa;2024050518;1;1;0;0;0;0
Fluminense 2 X 1 Portuguesa;2024050519;1;1;0;48;0;0
Fluminense 2 X 1 Rio Cricket;2024050517;1;1;0;1;0;0
Fluminense 2 X 1 Rio Cricket;2024050518;1;1;0;433;0;0
Fluminense 2 X 1 Sport;2024050320;1;1;0;2;0;0
Fluminense 2 X 1 Vasco;2024050120;1;1;0;29;0;0
Fluminense 2 X 1 Vasco;2024050413;1;1;0;2;0;0
Fluminense 2 X 1 Vasco;2024050519;1;1;0;2;0;0
Fluminense 2 X 1 Vitoria BA;2024050109;1;1;0;4;0;0
Fluminense 2 X 2 Atletico MG;2024050418;1;1;0;29;0;0
Fluminense 2 X 2 Atletico MG;2024050419;1;1;1;14;0;0
Fluminense 2 X 2 Atletico MG;2024050423;1;1;0;9;0;0
Fluminense 2 X 2 Atletico MG;2024050509;1;1;0;42;0;0
Fluminense 2 X 2 Atletico MG;2024050510;1;1;0;25;0;0
Fluminense 2 X 2 Atletico MG;2024050515;1;1;1;17;0;0
Fluminense 2 X 2 Atletico MG;2024050517;1;1;0;10;0;0
Fluminense 2 X 2 Atletico MG;2024050518;1;1;1;52;0;0
Fluminense 2 X 2 Atletico MG;2024050521;1;1;0;0;0;0
Fluminense 2 X 2 Botafogo;2024050122;1;1;0;59;0;0
Fluminense 2 X 2 Botafogo;2024050212;1;1;0;0;0;0
Fluminense 2 X 2 Botafogo;2024050213;1;1;0;412;0;0
Fluminense 2 X 2 Bragantino;2024042921;1;1;0;9;0;0
Fluminense 2 X 2 Bragantino;2024050116;1;1;0;5;0;0
Fluminense 2 X 2 Bragantino;2024050120;1;1;0;40;0;0
Fluminense 2 X 2 Bragantino;2024050311;1;1;0;8;0;0
Fluminense 2 X 2 Bragantino;2024050413;1;1;0;6;0;0
Fluminense 2 X 2 Bragantino;2024050519;1;1;0;3;0;0
Fluminense 2 X 2 Cruzeiro;2024050201;1;1;0;25;0;0
Fluminense 2 X 2 Internacional;2024043017;1;1;0;10;0;0
Fluminense 2 X 2 Internacional;2024050410;1;1;0;3;0;0
Fluminense 2 X 2 Joinville;2024050108;1;1;1;10;0;0
Fluminense 2 X 2 Santa Cruz;2024050212;1;1;0;4;0;0
Fluminense 2 X 2 Vasco;2024050523;1;1;0;7;0;0
Fluminense 2 X 2 Vitoria BA;2024050219;1;1;0;5;0;0
Fluminense 2 X 2 Vitoria BA;2024050414;1;1;0;2;0;0
Fluminense 2 X 3 ABC;2024042918;1;1;1;48;0;0
Fluminense 2 X 3 ABC;2024043022;1;1;1;53;0;0
Fluminense 2 X 3 ABC;2024050110;1;1;1;49;0;0
Fluminense 2 X 3 ABC;2024050116;1;1;1;7;0;0
Fluminense 2 X 3 ABC;2024050120;1;1;1;9;0;0
Fluminense 2 X 3 ABC;2024050212;1;1;1;25;0;0
Fluminense 2 X 3 ABC;2024050219;1;1;1;118;0;0
Fluminense 2 X 3 Americano;2024042922;1;1;0;7;0;0
Fluminense 2 X 3 Flamengo;2024050408;1;1;0;19;0;0
Fluminense 2 X 3 Friburguense;2024042922;1;1;0;1;0;0
Fluminense 2 X 3 Gremio;2024050401;1;1;0;7;0;0
Fluminense 2 X 3 Gremio;2024050417;1;1;0;2;0;0
Fluminense 2 X 3 Internacional;2024050522;1;1;0;9;0;0
Fluminense 2 X 3 Paulistano;2024050501;1;1;1;0;0;0
Fluminense 2 X 3 Vitoria BA;2024050312;1;1;0;7;0;0
Fluminense 2 X 4 Botafogo;2024050519;1;1;0;1;0;0
Fluminense 2 X 4 Santos;2024050109;1;1;0;3;0;0
Fluminense 2 X 4 Santos;2024050410;1;1;0;6;0;0
Fluminense 3 X 0 Canto do Rio;2024050222;1;1;0;0;0;0
Fluminense 3 X 0 Canto do Rio;2024050301;1;1;0;0;0;0
Fluminense 3 X 0 Criciuma;2024043021;1;1;0;2;0;0
Fluminense 3 X 0 Ferroviaria;2024042903;1;1;0;21;0;0
Fluminense 3 X 0 Figueirense;2024043021;1;1;0;2;0;0
Fluminense 3 X 0 Goias;2024050123;1;1;0;5;0;0
Fluminense 3 X 0 Goias;2024050503;1;1;0;50;0;0
Fluminense 3 X 0 Goias;2024050521;1;1;0;3;0;0
Fluminense 3 X 0 Goiania;2024050121;1;1;0;3;0;0
Fluminense 3 X 0 Goytacas;2024042906;1;1;0;516;0;0
