Data;Visualizações;Usuários;Novos Usuarios;Endereço;Página;Código
20/08/2023;2;2;0;link_jogo/8677;link_jogo;8677
20/08/2023;2;1;0;link_jogo/8687;link_jogo;8687
20/08/2023;2;1;0;link_jogo/8689;link_jogo;8689
20/08/2023;2;1;0;link_jogo/8691;link_jogo;8691
31/08/2023;2;2;0;link_jogo/8693;link_jogo;8693
25/08/2023;2;1;0;link_jogo/8695;link_jogo;8695
19/08/2023;2;2;0;link_jogo/8697;link_jogo;8697
20/08/2023;2;2;0;link_jogo/8697;link_jogo;8697
25/08/2023;2;1;0;link_jogo/8698;link_jogo;8698
31/08/2023;2;2;0;link_jogo/8698;link_jogo;8698
25/08/2023;2;1;0;link_jogo/8699;link_jogo;8699
28/08/2023;2;2;0;link_jogo/8701;link_jogo;8701
20/08/2023;2;1;0;link_jogo/8702;link_jogo;8702
25/08/2023;2;1;0;link_jogo/8702;link_jogo;8702
25/08/2023;2;1;0;link_jogo/8703;link_jogo;8703
28/08/2023;2;2;0;link_jogo/8703;link_jogo;8703
28/08/2023;2;2;0;link_jogo/8704;link_jogo;8704
25/08/2023;2;1;0;link_jogo/8705;link_jogo;8705
28/08/2023;2;2;0;link_jogo/8705;link_jogo;8705
25/08/2023;2;1;0;link_jogo/8706;link_jogo;8706
28/08/2023;2;2;0;link_jogo/8707;link_jogo;8707
28/08/2023;2;2;0;link_jogo/8708;link_jogo;8708
28/08/2023;2;2;0;link_jogo/8709;link_jogo;8709
27/08/2023;2;2;0;link_jogo/8710;link_jogo;8710
28/08/2023;2;2;0;link_jogo/8710;link_jogo;8710
25/08/2023;2;1;0;link_jogo/8711;link_jogo;8711
28/08/2023;2;2;0;link_jogo/8711;link_jogo;8711
28/08/2023;2;2;0;link_jogo/8712;link_jogo;8712
28/08/2023;2;2;0;link_jogo/8713;link_jogo;8713
28/08/2023;2;2;0;link_jogo/8714;link_jogo;8714
28/08/2023;2;2;0;link_jogo/8715;link_jogo;8715
28/08/2023;2;2;0;link_jogo/8716;link_jogo;8716
28/08/2023;2;2;0;link_jogo/8717;link_jogo;8717
20/08/2023;2;1;0;link_jogo/8718;link_jogo;8718
25/08/2023;2;1;0;link_jogo/8718;link_jogo;8718
26/08/2023;2;2;0;link_jogo/8718;link_jogo;8718
25/08/2023;2;1;0;link_jogo/8719;link_jogo;8719
26/08/2023;2;2;0;link_jogo/8719;link_jogo;8719
20/08/2023;2;2;0;link_jogo/8721;link_jogo;8721
20/08/2023;2;2;0;link_jogo/8722;link_jogo;8722
26/08/2023;2;2;0;link_jogo/8725;link_jogo;8725
24/08/2023;2;2;0;link_jogo/8726;link_jogo;8726
25/08/2023;2;1;0;link_jogo/8726;link_jogo;8726
26/08/2023;2;2;0;link_jogo/8726;link_jogo;8726
20/08/2023;2;2;0;link_jogo/8727;link_jogo;8727
26/08/2023;2;2;0;link_jogo/8728;link_jogo;8728
31/08/2023;2;2;2;link_mascote/166;link_mascote;166
26/08/2023;2;2;0;link_tecnico/118;link_tecnico;118
27/08/2023;2;2;0;link_tecnico/118;link_tecnico;118
27/08/2023;2;1;0;link_tecnico/3;link_tecnico;3
19/08/2023;2;1;0;link_tecnicoadv/58;link_tecnicoadv;58
21/08/2023;2;1;0;link_todos/109/100;link_todos;109/100
22/08/2023;2;2;0;link_todos/109/100;link_todos;109/100
31/08/2023;2;1;0;link_todos/115/100;link_todos;115/100
21/08/2023;2;2;0;link_todos/1248/300;link_todos;1248/300
27/08/2023;2;2;0;link_todos/418/100;link_todos;418/100
31/08/2023;2;1;0;link_todos/54/200;link_todos;54/200
27/08/2023;2;2;0;link_todos/64/100;link_todos;64/100
23/08/2023;2;1;0;link_turno/737;link_turno;737
19/08/2023;2;1;0;lista_camp;lista_camp;#N/D
26/08/2023;2;2;0;lista_camp;lista_camp;#N/D
25/08/2023;2;2;0;maiores_publicos2;maiores_publicos2;#N/D
26/08/2023;2;2;0;maiores_publicos3;maiores_publicos3;#N/D
23/08/2023;2;2;1;maiores_publicos_classicos;maiores_publicos_classicos;#N/D
21/08/2023;2;2;0;marcas_historicas;marcas_historicas;#N/D
25/08/2023;2;2;0;marcas_historicas;marcas_historicas;#N/D
31/08/2023;2;2;0;marcas_historicas;marcas_historicas;#N/D
23/08/2023;2;2;0;melhores_media_gols/650000000000;melhores_media_gols;6,50E+11
20/08/2023;2;2;0;mostra_arbitro;mostra_arbitro;#N/D
21/08/2023;2;2;0;mostra_arbitro;mostra_arbitro;#N/D
24/08/2023;2;2;0;mostra_arbitro;mostra_arbitro;#N/D
25/08/2023;2;2;0;mostra_arbitro;mostra_arbitro;#N/D
30/08/2023;2;2;0;mostra_arbitro;mostra_arbitro;#N/D
27/08/2023;2;1;0;mostra_camisa;mostra_camisa;#N/D
30/08/2023;2;2;0;mostra_camisa;mostra_camisa;#N/D
23/08/2023;2;2;0;mostra_espadv2;mostra_espadv2;#N/D
24/08/2023;2;2;0;mostra_especial/;mostra_especial;
27/08/2023;2;2;0;mostra_especial/;mostra_especial;
29/08/2023;2;2;0;mostra_especial/;mostra_especial;
31/08/2023;2;2;0;mostra_especial/;mostra_especial;
23/08/2023;2;2;0;mostra_especial_jogo;mostra_especial_jogo;#N/D
27/08/2023;2;2;0;mostra_especial_jogo;mostra_especial_jogo;#N/D
31/08/2023;2;2;0;mostra_especial_jogo;mostra_especial_jogo;#N/D
19/08/2023;2;2;0;mostra_estadio;mostra_estadio;#N/D
26/08/2023;2;1;0;mostra_jogador_gols;mostra_jogador_gols;#N/D
27/08/2023;2;2;0;mostra_jogador_gols;mostra_jogador_gols;#N/D
28/08/2023;2;2;0;mostra_jogador_gols;mostra_jogador_gols;#N/D
31/08/2023;2;2;0;mostra_jogador_gols;mostra_jogador_gols;#N/D
30/08/2023;2;2;0;mostra_numeracao;mostra_numeracao;#N/D
20/08/2023;2;1;0;mostra_numeracao_gols;mostra_numeracao_gols;#N/D
21/08/2023;2;2;0;mostra_ranking/290000000;mostra_ranking;290000000
23/08/2023;2;2;0;mostra_ranking/290000000;mostra_ranking;290000000
28/08/2023;2;2;0;mostra_ranking/290000000;mostra_ranking;290000000
22/08/2023;2;1;0;mostra_ranking/292220000;mostra_ranking;292220000
25/08/2023;2;1;0;mostra_ranking/292220000;mostra_ranking;292220000
25/08/2023;2;2;0;mostra_ranking/800000000000;mostra_ranking;8,00E+11
19/08/2023;2;2;0;mostra_ranking/800800000000;mostra_ranking;8,01E+11
21/08/2023;2;2;0;mostra_ranking/800801000000;mostra_ranking;8,01E+11
24/08/2023;2;2;0;mostra_ranking/800801000000;mostra_ranking;8,01E+11
19/08/2023;2;2;0;mostra_ranking/800805000000;mostra_ranking;8,01E+11
24/08/2023;2;2;0;mostra_ranking/800805000000;mostra_ranking;8,01E+11
28/08/2023;2;2;0;mostra_ranking/801000000000;mostra_ranking;8,01E+11
19/08/2023;2;1;0;mostra_ranking/804000000000;mostra_ranking;8,04E+11
26/08/2023;2;2;0;mostra_ranking/867000000000;mostra_ranking;8,67E+11
28/08/2023;2;1;0;mostra_ranking/867000000000;mostra_ranking;8,67E+11
31/08/2023;2;2;0;mostra_ranking/867000000000;mostra_ranking;8,67E+11
30/08/2023;2;2;0;mostra_ranking/900000000000;mostra_ranking;9,00E+11
19/08/2023;2;2;0;mostra_ranking/902000000000;mostra_ranking;9,02E+11
23/08/2023;2;2;0;mostra_ranking/902000000000;mostra_ranking;9,02E+11
31/08/2023;2;2;0;mostra_ranking/902000000000;mostra_ranking;9,02E+11
22/08/2023;2;2;0;mostra_rkg/;mostra_rkg;
23/08/2023;2;2;0;mostra_rkg/;mostra_rkg;
25/08/2023;2;2;0;mostra_sequencia/500000300;mostra_sequencia;500000300
24/08/2023;2;2;0;mostra_sequencia2;mostra_sequencia2;#N/D
31/08/2023;2;2;0;mostra_tecadv;mostra_tecadv;#N/D
20/08/2023;2;2;0;mostra_tecnico;mostra_tecnico;#N/D
21/08/2023;2;2;0;mostra_tecnico;mostra_tecnico;#N/D
23/08/2023;2;2;0;mostra_tecnico;mostra_tecnico;#N/D
24/08/2023;2;2;0;mostra_tecnico;mostra_tecnico;#N/D
26/08/2023;2;2;0;mostra_tecnico;mostra_tecnico;#N/D
30/08/2023;2;2;0;mostra_tecnico;mostra_tecnico;#N/D
20/08/2023;2;1;0;mostra_tempodet/;mostra_tempodet;
25/08/2023;2;2;0;mostra_tempodet/;mostra_tempodet;
19/08/2023;2;2;0;mostra_todos;mostra_todos;#N/D
30/08/2023;2;2;0;mostra_todos;mostra_todos;#N/D
20/08/2023;2;1;0;mostra_todos_jogador;mostra_todos_jogador;#N/D
31/08/2023;2;2;0;mostra_todos_jogador;mostra_todos_jogador;#N/D
26/08/2023;2;2;0;tecnico;tecnico;#N/D
28/08/2023;2;2;0;todas_camisas/400000000;todas_camisas;400000000
28/08/2023;1;1;0;adversario_turno;adversario_turno;#N/D
23/08/2023;1;1;0;arbitro_todos;arbitro_todos;#N/D
27/08/2023;1;1;0;artilheiro_turno;artilheiro_turno;#N/D
31/08/2023;1;1;0;artilheiro_turno;artilheiro_turno;#N/D
27/08/2023;1;1;0;ataque_defesa;ataque_defesa;#N/D
25/08/2023;1;1;0;avaliacao;avaliacao;#N/D
20/08/2023;1;1;0;camisa;camisa;#N/D
22/08/2023;1;1;0;camisa;camisa;#N/D
23/08/2023;1;1;0;camisa;camisa;#N/D
24/08/2023;1;1;0;camisa;camisa;#N/D
29/08/2023;1;1;0;camisa;camisa;#N/D
28/08/2023;1;1;0;consolida_turno;consolida_turno;#N/D
21/08/2023;1;1;0;consulta_camisa/400001000;consulta_camisa;400001000
27/08/2023;1;1;0;consulta_camisa/400001000;consulta_camisa;400001000
30/08/2023;1;1;0;consulta_camisa/400001000;consulta_camisa;400001000
26/08/2023;1;1;0;consulta_camisa/400100000;consulta_camisa;400100000
31/08/2023;1;1;0;consulta_camisa/400100000;consulta_camisa;400100000
22/08/2023;1;1;0;consulta_camisa/400103000;consulta_camisa;400103000
22/08/2023;1;1;0;consulta_camisa/400104000;consulta_camisa;400104000
30/08/2023;1;1;0;consulta_camisa/400104000;consulta_camisa;400104000
21/08/2023;1;1;0;consulta_camisa/400106000;consulta_camisa;400106000
24/08/2023;1;1;0;consulta_camisa/400201000;consulta_camisa;400201000
29/08/2023;1;1;0;consulta_camisa/400201000;consulta_camisa;400201000
24/08/2023;1;1;0;consulta_camisa/400300000;consulta_camisa;400300000
23/08/2023;1;1;0;consulta_camisa/400345000;consulta_camisa;400345000
28/08/2023;1;1;0;consulta_camisa/400345000;consulta_camisa;400345000
26/08/2023;1;1;0;consulta_camisa/400500000;consulta_camisa;400500000
21/08/2023;1;1;0;consulta_campano/106720000;consulta_campano;106720000
24/08/2023;1;1;0;consulta_campano/106720000;consulta_campano;106720000
26/08/2023;1;1;0;consulta_campano/106720000;consulta_campano;106720000
19/08/2023;1;1;0;consulta_campeonato/103451000;consulta_campeonato;103451000
20/08/2023;1;1;0;consulta_campeonato/103451000;consulta_campeonato;103451000
22/08/2023;1;1;0;consulta_campeonato/103451000;consulta_campeonato;103451000
27/08/2023;1;1;0;consulta_campeonato/103700000;consulta_campeonato;103700000
19/08/2023;1;1;0;consulta_campeonato/103701000;consulta_campeonato;103701000
26/08/2023;1;1;0;consulta_campeonato/103702000;consulta_campeonato;103702000
24/08/2023;1;1;0;consulta_campeonato/103877000;consulta_campeonato;103877000
26/08/2023;1;1;0;consulta_campeonato/103877000;consulta_campeonato;103877000
29/08/2023;1;1;0;consulta_campeonato/103897000;consulta_campeonato;103897000
19/08/2023;1;1;0;consulta_campeonato/103999000;consulta_campeonato;103999000
20/08/2023;1;1;0;consulta_campeonato/103999000;consulta_campeonato;103999000
21/08/2023;1;1;0;consulta_campeonato/103999000;consulta_campeonato;103999000
25/08/2023;1;1;0;consulta_campeonato/103999000;consulta_campeonato;103999000
26/08/2023;1;1;0;consulta_campeonato/103999000;consulta_campeonato;103999000
27/08/2023;1;1;0;consulta_campeonato/103999000;consulta_campeonato;103999000
30/08/2023;1;1;0;consulta_campeonato/103999000;consulta_campeonato;103999000
26/08/2023;1;1;0;consulta_espadv/106100000;consulta_espadv;106100000
20/08/2023;1;1;0;consulta_espadv/200000000;consulta_espadv;200000000
23/08/2023;1;1;0;consulta_espadv/200000000;consulta_espadv;200000000
29/08/2023;1;1;0;consulta_espadv/200000000;consulta_espadv;200000000
23/08/2023;1;1;0;consulta_espadv/200150000;consulta_espadv;200150000
31/08/2023;1;1;0;consulta_espadv/200150000;consulta_espadv;200150000
30/08/2023;1;1;0;consulta_espadv/203000000;consulta_espadv;203000000
29/08/2023;1;1;0;consulta_especial/100101000;consulta_especial;100101000
31/08/2023;1;1;0;consulta_especial/100101000;consulta_especial;100101000
19/08/2023;1;1;0;consulta_especial/100102000;consulta_especial;100102000
21/08/2023;1;1;0;consulta_especial/100102000;consulta_especial;100102000
31/08/2023;1;1;0;consulta_especial/100102000;consulta_especial;100102000
19/08/2023;1;1;0;consulta_especial/100103000;consulta_especial;100103000
23/08/2023;1;1;0;consulta_especial/100103000;consulta_especial;100103000
25/08/2023;1;1;0;consulta_especial/100103000;consulta_especial;100103000
23/08/2023;1;1;0;consulta_especial/100103102;consulta_especial;100103102
19/08/2023;1;1;0;consulta_especial/100103999;consulta_especial;100103999
21/08/2023;1;1;0;consulta_especial/100103999;consulta_especial;100103999
19/08/2023;1;1;0;consulta_especial/100104000;consulta_especial;100104000
20/08/2023;1;1;0;consulta_especial/100104000;consulta_especial;100104000
23/08/2023;1;1;0;consulta_especial/100163000;consulta_especial;100163000
30/08/2023;1;1;0;consulta_especial/100452000;consulta_especial;100452000
28/08/2023;1;1;0;consulta_especial/100998000;consulta_especial;100998000
22/08/2023;1;1;0;consulta_especial/100999000;consulta_especial;100999000
24/08/2023;1;1;0;consulta_especial/100999000;consulta_especial;100999000
26/08/2023;1;1;0;consulta_especial/100999000;consulta_especial;100999000
31/08/2023;1;1;0;consulta_especial/100999000;consulta_especial;100999000
23/08/2023;1;1;0;consulta_especial/101999000;consulta_especial;101999000
21/08/2023;1;1;0;consulta_especial/102100000;consulta_especial;102100000
23/08/2023;1;1;0;consulta_especial/102100000;consulta_especial;102100000
27/08/2023;1;1;0;consulta_especial/102100000;consulta_especial;102100000
22/08/2023;1;1;0;consulta_especial/102103000;consulta_especial;102103000
24/08/2023;1;1;0;consulta_especial/102103000;consulta_especial;102103000
29/08/2023;1;1;0;consulta_especial/102103000;consulta_especial;102103000
23/08/2023;1;1;0;consulta_especial/102103900;consulta_especial;102103900
19/08/2023;1;1;0;consulta_especial/103100000;consulta_especial;103100000
22/08/2023;1;1;0;consulta_especial/103100000;consulta_especial;103100000
29/08/2023;1;1;0;consulta_especial/103100000;consulta_especial;103100000
23/08/2023;1;1;0;consulta_especial/103102000;consulta_especial;103102000
27/08/2023;1;1;0;consulta_especial/103102000;consulta_especial;103102000
24/08/2023;1;1;0;consulta_especial/103104000;consulta_especial;103104000
21/08/2023;1;1;0;consulta_especial/104102000;consulta_especial;104102000
23/08/2023;1;1;0;consulta_especial/104103000;consulta_especial;104103000
25/08/2023;1;1;0;consulta_especial/104103000;consulta_especial;104103000
31/08/2023;1;1;0;consulta_especial/104103000;consulta_especial;104103000
22/08/2023;1;1;0;consulta_especial/104103102;consulta_especial;104103102
22/08/2023;1;1;0;consulta_especial/104104000;consulta_especial;104104000
20/08/2023;1;1;0;consulta_especial/105103000;consulta_especial;105103000
25/08/2023;1;1;0;consulta_especial/105103000;consulta_especial;105103000
26/08/2023;1;1;0;consulta_especial/105103000;consulta_especial;105103000
31/08/2023;1;1;0;consulta_especial/105103000;consulta_especial;105103000
22/08/2023;1;1;0;consulta_especial_adversario;consulta_especial_adversario;#N/D
25/08/2023;1;1;0;consulta_especial_adversario;consulta_especial_adversario;#N/D
28/08/2023;1;1;0;consulta_especial_adversario;consulta_especial_adversario;#N/D
29/08/2023;1;1;0;consulta_especial_adversario;consulta_especial_adversario;#N/D
20/08/2023;1;1;0;consulta_especial_arbitro;consulta_especial_arbitro;#N/D
23/08/2023;1;1;0;consulta_especial_arbitro;consulta_especial_arbitro;#N/D
30/08/2023;1;1;0;consulta_especial_arbitro;consulta_especial_arbitro;#N/D
19/08/2023;1;1;0;consulta_especial_brasileiro;consulta_especial_brasileiro;#N/D
20/08/2023;1;1;0;consulta_especial_brasileiro;consulta_especial_brasileiro;#N/D
26/08/2023;1;1;0;consulta_especial_brasileiro;consulta_especial_brasileiro;#N/D
27/08/2023;1;1;0;consulta_especial_brasileiro;consulta_especial_brasileiro;#N/D
31/08/2023;1;1;0;consulta_especial_brasileiro;consulta_especial_brasileiro;#N/D
22/08/2023;1;1;0;consulta_especial_campeonato;consulta_especial_campeonato;#N/D
20/08/2023;1;1;0;consulta_especial_classico;consulta_especial_classico;#N/D
23/08/2023;1;1;0;consulta_especial_classico;consulta_especial_classico;#N/D
24/08/2023;1;1;0;consulta_especial_classico;consulta_especial_classico;#N/D
28/08/2023;1;1;0;consulta_especial_classico;consulta_especial_classico;#N/D
29/08/2023;1;1;0;consulta_especial_classico;consulta_especial_classico;#N/D
31/08/2023;1;1;0;consulta_especial_classico;consulta_especial_classico;#N/D
22/08/2023;1;1;0;consulta_especial_estadio;consulta_especial_estadio;#N/D
26/08/2023;1;1;0;consulta_especial_estadio;consulta_especial_estadio;#N/D
27/08/2023;1;1;0;consulta_especial_estadio;consulta_especial_estadio;#N/D
29/08/2023;1;1;0;consulta_especial_estadio;consulta_especial_estadio;#N/D
22/08/2023;1;1;0;consulta_especial_gerais;consulta_especial_gerais;#N/D
27/08/2023;1;1;0;consulta_especial_jogos;consulta_especial_jogos;#N/D
30/08/2023;1;1;0;consulta_especial_jogos;consulta_especial_jogos;#N/D
20/08/2023;1;1;0;consulta_especial_presidente;consulta_especial_presidente;#N/D
22/08/2023;1;1;0;consulta_especial_presidente;consulta_especial_presidente;#N/D
24/08/2023;1;1;0;consulta_especial_presidente;consulta_especial_presidente;#N/D
25/08/2023;1;1;0;consulta_especial_presidente;consulta_especial_presidente;#N/D
29/08/2023;1;1;0;consulta_especial_presidente;consulta_especial_presidente;#N/D
31/08/2023;1;1;0;consulta_especial_presidente;consulta_especial_presidente;#N/D
21/08/2023;1;1;0;consulta_especial_resultados;consulta_especial_resultados;#N/D
23/08/2023;1;1;0;consulta_especial_resultados;consulta_especial_resultados;#N/D
26/08/2023;1;1;0;consulta_especial_resultados;consulta_especial_resultados;#N/D
27/08/2023;1;1;0;consulta_especial_resultados;consulta_especial_resultados;#N/D
28/08/2023;1;1;0;consulta_especial_resultados;consulta_especial_resultados;#N/D
20/08/2023;1;1;0;consulta_especial_sequencia;consulta_especial_sequencia;#N/D
21/08/2023;1;1;0;consulta_especial_sequencia;consulta_especial_sequencia;#N/D
22/08/2023;1;1;0;consulta_especial_sequencia;consulta_especial_sequencia;#N/D
24/08/2023;1;1;0;consulta_especial_sequencia;consulta_especial_sequencia;#N/D
26/08/2023;1;1;0;consulta_especial_sequencia;consulta_especial_sequencia;#N/D
27/08/2023;1;1;0;consulta_especial_sequencia;consulta_especial_sequencia;#N/D
28/08/2023;1;1;0;consulta_especial_sequencia;consulta_especial_sequencia;#N/D
20/08/2023;1;1;0;consulta_especial_tecadv;consulta_especial_tecadv;#N/D
21/08/2023;1;1;0;consulta_especial_tecnico;consulta_especial_tecnico;#N/D
28/08/2023;1;1;0;consulta_especial_tecnico;consulta_especial_tecnico;#N/D
29/08/2023;1;1;0;consulta_especial_tecnico;consulta_especial_tecnico;#N/D
30/08/2023;1;1;0;consulta_especial_tecnico;consulta_especial_tecnico;#N/D
19/08/2023;1;1;0;consulta_estadio/102451000;consulta_estadio;102451000
21/08/2023;1;1;0;consulta_estadio/102452000;consulta_estadio;102452000
21/08/2023;1;1;0;consulta_estadio/102472000;consulta_estadio;102472000
20/08/2023;1;1;0;consulta_estadio/102999000;consulta_estadio;102999000
21/08/2023;1;1;0;consulta_estadio/102999000;consulta_estadio;102999000
23/08/2023;1;1;0;consulta_estadio/102999000;consulta_estadio;102999000
21/08/2023;1;1;0;consulta_fornecedor/400125000;consulta_fornecedor;400125000
24/08/2023;1;1;0;consulta_fornecedor/400125000;consulta_fornecedor;400125000
25/08/2023;1;1;0;consulta_fornecedor/400125000;consulta_fornecedor;400125000
23/08/2023;1;1;0;consulta_hattrick/750000000000;consulta_hattrick;7,50E+11
20/08/2023;1;1;0;consulta_importante/515000000;consulta_importante;515000000
20/08/2023;1;1;0;consulta_jogador/104999000;consulta_jogador;104999000
21/08/2023;1;1;0;consulta_jogador/104999000;consulta_jogador;104999000
27/08/2023;1;1;0;consulta_jogador/104999000;consulta_jogador;104999000
19/08/2023;1;1;0;consulta_jogador/268100000;consulta_jogador;268100000
21/08/2023;1;1;0;consulta_jogador/268100000;consulta_jogador;268100000
23/08/2023;1;1;0;consulta_jogador/268100000;consulta_jogador;268100000
25/08/2023;1;1;0;consulta_jogador/268100000;consulta_jogador;268100000
26/08/2023;1;1;0;consulta_jogador/268100000;consulta_jogador;268100000
27/08/2023;1;1;0;consulta_jogador/268100000;consulta_jogador;268100000
28/08/2023;1;1;0;consulta_jogador/268100000;consulta_jogador;268100000
31/08/2023;1;1;0;consulta_jogador/268100000;consulta_jogador;268100000
25/08/2023;1;1;0;consulta_jogador/268103000;consulta_jogador;268103000
27/08/2023;1;1;0;consulta_jogador/268103000;consulta_jogador;268103000
23/08/2023;1;1;0;consulta_jogador/268106000;consulta_jogador;268106000
27/08/2023;1;1;0;consulta_jogador/268106000;consulta_jogador;268106000
28/08/2023;1;1;0;consulta_jogador/268106000;consulta_jogador;268106000
29/08/2023;1;1;0;consulta_jogador/268106000;consulta_jogador;268106000
30/08/2023;1;1;0;consulta_jogador/268106000;consulta_jogador;268106000
23/08/2023;1;1;0;consulta_jogador/570570000;consulta_jogador;570570000
23/08/2023;1;1;0;consulta_jogador/571571000;consulta_jogador;571571000
31/08/2023;1;1;0;consulta_jogador/571571000;consulta_jogador;571571000
20/08/2023;1;1;0;consulta_jogo/654000000;consulta_jogo;654000000
24/08/2023;1;1;0;consulta_jogo/654000000;consulta_jogo;654000000
28/08/2023;1;1;0;consulta_jogo/654000000;consulta_jogo;654000000
29/08/2023;1;1;0;consulta_jogo/654000000;consulta_jogo;654000000
30/08/2023;1;1;0;consulta_jogo/654000000;consulta_jogo;654000000
31/08/2023;1;1;0;consulta_jogo/654000000;consulta_jogo;654000000
28/08/2023;1;1;0;consulta_jogo/654106000;consulta_jogo;654106000
29/08/2023;1;1;0;consulta_jogo/654106000;consulta_jogo;654106000
30/08/2023;1;1;0;consulta_jogo/654106000;consulta_jogo;654106000
20/08/2023;1;1;0;consulta_jogo/655000000;consulta_jogo;655000000
25/08/2023;1;1;0;consulta_jogo/655000000;consulta_jogo;655000000
26/08/2023;1;1;0;consulta_jogo/655000000;consulta_jogo;655000000
29/08/2023;1;1;0;consulta_jogo/655000000;consulta_jogo;655000000
30/08/2023;1;1;0;consulta_jogo/655000000;consulta_jogo;655000000
19/08/2023;1;1;0;consulta_jogo/658000000;consulta_jogo;658000000
21/08/2023;1;1;0;consulta_jogo/658000000;consulta_jogo;658000000
24/08/2023;1;1;0;consulta_jogo/658000000;consulta_jogo;658000000
27/08/2023;1;1;0;consulta_jogo/658000000;consulta_jogo;658000000
31/08/2023;1;1;0;consulta_jogo/658000000;consulta_jogo;658000000
20/08/2023;1;1;0;consulta_jogo/658700000;consulta_jogo;658700000
22/08/2023;1;1;0;consulta_jogo/658700000;consulta_jogo;658700000
28/08/2023;1;1;0;consulta_jogo/658701000;consulta_jogo;658701000
25/08/2023;1;1;0;consulta_jogo/660103000;consulta_jogo;660103000
29/08/2023;1;1;0;consulta_jogo/660106000;consulta_jogo;660106000
25/08/2023;1;1;0;consulta_numeracao;consulta_numeracao;#N/D
26/08/2023;1;1;0;consulta_numeracao;consulta_numeracao;#N/D
27/08/2023;1;1;0;consulta_numeracao;consulta_numeracao;#N/D
23/08/2023;1;1;0;consulta_paiscamp;consulta_paiscamp;#N/D
21/08/2023;1;1;0;consulta_patrocinio/400130000;consulta_patrocinio;400130000
