Título;Extenso;Sessões;Usuários;Novos usuários;Data;Hora
Adversarios;2023081219;4;4;0;12/08/2023;19
Adversarios;2023081318;4;4;0;13/08/2023;18
Adversarios;2023081319;4;4;0;13/08/2023;19
Adversarios;2023081921;4;4;0;19/08/2023;21
Consultas Especiais;2023081410;4;4;0;14/08/2023;10
Consultas Especiais;2023081510;4;4;0;15/08/2023;10
Consultas Especiais;2023081511;4;3;0;15/08/2023;11
Consultas Especiais;2023081921;4;4;0;19/08/2023;21
Consultas Especiais;2023082009;4;4;0;20/08/2023;9
Consultas Especiais;2023082019;4;4;0;20/08/2023;19
Especiais Jogadores;2023081510;4;4;0;15/08/2023;10
Especiais Jogadores;2023081921;4;4;0;19/08/2023;21
Estatisticas Fluminense - Principal;2023081209;4;4;2;12/08/2023;9
Estatisticas Fluminense - Principal;2023081211;4;4;0;12/08/2023;11
Estatisticas Fluminense - Principal;2023081217;4;3;2;12/08/2023;17
Estatisticas Fluminense - Principal;2023081309;4;4;1;13/08/2023;9
Estatisticas Fluminense - Principal;2023081313;4;4;3;13/08/2023;13
Estatisticas Fluminense - Principal;2023081411;4;4;0;14/08/2023;11
Estatisticas Fluminense - Principal;2023081413;4;4;2;14/08/2023;13
Estatisticas Fluminense - Principal;2023081423;4;4;3;14/08/2023;23
Estatisticas Fluminense - Principal;2023081509;4;4;1;15/08/2023;9
Estatisticas Fluminense - Principal;2023081519;4;4;3;15/08/2023;19
Estatisticas Fluminense - Principal;2023081614;4;3;0;16/08/2023;14
Estatisticas Fluminense - Principal;2023081623;4;4;1;16/08/2023;23
Estatisticas Fluminense - Principal;2023081700;4;4;3;17/08/2023;0
Estatisticas Fluminense - Principal;2023081712;4;4;1;17/08/2023;12
Estatisticas Fluminense - Principal;2023081713;4;4;2;17/08/2023;13
Estatisticas Fluminense - Principal;2023081714;4;4;1;17/08/2023;14
Estatisticas Fluminense - Principal;2023081715;4;4;2;17/08/2023;15
Estatisticas Fluminense - Principal;2023081718;4;4;1;17/08/2023;18
Estatisticas Fluminense - Principal;2023081811;4;4;1;18/08/2023;11
Estatisticas Fluminense - Principal;2023081823;4;4;1;18/08/2023;23
Estatisticas Fluminense - Principal;2023081917;4;4;1;19/08/2023;17
Estatisticas Fluminense - Principal;2023082009;4;4;1;20/08/2023;9
Estatisticas Fluminense - Principal;2023082011;4;4;0;20/08/2023;11
Estatisticas Fluminense - Principal;2023082018;4;4;4;20/08/2023;18
Estatisticas Fluminense - Principal;2023082021;4;4;2;20/08/2023;21
Fluminense 3 X 1 America MG;2023081921;4;4;0;19/08/2023;21
Fluminense x Gremio-RS;2023081219;4;4;0;12/08/2023;19
Fluminense x Gremio-RS;2023081318;4;4;0;13/08/2023;18
Fluminense x Gremio-RS;2023081319;4;4;0;13/08/2023;19
Informacoes Gerais;2023081318;4;4;0;13/08/2023;18
Jogador;2023081211;4;4;0;12/08/2023;11
Jogador;2023081315;4;4;0;13/08/2023;15
Jogador;2023081316;4;3;0;13/08/2023;16
Jogador;2023081415;4;3;0;14/08/2023;15
Jogador;2023081420;4;4;0;14/08/2023;20
Jogador;2023081810;4;4;0;18/08/2023;10
Jogador;2023081913;4;4;1;19/08/2023;13
Paulo Lino 1982;2023081317;4;4;4;13/08/2023;17
Tec - Fernando Diniz;2023081511;4;4;0;15/08/2023;11
Adversarios;2023081317;3;3;0;13/08/2023;17
Adversarios;2023081721;3;3;0;17/08/2023;21
Adversarios;2023081814;3;3;0;18/08/2023;14
Adversarios;2023081922;3;3;0;19/08/2023;22
Adversarios;2023082019;3;3;0;20/08/2023;19
Artilheiros Estrangeiros;2023081922;3;3;0;19/08/2023;22
Campeonatos;2023081420;3;3;1;14/08/2023;20
Consultas Especiais;2023081204;3;2;0;12/08/2023;4
Consultas Especiais;2023081318;3;3;0;13/08/2023;18
Consultas Especiais;2023081408;3;3;0;14/08/2023;8
Consultas Especiais;2023081409;3;3;0;14/08/2023;9
Consultas Especiais;2023081411;3;3;0;14/08/2023;11
Consultas Especiais;2023081412;3;2;0;14/08/2023;12
Consultas Especiais;2023081414;3;3;0;14/08/2023;14
Consultas Especiais;2023081512;3;3;0;15/08/2023;12
Consultas Especiais;2023081613;3;3;0;16/08/2023;13
Consultas Especiais;2023081919;3;3;0;19/08/2023;19
Consultas Especiais;2023081923;3;3;0;19/08/2023;23
Consultas Especiais;2023082011;3;3;0;20/08/2023;11
Consultas Especiais;2023082012;3;3;0;20/08/2023;12
Consultas Especiais;2023082014;3;3;0;20/08/2023;14
Consultas Especiais;2023082020;3;3;0;20/08/2023;20
Danielzinho 2023;2023081315;3;3;0;13/08/2023;15
Especiais Jogadores;2023081204;3;2;0;12/08/2023;4
Especiais Jogadores;2023081411;3;3;0;14/08/2023;11
Especiais Jogadores;2023081412;3;2;0;14/08/2023;12
Especiais Jogadores;2023081920;3;3;0;19/08/2023;20
Especiais Jogadores;2023082009;3;3;0;20/08/2023;9
Especiais Jogadores;2023082014;3;3;0;20/08/2023;14
Estatisticas Fluminense - Principal;2023081200;3;3;2;12/08/2023;0
Estatisticas Fluminense - Principal;2023081208;3;3;2;12/08/2023;8
Estatisticas Fluminense - Principal;2023081210;3;2;1;12/08/2023;10
Estatisticas Fluminense - Principal;2023081216;3;3;1;12/08/2023;16
Estatisticas Fluminense - Principal;2023081220;3;2;1;12/08/2023;20
Estatisticas Fluminense - Principal;2023081221;3;3;1;12/08/2023;21
Estatisticas Fluminense - Principal;2023081222;3;1;0;12/08/2023;22
Estatisticas Fluminense - Principal;2023081223;3;2;1;12/08/2023;23
Estatisticas Fluminense - Principal;2023081308;3;3;0;13/08/2023;8
Estatisticas Fluminense - Principal;2023081314;3;3;0;13/08/2023;14
Estatisticas Fluminense - Principal;2023081404;3;3;0;14/08/2023;4
Estatisticas Fluminense - Principal;2023081409;3;3;1;14/08/2023;9
Estatisticas Fluminense - Principal;2023081513;3;3;0;15/08/2023;13
Estatisticas Fluminense - Principal;2023081515;3;3;1;15/08/2023;15
Estatisticas Fluminense - Principal;2023081523;3;3;1;15/08/2023;23
Estatisticas Fluminense - Principal;2023081616;3;2;0;16/08/2023;16
Estatisticas Fluminense - Principal;2023081708;3;2;1;17/08/2023;8
Estatisticas Fluminense - Principal;2023081711;3;3;1;17/08/2023;11
Estatisticas Fluminense - Principal;2023081815;3;3;2;18/08/2023;15
Estatisticas Fluminense - Principal;2023081818;3;3;0;18/08/2023;18
Estatisticas Fluminense - Principal;2023081819;3;3;2;18/08/2023;19
Estatisticas Fluminense - Principal;2023081822;3;3;0;18/08/2023;22
Estatisticas Fluminense - Principal;2023081912;3;2;0;19/08/2023;12
Estatisticas Fluminense - Principal;2023081923;3;3;1;19/08/2023;23
Estatisticas Fluminense - Principal;2023082000;3;3;0;20/08/2023;0
Estatisticas Fluminense - Principal;2023082001;3;2;0;20/08/2023;1
Estatisticas Fluminense - Principal;2023082012;3;3;1;20/08/2023;12
Estatisticas Fluminense - Principal;2023082013;3;3;1;20/08/2023;13
Estatisticas Fluminense - Principal;2023082023;3;3;2;20/08/2023;23
Fluminense 1 X 0 Bayern de Munique;2023081510;3;3;2;15/08/2023;10
Fluminense x America MG-MG;2023081921;3;3;0;19/08/2023;21
Fluminense x America MG-MG;2023081922;3;3;0;19/08/2023;22
German Cano 2023;2023081921;3;3;0;19/08/2023;21
German Cano 2023;2023081923;3;2;0;19/08/2023;23
German Cano 2023;2023082012;3;2;1;20/08/2023;12
Goleiros com mais jogos;2023081510;3;3;0;15/08/2023;10
Informacoes Gerais;2023081922;3;3;0;19/08/2023;22
Jogador;2023081308;3;3;0;13/08/2023;8
Jogador;2023081620;3;3;0;16/08/2023;20
Jogador;2023081709;3;3;0;17/08/2023;9
Jogador;2023081711;3;3;0;17/08/2023;11
Jogador;2023081714;3;3;0;17/08/2023;14
Jogador;2023081721;3;3;0;17/08/2023;21
Jogador;2023081820;3;3;0;18/08/2023;20
Jogador;2023081921;3;3;0;19/08/2023;21
Jogador;2023081922;3;3;0;19/08/2023;22
Jogador;2023082010;3;3;0;20/08/2023;10
Jogador;2023082013;3;3;1;20/08/2023;13
Jogador;2023082015;3;3;0;20/08/2023;15
Jogador;2023082016;3;3;0;20/08/2023;16
Jogador;2023082019;3;3;0;20/08/2023;19
Jogo;2023081612;3;3;0;16/08/2023;12
Jogo;2023081615;3;3;0;16/08/2023;15
Jogo;2023081811;3;3;0;18/08/2023;11
John Kennedy 2023;2023081921;3;3;0;19/08/2023;21
Mais jogos no elenco atual;2023081922;3;3;0;19/08/2023;22
Nelio 1970;2023081320;3;3;2;13/08/2023;20
Ranking de Assistencias;2023082014;3;3;0;20/08/2023;14
Ranking de turnos;2023081408;3;2;0;14/08/2023;8
Tec - Fernando Diniz;2023081917;3;2;0;19/08/2023;17
Todos os Jogos contra America MG-MG;2023081921;3;2;0;19/08/2023;21
Tecnico;2023081414;3;3;0;14/08/2023;14
Arbitros;2023081318;3;3;1;13/08/2023;18
Adversarios;2023081209;2;2;0;12/08/2023;9
Adversarios;2023081214;2;2;0;12/08/2023;14
Adversarios;2023081223;2;2;1;12/08/2023;23
Adversarios;2023081309;2;2;0;13/08/2023;9
Adversarios;2023081313;2;2;0;13/08/2023;13
Adversarios;2023081314;2;2;0;13/08/2023;14
Adversarios;2023081320;2;2;0;13/08/2023;20
Adversarios;2023081510;2;2;0;15/08/2023;10
Adversarios;2023081511;2;2;0;15/08/2023;11
Adversarios;2023081612;2;2;0;16/08/2023;12
Adversarios;2023081613;2;2;0;16/08/2023;13
Adversarios;2023081722;2;2;0;17/08/2023;22
Adversarios;2023081810;2;2;0;18/08/2023;10
Adversarios;2023081811;2;2;0;18/08/2023;11
Adversarios;2023081817;2;2;0;18/08/2023;17
Adversarios;2023081915;2;2;0;19/08/2023;15
Adversarios;2023081918;2;2;0;19/08/2023;18
Adversarios;2023081923;2;2;1;19/08/2023;23
Adversarios;2023082014;2;2;0;20/08/2023;14
America 0 X 2 Fluminense;2023081810;2;1;0;18/08/2023;10
America 1 X 1 Fluminense;2023081208;2;2;0;12/08/2023;8
America MG - Maracana;2023081511;2;1;0;15/08/2023;11
Andarai;2023081613;2;2;0;16/08/2023;13
Andre 2023;2023082002;2;2;0;20/08/2023;2
Artilheiros em 2023;2023081922;2;2;0;19/08/2023;22
Artilheiros em 2023;2023082006;2;1;0;20/08/2023;6
Artilheiros no(a) Libertadores da America;2023081918;2;1;0;19/08/2023;18
Artilheiros no(a) Maracana;2023081922;2;2;0;19/08/2023;22
Assistencias em Ano;2023081609;2;2;0;16/08/2023;9
Bangu 0 X 3 Fluminense;2023081815;2;1;0;18/08/2023;15
Bangu 3 X 5 Fluminense;2023081208;2;2;0;12/08/2023;8
Bonsucesso 1 X 6 Fluminense;2023081208;2;2;0;12/08/2023;8
Botafogo 1 X 1 Fluminense;2023081208;2;2;0;12/08/2023;8
Botafogo 1 X 1 Fluminense;2023081612;2;2;0;16/08/2023;12
Botafogo SP 1 X 1 Fluminense;2023081216;2;2;2;12/08/2023;16
Branca 2023;2023081315;2;2;0;13/08/2023;15
Brasileiro 2023;2023081317;2;2;0;13/08/2023;17
Brasileiro Serie B 1998;2023081910;2;2;2;19/08/2023;10
C. Potiguar/Baraunas 0 X 1 Fluminense;2023081417;2;1;1;14/08/2023;17
Caio Martins;2023081616;2;2;2;16/08/2023;16
Camisa;2023081315;2;2;0;13/08/2023;15
Camisa;2023081410;2;2;0;14/08/2023;10
Campeonatos;2023081208;2;2;0;12/08/2023;8
Campeonatos;2023081419;2;2;0;14/08/2023;19
Campeonatos;2023081423;2;2;0;14/08/2023;23
Campeonatos;2023081712;2;2;0;17/08/2023;12
Campeonatos;2023082018;2;2;0;20/08/2023;18
Campeonatos;2023082020;2;2;0;20/08/2023;20
Carioca 1951;2023081208;2;2;0;12/08/2023;8
Carioca 1952;2023081208;2;2;0;12/08/2023;8
Consulta Turno;2023081408;2;2;0;14/08/2023;8
Consultas Especiais;2023081213;2;2;0;12/08/2023;13
Consultas Especiais;2023081218;2;2;0;12/08/2023;18
Consultas Especiais;2023081314;2;2;0;13/08/2023;14
Consultas Especiais;2023081315;2;2;0;13/08/2023;15
Consultas Especiais;2023081316;2;2;0;13/08/2023;16
Consultas Especiais;2023081319;2;2;0;13/08/2023;19
Consultas Especiais;2023081320;2;2;0;13/08/2023;20
Consultas Especiais;2023081407;2;2;0;14/08/2023;7
Consultas Especiais;2023081420;2;2;0;14/08/2023;20
Consultas Especiais;2023081513;2;2;0;15/08/2023;13
Consultas Especiais;2023081514;2;2;0;15/08/2023;14
Consultas Especiais;2023081523;2;2;0;15/08/2023;23
Consultas Especiais;2023081709;2;1;0;17/08/2023;9
Consultas Especiais;2023081721;2;2;0;17/08/2023;21
Consultas Especiais;2023081723;2;2;0;17/08/2023;23
Consultas Especiais;2023081810;2;2;0;18/08/2023;10
Consultas Especiais;2023081913;2;2;0;19/08/2023;13
Consultas Especiais;2023081914;2;2;0;19/08/2023;14
Consultas Especiais;2023082004;2;2;0;20/08/2023;4
Consultas Especiais;2023082010;2;2;0;20/08/2023;10
Consultas Especiais;2023082013;2;2;0;20/08/2023;13
Consultas Especiais;2023082018;2;2;0;20/08/2023;18
Curiosidades e Titulos;2023081308;2;2;0;13/08/2023;8
Curiosidades e Titulos;2023081510;2;2;0;15/08/2023;10
Curiosidades e Titulos;2023081700;2;2;0;17/08/2023;0
Danielzinho 2023;2023081319;2;2;0;13/08/2023;19
Especiais Adversarios;2023081409;2;1;0;14/08/2023;9
Especiais Adversarios;2023081410;2;2;0;14/08/2023;10
Especiais Adversarios;2023081511;2;1;0;15/08/2023;11
Especiais Adversarios;2023081613;2;2;0;16/08/2023;13
Especiais Adversarios;2023081709;2;1;0;17/08/2023;9
Especiais Brasileirao;2023081408;2;2;0;14/08/2023;8
Especiais Brasileirao;2023081410;2;2;0;14/08/2023;10
Especiais Brasileirao;2023081411;2;2;0;14/08/2023;11
Especiais Campeonatos;2023081409;2;2;0;14/08/2023;9
Especiais Jogadores;2023081315;2;2;0;13/08/2023;15
Especiais Jogadores;2023081318;2;2;0;13/08/2023;18
Especiais Jogadores;2023081414;2;2;0;14/08/2023;14
Especiais Jogadores;2023081420;2;2;0;14/08/2023;20
Especiais Jogadores;2023081512;2;2;0;15/08/2023;12
Especiais Jogadores;2023081919;2;2;0;19/08/2023;19
Especiais Jogadores;2023081923;2;2;0;19/08/2023;23
Especiais Jogadores;2023082004;2;2;0;20/08/2023;4
Especiais Jogadores;2023082010;2;2;0;20/08/2023;10
Especiais Jogadores;2023082013;2;2;0;20/08/2023;13
Especiais Jogos;2023081514;2;2;0;15/08/2023;14
Especiais Jogos;2023081709;2;1;0;17/08/2023;9
Especiais Tecnico;2023081511;2;2;0;15/08/2023;11
Especiais Tecnico;2023081920;2;2;0;19/08/2023;20
Especiais Tecnico;2023081922;2;2;0;19/08/2023;22
Estatisticas Fluminense - Principal;2023081204;2;1;0;12/08/2023;4
Estatisticas Fluminense - Principal;2023081207;2;2;1;12/08/2023;7
Estatisticas Fluminense - Principal;2023081213;2;2;1;12/08/2023;13
Estatisticas Fluminense - Principal;2023081214;2;2;1;12/08/2023;14
Estatisticas Fluminense - Principal;2023081215;2;2;1;12/08/2023;15
Estatisticas Fluminense - Principal;2023081300;2;2;0;13/08/2023;0
Estatisticas Fluminense - Principal;2023081307;2;2;0;13/08/2023;7
Estatisticas Fluminense - Principal;2023081408;2;2;1;14/08/2023;8
Estatisticas Fluminense - Principal;2023081418;2;2;2;14/08/2023;18
Estatisticas Fluminense - Principal;2023081501;2;2;1;15/08/2023;1
Estatisticas Fluminense - Principal;2023081516;2;2;1;15/08/2023;16
Estatisticas Fluminense - Principal;2023081608;2;2;0;16/08/2023;8
Estatisticas Fluminense - Principal;2023081609;2;2;0;16/08/2023;9
Estatisticas Fluminense - Principal;2023081610;2;2;1;16/08/2023;10
Estatisticas Fluminense - Principal;2023081618;2;2;0;16/08/2023;18
Estatisticas Fluminense - Principal;2023081620;2;2;0;16/08/2023;20
Estatisticas Fluminense - Principal;2023081710;2;2;0;17/08/2023;10
Estatisticas Fluminense - Principal;2023081717;2;2;0;17/08/2023;17
Estatisticas Fluminense - Principal;2023081719;2;2;0;17/08/2023;19
Estatisticas Fluminense - Principal;2023081723;2;2;0;17/08/2023;23
Estatisticas Fluminense - Principal;2023081800;2;2;1;18/08/2023;0
Estatisticas Fluminense - Principal;2023081807;2;2;1;18/08/2023;7
Estatisticas Fluminense - Principal;2023081808;2;2;0;18/08/2023;8
Estatisticas Fluminense - Principal;2023081812;2;2;0;18/08/2023;12
Estatisticas Fluminense - Principal;2023081813;2;2;1;18/08/2023;13
Estatisticas Fluminense - Principal;2023081816;2;2;0;18/08/2023;16
Estatisticas Fluminense - Principal;2023081902;2;2;2;19/08/2023;2
Estatisticas Fluminense - Principal;2023081905;2;2;1;19/08/2023;5
Estatisticas Fluminense - Principal;2023081911;2;2;0;19/08/2023;11
Estatisticas Fluminense - Principal;2023081915;2;2;1;19/08/2023;15
Estatisticas Fluminense - Principal;2023082002;2;2;1;20/08/2023;2
Estatisticas Fluminense - Principal;2023082004;2;2;1;20/08/2023;4
Estreias Brasileiro;2023081913;2;1;0;19/08/2023;13
Estadio x Campeonato;2023081510;2;2;0;15/08/2023;10
Estadios;2023081613;2;2;0;16/08/2023;13
Flamengo 0 X 1 Fluminense;2023081208;2;2;0;12/08/2023;8
Flamengo 2 X 5 Fluminense;2023081313;2;1;0;13/08/2023;13
Flamengo 3 X 0 Fluminense;2023081208;2;2;0;12/08/2023;8
Flavio Rodrigues de Souza;2023081714;2;1;0;17/08/2023;14
Fluminense 1 X 0 America;2023081313;2;1;0;13/08/2023;13
Fluminense 1 X 0 Santos;2023081301;2;2;0;13/08/2023;1
Fluminense 1 X 0 Vasco;2023081208;2;2;0;12/08/2023;8
Fluminense 2 X 0 America;2023081208;2;2;0;12/08/2023;8
Fluminense 2 X 0 Botafogo;2023081208;2;2;0;12/08/2023;8
Fluminense 2 X 1 America;2023081721;2;1;0;17/08/2023;21
Fluminense 2 X 1 Bragantino;2023081301;2;2;0;13/08/2023;1
Fluminense 2 X 1 Sao Cristovao;2023081208;2;2;0;12/08/2023;8
Fluminense 2 X 2 America;2023081811;2;1;0;18/08/2023;11
Fluminense 2 X 2 Villa Nova MG;2023081208;2;2;0;12/08/2023;8
Fluminense 2 X 3 ABC;2023081320;2;1;2;13/08/2023;20
Fluminense 2 X 3 ABC;2023082009;2;2;2;20/08/2023;9
Fluminense 2 X 3 Paulistano;2023081515;2;2;0;15/08/2023;15
Fluminense 2 X 3 Vasco;2023081313;2;1;0;13/08/2023;13
Fluminense 3 X 0 Canto do Rio;2023081208;2;2;0;12/08/2023;8
Fluminense 3 X 1 America MG;2023082000;2;2;0;20/08/2023;0
Fluminense 3 X 1 America MG;2023082012;2;2;0;20/08/2023;12
Fluminense 3 X 1 America MG;2023082016;2;2;0;20/08/2023;16
Fluminense 3 X 1 America MG;2023082019;2;2;0;20/08/2023;19
Fluminense 3 X 1 Bangu;2023081208;2;2;0;12/08/2023;8
Fluminense 3 X 1 Bonsucesso;2023081208;2;2;0;12/08/2023;8
Fluminense 3 X 1 Gremio;2023081709;2;1;0;17/08/2023;9
Fluminense 3 X 1 Madureira;2023081208;2;2;0;12/08/2023;8
Fluminense 3 X 2 Vasco;2023081208;2;2;0;12/08/2023;8
Fluminense 5 X 1 Olaria;2023081208;2;2;0;12/08/2023;8
Fluminense 7 X 1 Paysandu Cricket;2023082015;2;1;0;20/08/2023;15
Fluminense x America MG-MG;2023081511;2;2;0;15/08/2023;11
Fluminense x America MG-MG;2023081915;2;2;0;19/08/2023;15
Fluminense x America MG-MG;2023081917;2;2;0;19/08/2023;17
Fluminense x America MG-MG;2023081918;2;2;0;19/08/2023;18
Fluminense x America MG-MG;2023081923;2;1;0;19/08/2023;23
Fluminense x America MG-MG;2023082014;2;2;0;20/08/2023;14
Fluminense x Gremio-RS;2023081309;2;2;0;13/08/2023;9
Fluminense x Gremio-RS;2023081313;2;2;0;13/08/2023;13
Fluminense x Gremio-RS;2023081314;2;1;0;13/08/2023;14
Fluminense x Gremio-RS;2023081317;2;2;0;13/08/2023;17
Fluminense x Gremio-RS;2023081320;2;2;1;13/08/2023;20
Fluminense x Internacional-RS;2023081318;2;2;0;13/08/2023;18
Fluminense x Olimpia-Paraguai;2023081208;2;1;0;12/08/2023;8
Fabio 2023;2023081711;2;2;0;17/08/2023;11
Fabio 2023;2023081713;2;2;0;17/08/2023;13
Fabio 2023;2023081718;2;2;0;17/08/2023;18
German Cano 2023;2023081920;2;2;0;19/08/2023;20
German Cano 2023;2023081922;2;2;0;19/08/2023;22
German Cano 2023;2023082016;2;2;0;20/08/2023;16
Goleiros com mais jogos;2023081922;2;2;0;19/08/2023;22
Gremio 1 X 0 Fluminense;2023081317;2;2;0;13/08/2023;17
Gremio 4 X 5 Fluminense;2023081219;2;2;0;12/08/2023;19
Informacoes Gerais;2023081308;2;2;0;13/08/2023;8
Informacoes Gerais;2023081319;2;2;0;13/08/2023;19
Informacoes Gerais;2023081511;2;2;0;15/08/2023;11
Informacoes Gerais;2023081921;2;2;0;19/08/2023;21
Informacoes Gerais;2023082004;2;2;0;20/08/2023;4
Informacoes Gerais;2023082010;2;2;0;20/08/2023;10
Jhon Arias 2023;2023082000;2;2;0;20/08/2023;0
Jogador;2023081209;2;2;0;12/08/2023;9
Jogador;2023081219;2;2;0;12/08/2023;19
Jogador;2023081223;2;2;0;12/08/2023;23
Jogador;2023081307;2;2;0;13/08/2023;7
Jogador;2023081309;2;2;0;13/08/2023;9
Jogador;2023081319;2;2;1;13/08/2023;19
Jogador;2023081414;2;2;0;14/08/2023;14
Jogador;2023081500;2;2;0;15/08/2023;0
Jogador;2023081501;2;2;0;15/08/2023;1
Jogador;2023081510;2;2;0;15/08/2023;10
Jogador;2023081512;2;2;0;15/08/2023;12
Jogador;2023081523;2;2;0;15/08/2023;23
Jogador;2023081609;2;2;0;16/08/2023;9
Jogador;2023081615;2;2;0;16/08/2023;15
Jogador;2023081623;2;2;0;16/08/2023;23
Jogador;2023081712;2;2;0;17/08/2023;12
Jogador;2023081713;2;2;0;17/08/2023;13
Jogador;2023081723;2;2;0;17/08/2023;23
Jogador;2023081814;2;2;0;18/08/2023;14
Jogador;2023081815;2;2;0;18/08/2023;15
Jogador;2023081817;2;2;0;18/08/2023;17
Jogador;2023081821;2;2;0;18/08/2023;21
Jogador;2023081911;2;2;0;19/08/2023;11
Jogador;2023081912;2;1;0;19/08/2023;12
Jogador;2023081916;2;2;0;19/08/2023;16
Jogador;2023081918;2;2;0;19/08/2023;18
Jogador;2023081919;2;2;0;19/08/2023;19
Jogador;2023081923;2;2;0;19/08/2023;23
Jogador;2023082001;2;2;0;20/08/2023;1
Jogador;2023082009;2;2;0;20/08/2023;9
Jogador;2023082011;2;2;0;20/08/2023;11
Jogador;2023082012;2;2;1;20/08/2023;12
Jogador;2023082018;2;2;0;20/08/2023;18
Jogador;2023082020;2;2;0;20/08/2023;20
Jogador;2023082023;2;2;0;20/08/2023;23
Jogador x Jogador;2023081420;2;2;0;14/08/2023;20
Jogadores com mais derrotas;2023081412;2;1;0;14/08/2023;12
Jogadores com mais derrotas oficiais;2023081412;2;1;0;14/08/2023;12
Jogo;2023081209;2;2;0;12/08/2023;9
Jogo;2023081214;2;2;0;12/08/2023;14
Jogo;2023081308;2;2;0;13/08/2023;8
Jogo;2023081311;2;2;0;13/08/2023;11
Jogo;2023081315;2;2;0;13/08/2023;15
Jogo;2023081411;2;2;0;14/08/2023;11
Jogo;2023081414;2;2;0;14/08/2023;14
Jogo;2023081415;2;2;0;14/08/2023;15
Jogo;2023081423;2;2;0;14/08/2023;23
Jogo;2023081509;2;2;0;15/08/2023;9
Jogo;2023081510;2;2;0;15/08/2023;10
Jogo;2023081511;2;2;0;15/08/2023;11
Jogo;2023081512;2;2;0;15/08/2023;12
Jogo;2023081515;2;2;0;15/08/2023;15
Jogo;2023081610;2;2;0;16/08/2023;10
Jogo;2023081700;2;2;0;17/08/2023;0
Jogo;2023081715;2;2;0;17/08/2023;15
Jogo;2023081816;2;2;0;18/08/2023;16
Jogo;2023081817;2;2;0;18/08/2023;17
Jogo;2023081913;2;2;0;19/08/2023;13
Jogo;2023081921;2;2;0;19/08/2023;21
Jogo;2023082014;2;2;0;20/08/2023;14
Jogo;2023082019;2;2;0;20/08/2023;19
Jogo;2023082020;2;2;0;20/08/2023;20
Jogo;2023082021;2;2;0;20/08/2023;21
Jogo;2023082023;2;2;0;20/08/2023;23
Jogos em 09 / 1992;2023081723;2;1;0;17/08/2023;23
Jogos em 17 / 08;2023081709;2;1;0;17/08/2023;9
Jogos em dd/mm;2023081709;2;1;0;17/08/2023;9
Jogos em mm/aaaa;2023081723;2;1;0;17/08/2023;23
John Kennedy 2023;2023081919;2;2;0;19/08/2023;19
Laranjeiras;2023082014;2;2;1;20/08/2023;14
Madureira 1 X 3 Fluminense;2023081208;2;2;0;12/08/2023;8
Maior Artilheiro em Ano;2023081922;2;2;0;19/08/2023;22
Maior Artilheiro em Estadio;2023081922;2;2;0;19/08/2023;22
Maiores Artilheiros;2023081823;2;2;0;18/08/2023;23
Maiores Artilheiros;2023081920;2;2;0;19/08/2023;20
Maiores Artilheiros;2023081921;2;2;0;19/08/2023;21
Maiores Artilheiros;2023082010;2;2;2;20/08/2023;10
Mais jogos nos Seculos;2023081204;2;2;0;12/08/2023;4
Marlon 2023;2023081715;2;2;0;17/08/2023;15
Olaria 1 X 3 Fluminense;2023081208;2;2;0;12/08/2023;8
Paraguaio 1955;2023081412;2;1;0;14/08/2023;12
Paulo Henrique Ganso 2023;2023081921;2;2;0;19/08/2023;21
Paulo Henrique Ganso 2023;2023082002;2;2;0;20/08/2023;2
Presenca Estrangeiros;2023081420;2;2;0;14/08/2023;20
Presenca Estrangeiros;2023081922;2;2;0;19/08/2023;22
Ranking de Assistencias em 2007;2023081609;2;2;0;16/08/2023;9
Ranking de Assistencias em 2008;2023081609;2;2;0;16/08/2023;9
Ranking de turnos;2023081410;2;2;0;14/08/2023;10
Rodrigo Jose Pereira de Lima;2023081301;2;2;0;13/08/2023;1
Rodrigo Jose Pereira de Lima;2023081318;2;2;0;13/08/2023;18
Samuel Xavier 2023;2023081319;2;2;1;13/08/2023;19
Selecao do Fluzao.info;2023081914;2;1;0;19/08/2023;14
